Geneid,SRX080704,SRX080705,SRX080707,SRX080708,SRX080709,SRX080710,SRX080711,SRX080712,SRX156368,SRX156370,SRX156371,SRX156372,SRX156375,SRX156377,SRX156378,SRX156379
SYNPCC7002_RS00815,6.589206589047151,5.533614904645989,5.363741260062882,6.37969179948759,7.234712370588657,0.0,0.0,0.0,0.0,7.301098475371509,3.7270708604551057,5.556496988579017,0.0,5.3717232810372115,0.0,7.217998742241951
SYNPCC7002_RS00820,5.617843024422216,4.182815216189223,4.574088512893958,2.854064442345562,4.391986298884685,0.0,3.8999704766880354,4.339299039744095,0.0,4.14478044461719,4.288548909601346,4.204920429566827,0.0,6.41190617004986,6.317380705346486,0.0
SYNPCC7002_RS00825,6.946185952141547,6.973484897632176,4.530011706330841,6.00818055663587,6.380425652635573,0.0,5.374075507882411,6.81797372971384,5.723767168135916,5.170877973027063,5.115838584622154,6.677576607958752,5.8656461686639725,4.537838727287584,7.582610330997259,6.363802794107928
SYNPCC7002_RS00830,7.201184576325763,0.0,4.991551623063389,4.713595541854994,4.807310727458344,0.0,0.0,0.0,0.0,4.556727492196377,0.0,6.1629901778608405,4.0856388484739465,4.999475331129052,0.0,0.0
SYNPCC7002_RS00835,6.330478398716152,0.0,6.0879330308634465,5.142003410189718,7.2430406846972355,0.0,5.962576804419165,4.472039104641507,4.765671119000855,6.948832123958745,2.6101372694125007,4.3370169848892495,5.325512826285625,7.781757088272791,6.4550300737183814,7.277825256442338
SYNPCC7002_RS00840,6.69885129126633,5.23662438615648,6.4994527298072144,5.356656590402862,5.669339556221079,4.525031468312498,4.944311404175456,5.397580038335363,0.0,6.137558236109331,3.9883571830988966,0.0,3.7712655273731395,5.864498563827559,6.412942773778645,0.0
SYNPCC7002_RS00845,5.278750347364073,4.247131282902651,4.082971622161085,4.364067732980876,5.167241529306126,4.497533575238184,0.0,4.403991824467484,3.751592907635332,4.048791796154601,3.9614272126480965,4.269292228627129,4.132508605244306,5.360876733225677,4.833691173816383,5.899602936894874
SYNPCC7002_RS00850,8.11572659232382,7.892581278133666,6.148164633058704,0.0,8.164474525276086,5.024710281379682,7.423830313964812,8.345545208936363,4.264853475746613,7.071718408544454,5.8534059166532675,6.342802751972169,4.65378426001659,4.611167468950496,0.0,6.439438890975627
SYNPCC7002_RS00855,5.258101189001592,6.555621718548278,3.6764826626646814,3.9523568886491303,4.877715883704204,4.0836723136166775,5.060534496696041,4.945542161543681,4.840285620667194,3.466767489624407,3.557523949861926,4.808650222253407,2.0200077424091902,4.626780658029879,4.4152076288165185,0.0
SYNPCC7002_RS00860,7.441346784463996,6.858916267903818,4.51471776185151,4.946764984309451,6.088267777720843,0.0,6.081303908573139,0.0,0.0,7.329720616610085,0.0,0.0,3.624740018150554,7.687770913033146,4.7084481217352705,0.0
SYNPCC7002_RS00865,6.0908125143138125,4.333881728793665,5.128494030422924,4.451182512382946,5.390264869240384,4.585029555446604,5.004982313956268,5.458788593344569,0.0,4.4402617999687015,4.047152316418263,0.0,5.345099596674286,5.9261096938041495,4.9220042781194655,0.0
SYNPCC7002_RS00870,0.0,5.959261432695827,5.788371129785485,5.506186975321594,5.601421029097649,0.0,0.0,7.111455568584102,0.0,6.985039317271419,4.132256455894414,5.982271488165289,5.433357179597386,7.363955724518331,0.0,6.656405738736244
SYNPCC7002_RS00875,4.541136973499667,5.035422660118456,5.43557916593886,4.5901279328785956,4.683521851628421,0.0,0.0,0.0,4.525980940987367,5.143861714827784,3.261308116423723,5.058098137121566,3.0545021759015367,0.0,5.633217046671026,0.0
SYNPCC7002_RS00880,6.508720865904351,6.028016188340224,5.598923217432058,4.048886673347821,5.264244830065411,5.711692930617536,5.160517146386074,6.1907227634305215,0.0,5.158429065922278,3.6520224797079477,4.508954682817611,3.978988041899103,3.398805797878863,6.633447027661717,0.0
SYNPCC7002_RS00885,6.048287431828887,5.827926081478363,3.2086405803714464,4.1604910805139035,5.410731058600297,4.543686297826583,4.563475749438983,5.731773743140694,3.7963203910677144,4.466240598761908,4.399055179472792,5.278382484999013,5.22269523984972,5.665336698988772,3.9284529347544987,6.524209424951202
SYNPCC7002_RS00890,0.0,0.0,5.419287990532089,0.0,0.0,6.8348491428847895,0.0,6.73771226280339,0.0,0.0,0.0,0.0,5.470668074064178,6.410415586571314,0.0,0.0
SYNPCC7002_RS00895,0.0,0.0,0.0,0.0,6.629759571826489,0.0,0.0,0.0,0.0,3.8714967915449576,5.132980516385911,0.0,0.0,5.839349948476905,0.0,0.0
SYNPCC7002_RS00900,5.215505351349655,0.0,4.576983149915417,5.837707564546881,5.675046634560359,0.0,0.0,0.0,0.0,5.106347120056036,0.0,0.0,3.684624994922631,4.584821483762825,0.0,0.0
SYNPCC7002_RS00905,5.792822461630242,7.5502604915546945,7.377388999426844,7.091365564513394,5.938732558538774,6.558026014359433,4.712514555704042,6.721379514036374,6.7640567878468945,4.884523097590159,4.458337073671142,4.06955294072239,4.487083910193913,8.154527660514736,4.630153366847134,6.267539076797348
SYNPCC7002_RS00915,4.897999910278124,6.379166767097217,6.017668968979687,4.947464522029827,5.354859173673254,6.229176961017193,4.144531042213799,4.588093394938677,0.0,3.5978182587323015,2.7122609726672144,4.452554971306109,2.5173959567662894,6.3833640312176225,5.019998253238532,5.110260118734237
SYNPCC7002_RS00920,6.657896087628443,6.17656900873981,6.005264249820851,4.749349949583217,4.843153137513548,0.0,0.0,0.0,6.642213834281478,4.036956205432291,0.0,0.0,4.120629928470335,5.035481247742444,0.0,0.0
SYNPCC7002_RS00925,0.0,9.066069228294634,0.0,6.038730465956157,5.15499363790099,0.0,0.0,0.0,0.0,5.8779115749110735,5.619717995864527,0.0,5.391918181508004,6.330771557694534,0.0,8.189509908663428
SYNPCC7002_RS00930,0.0,6.716550175970836,5.875621127675109,5.593099895826819,5.946819422610289,0.0,4.4682916689289875,8.572101108056213,0.0,4.718355740327215,5.650788872680967,6.739712508555124,8.976680909648055,5.883662326207383,10.526303921838172,11.45382207661207
SYNPCC7002_RS00935,6.770499208100346,6.069422847105997,5.325395885824179,6.919874808046314,5.71109465021132,5.752943846949199,4.240086603452,5.656798371850871,4.025457039582248,5.375255389353098,6.676118134649716,5.518030641183913,4.4110073276776385,7.475194877362848,5.118072422370248,7.498888959926312
SYNPCC7002_RS00940,5.585695102163939,4.151818255346701,3.0764711291818196,4.268328208862113,5.069343520513864,5.366801683464422,3.869368899105331,4.3081143982931005,3.6585229440057656,4.618477222315391,5.90467101919576,6.112667554614233,4.993042994149615,6.8223027951948705,0.0,6.376858668193361
SYNPCC7002_RS00945,4.59855541982355,0.0,6.068417734600604,4.958001244870259,5.308046092975905,0.0,4.802180742469391,4.29141366598817,3.642330021872497,3.758574248970343,5.015028464749416,5.687308273046658,3.635413488151999,7.065747374680384,0.0,4.809234697970135
SYNPCC7002_RS00950,7.295301797992919,6.551463753236435,6.958750503269166,6.354972624751997,7.181483417307556,10.311222314903377,8.774183451806588,9.1366241460024,6.5085729772437215,6.069896287605044,9.16114638454462,7.246983899149182,8.287252483075326,4.690346436342367,9.529570529214201,9.96605627196098
SYNPCC7002_RS00955,5.920587171898319,5.443067150204817,6.254679600108805,7.540454621482986,6.520262912455666,5.700652087641893,5.149576612419987,0.0,4.928887708341878,6.911781743901836,4.5826796060539206,5.465916788346602,3.4288459971303733,5.853964767342045,6.044645415349304,0.0
SYNPCC7002_RS00960,6.161856352071781,3.944072558739956,4.331747631284736,4.059548736951435,6.542620009283897,7.70218762598514,6.151391067253989,0.0,4.950752750009681,6.211143670888674,5.169400622324933,0.0,4.132508605244306,4.736634124002107,0.0,5.583703898062554
SYNPCC7002_RS00965,6.381284000001297,0.0,3.513263578892615,3.2529683690861684,4.267333510700965,5.843364424777621,4.32743418665007,0.0,0.0,3.7759700725587177,3.775915753052876,5.60815835663488,5.632917211679835,5.019360499934403,0.0,8.435137542548217
SYNPCC7002_RS00970,0.0,6.658772219243055,0.0,4.259963580797594,4.913574875689653,0.0,0.0,0.0,5.156658536647716,4.105519525902447,0.0,5.695908788961871,0.0,6.813557153924751,0.0,0.0
SYNPCC7002_RS00975,5.774166463412374,4.984873739700574,5.128494030422924,2.7151358182737364,8.622149825958834,4.278051110755284,5.260509087292149,4.185244723223755,5.039308471070443,5.093195632300705,5.5409970931254975,5.007523984510613,3.008714355067198,6.489488653910008,0.0,0.0
SYNPCC7002_RS00980,6.603078287911871,0.0,0.0,3.750680410956254,6.080030873149014,0.0,4.850821658367843,5.303215833871398,0.0,3.9850144518747745,3.360545357375576,0.0,4.624506268446564,6.947170024706299,0.0,0.0
SYNPCC7002_RS00985,6.527472173053935,6.4562567688873225,9.882114698081535,5.593099895826819,4.158386097742586,5.730291662752366,0.0,0.0,0.0,4.30445115007711,4.611645855540366,5.495454735700213,6.146330449075892,4.346760706190109,10.697562774144592,0.0
SYNPCC7002_RS00990,5.7675637815627105,5.291106582312102,5.121960875891259,3.8925513395189877,4.9371686496985525,0.0,0.0,5.452216007719756,4.778540614925521,4.128510163542268,0.0,0.0,7.311547793718024,7.418490832967519,11.674683462888654,0.0
SYNPCC7002_RS00995,6.61206824815876,5.7227339936625246,7.587709420328488,5.015625643836397,5.478858899802367,8.185633769693297,7.277781073056251,7.453469702339346,7.051750736421111,5.832417683023537,6.1492153534046246,6.952623253264041,7.128551502418613,5.778396131696725,6.7368861256561585,8.520711061301592
SYNPCC7002_RS01000,7.648240356591892,5.85715501182599,0.0,7.699140939873593,7.6447119900717855,0.0,8.70426902136121,0.0,0.0,8.647811428505447,4.034547168886841,0.0,3.8169590456142926,6.680506831820989,0.0,6.55363684651466
SYNPCC7002_RS01005,5.684467018026087,0.0,0.0,5.734640603562421,7.51295471963217,0.0,5.892410262786416,0.0,0.0,6.435079304935831,0.0,0.0,4.132508605244306,7.014608618433092,0.0,6.887468707520995
SYNPCC7002_RS01010,5.493505636674098,6.574251109222025,7.393778518942756,4.574145505666135,5.450313251761739,0.0,0.0,0.0,4.5100301648258965,4.630662251818918,4.168289205097025,5.041922851426197,5.470668074064178,5.427277494776672,0.0,5.708080530876959
SYNPCC7002_RS01015,5.933512291626703,5.051784867735313,3.9315542087216797,4.355068239622906,7.217641380832042,3.7937500415341145,4.2020827718354905,6.6026793720899555,3.075981761772686,6.067022277281044,4.411130812623827,5.794205001511272,5.579800241577457,5.866879678627039,6.375177907423268,7.307864655374232
SYNPCC7002_RS01020,7.1771031894945825,0.0,0.0,5.256494038380712,5.92447054536207,0.0,6.396110304341903,0.0,0.0,0.0,0.0,6.717206694527528,0.0,6.530065677021938,0.0,0.0
SYNPCC7002_RS01025,5.033904942354925,5.533614904645989,6.346115503206703,5.654230815774941,6.066222480240217,6.367791566615429,5.239658452412012,4.722919455140672,4.062386508478311,4.803946795733038,0.0,0.0,3.5131036237084743,4.968253857298529,6.135897052098617,0.0
SYNPCC7002_RS01030,0.0,5.991408400076868,0.0,4.5688605306800785,6.78710946464196,6.2507471756539275,0.0,6.154053433603123,0.0,5.37841299219709,0.0,0.0,6.66888584811626,7.396425826372263,0.0,7.681742243146968
SYNPCC7002_RS01035,6.645529374899579,0.0,9.431658881472558,0.0,5.399067404016042,0.0,5.867745314903191,0.0,5.64434313120246,4.580350183315751,5.292932826634361,0.0,5.0664347319986645,5.023372765507417,8.346500623198466,6.862591489704515
SYNPCC7002_RS01040,5.278750347364073,0.0,4.639275003538292,5.328606340016343,5.4235687896310365,6.039276578775356,0.0,5.942792911638679,5.2633205926546776,3.6625222068084176,4.914361904890531,0.0,3.7446323494231146,6.603285500522472,6.3845246361237065,0.0
SYNPCC7002_RS01045,8.911523931252063,8.131170744599236,6.67682266417382,7.0232768887640855,6.13019463990044,9.516642012432015,7.182735094672437,10.080943544393044,7.844527547315279,5.4888663384106895,8.337302798619117,9.93936469879482,6.2646416151025734,4.563259029058303,8.09234041138686,7.963485306214479
SYNPCC7002_RS16540,9.50006657581447,0.0,4.576983149915417,6.825039074256003,5.360160521966663,5.975331025782626,6.405048378429017,0.0,6.1803365371086585,6.085253460340227,0.0,5.739729070206278,0.0,5.55444483420873,0.0,7.403783357817928
SYNPCC7002_RS01055,5.580888686995282,0.0,0.0,4.103107512062788,7.6447119900717855,4.794483315042405,5.216575126827883,4.700108577826318,0.0,7.932335051985767,3.7051594101397933,0.0,4.03303900051129,8.317265926625588,0.0,6.204259694210743
SYNPCC7002_RS01060,7.17385071408118,7.227002061496571,5.399989677207596,4.4100165114909995,4.901930806685122,6.086809965149497,5.939866280115868,5.990276363044365,3.7963203910677144,7.186992438566412,6.0513610185689135,6.83834793207139,6.11700737303338,3.2159381108858467,5.855578335109308,5.947062929638471
SYNPCC7002_RS01065,7.675920954846768,11.297845944781702,7.97304992914285,10.466973882504947,7.7416003375983,9.005724741528379,7.88673579366004,9.836759805428615,8.574336359917393,6.0523856934161495,13.315042079140557,7.365954019300163,5.023127632647991,8.061059295001227,6.448940129478407,7.3120873482143685
SYNPCC7002_RS01070,4.761848693292705,0.0,4.131511843384942,0.0,4.50602028371496,0.0,0.0,0.0,0.0,5.054487388804855,4.4021752472398585,0.0,4.739356259160649,0.0,0.0,5.950285034360549
SYNPCC7002_RS01075,5.16778703343763,0.0,0.0,4.255801368037893,5.998721050892399,0.0,0.0,4.85583283678774,4.192395164648372,5.2749297371980655,0.0,0.0,4.185287278379874,7.5694322548193185,0.0,6.363802794107928
SYNPCC7002_RS01080,5.233279065827217,8.617921226576623,5.564313105249969,5.597592282536301,5.544045920233859,6.5706984571879214,5.439811628180023,5.896870980810831,6.7767472417118535,7.505110112389334,6.296914402031266,6.3336981574018685,5.2105447908637865,6.3666223142578735,0.0,8.22568325467096
SYNPCC7002_RS01085,5.600215320593001,0.0,5.52587440657062,4.6787725901098485,7.051466838406136,5.381271563962187,4.833452652355618,5.285677970555575,4.61445626336166,7.580898722663845,3.3443109353796503,6.1272817800066015,3.1360567337979,7.097929522921094,6.710062851153958,0.0
SYNPCC7002_RS01090,7.016398839348818,7.113576820822731,5.379384168204614,4.140570659538647,5.193639076880135,5.807279711308896,6.236255358564852,5.711064802460146,0.0,6.493972357926335,5.253117617376934,6.556946367855266,0.0,0.0,8.45730279750071,7.2339217721634235
SYNPCC7002_RS01095,4.618260450211801,5.113523506472706,3.9910859301670945,4.667363934659208,4.363552617014541,5.369683500506,0.0,6.255346580108216,0.0,4.909837998299251,3.333610312206149,0.0,5.783750539084254,0.0,0.0,8.950228852776648
SYNPCC7002_RS01100,5.948806904529294,5.157282981686135,5.558329442533565,3.764729296893761,5.6869589113203665,0.0,4.865469031755895,5.89086066655113,5.933224759325665,3.6139570700649566,4.610182445149048,0.0,4.387564107245715,5.784372784666806,4.782769716955815,5.84769724751806
SYNPCC7002_RS01105,5.738233687522871,4.299109048064497,4.134607341486479,4.81431207005719,5.792563734013461,4.549963456075407,0.0,0.0,4.749756097692382,3.4718825484707425,4.405302750294901,4.321313252554024,6.441254339915439,7.97087318037997,6.4386936152927134,8.105218124495524
SYNPCC7002_RS16350,4.384864971696991,4.877000282992589,5.68157862421221,4.433608594621045,5.945591126107823,0.0,5.556857968533792,6.014637011923298,0.0,6.221271663422272,4.585069472493816,0.0,3.812313757984429,7.255805327402446,6.45667417770631,5.564018471673997
SYNPCC7002_RS01120,8.323612892571385,8.159033797908906,5.68648203821985,6.706066570848083,5.815338278241211,8.100440040161784,5.561752599334482,8.323587135136265,7.894301907226864,6.723026726170138,7.274985119301969,7.448677124541638,7.304895382176062,5.694503773190917,7.453409998977475,7.545937362098899
SYNPCC7002_RS01125,7.934223242877624,8.124510327743854,4.991551623063389,5.685837927583859,6.357506732084856,0.0,5.843509167976553,6.302821539959082,0.0,4.956357929820991,5.268905108633258,7.152887900366296,9.28577741361034,5.9767469250130745,9.541728839397852,6.838143166948149
SYNPCC7002_RS01130,6.348096885116691,3.782170416118785,4.561856307248613,5.24992410552583,4.19704721876604,4.982786386722747,5.721660596878165,3.9358855642379367,3.2990773416770325,3.8860558751628833,2.980425129231618,5.724234223798154,3.292322927383338,6.431327790242141,4.358505966350598,4.44714836924688
SYNPCC7002_RS01135,7.225680452005264,6.164251492092273,0.0,5.710024880463671,6.3818705454252855,0.0,5.867745314903191,0.0,0.0,5.54987823947499,0.0,0.0,4.108859983786805,0.0,0.0,0.0
SYNPCC7002_RS01140,6.8949284602028404,0.0,3.5438196793987267,3.2829505390029556,6.329372985675822,4.900598058320789,4.359241322757529,5.779944265757061,5.1021847283454855,3.1371735445877182,4.357142139682492,4.669561994230429,4.530875819843375,5.455918500114618,6.799425276159241,5.330792925718923
SYNPCC7002_RS01145,7.723281474496324,0.0,0.0,0.0,6.616637948311042,0.0,0.0,0.0,0.0,5.062994463877928,5.782535207737701,6.6819255385782785,4.584570563636497,6.494831987870965,0.0,0.0
SYNPCC7002_RS16355,0.0,7.5502604915546945,0.0,0.0,5.2173623882716615,7.812101067996667,7.25087768245933,0.0,0.0,5.367706602302238,5.682572085211338,0.0,0.0,0.0,0.0,8.253425368597995
SYNPCC7002_RS16360,0.0,0.0,0.0,0.0,5.351336271861725,0.0,0.0,0.0,0.0,5.502030180381148,0.0,0.0,0.0,0.0,0.0,9.388347863094022
SYNPCC7002_RS01150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01155,7.83240633654489,7.22316681929601,4.639275003538292,6.21864518792734,5.87380375701484,0.0,6.637368780556593,4.011492713783743,0.0,5.925328809897955,0.0,3.8789800208765834,3.7446323494231146,6.412758640465729,4.435420127868568,4.524291250351603
SYNPCC7002_RS01160,10.814555709090602,10.017306482142134,9.85741869279644,8.585359618116131,10.631374098753591,10.280198752853954,9.301995120892238,10.236656960787066,8.648268396807978,10.382472329839036,11.26692559303181,10.246935233611293,6.9067184503760926,6.623931098083389,8.255237047049565,10.51446076795225
SYNPCC7002_RS01165,5.845454426095453,0.0,5.770862472408195,6.348539068195142,5.461158092389447,4.654659240973438,4.117525616435268,5.5297601971007495,3.904042086158671,4.021898458569849,2.68802805819014,4.4252354288871105,2.4937992761905012,6.641369110859282,4.992249430333525,5.082457260692184
SYNPCC7002_RS01170,6.677223523237941,3.8223411571653387,5.385014337162333,4.635929595493942,7.489416461263764,5.024710281379682,6.241947472145278,5.9059352829015035,3.3380124587534246,7.025277707168333,3.5426379046718868,5.766700305984167,5.2195151322148305,5.392999258148303,4.3996990302536565,6.0299317892167945
SYNPCC7002_RS17040,6.389476190883697,6.897264773752645,9.800335624497839,8.596970748537284,5.809609614921732,0.0,6.859454827420699,6.7418250599537455,9.590856779706074,7.144567690712802,9.70999150439067,9.39606339390399,6.458412963504157,4.464384670204639,8.181266870987411,8.082018564410417
SYNPCC7002_RS01185,6.976963902524046,5.062803555113505,3.942172316286382,4.6172003430305155,6.068467632386392,5.318713727780539,5.744967347282146,4.2613411384439335,0.0,5.540547080573117,3.286622942115707,6.064089253081177,2.240685643981406,7.615566827259367,0.0,4.778668890451163
SYNPCC7002_RS01190,5.260380225882743,5.762020792112128,0.0,4.346130230355285,5.00141863064085,0.0,4.499264073528128,0.0,0.0,3.9438410361776954,3.034617111525877,0.0,3.7271887939657242,4.629026150136816,6.365892801025227,0.0
SYNPCC7002_RS01200,6.446768328181575,5.392870283766501,4.261512943225285,0.0,0.0,0.0,5.099650845642695,0.0,0.0,3.8374961001423427,0.0,0.0,3.382297489439517,0.0,5.9940387211171515,0.0
SYNPCC7002_RS16055,6.15936287587121,5.869517017477499,0.0,5.583168713703257,5.323966357486358,7.118174152002875,5.574065505659046,4.096619309906008,4.386520564313986,3.9040818372647443,3.131137426455727,3.963580848287057,5.0883286338192475,6.692962800197197,5.490192321478108,6.156110532417361
SYNPCC7002_RS01210,5.260380225882743,0.0,0.0,4.346130230355285,4.438802128423445,0.0,0.0,0.0,5.244955727226501,2.7560961685283045,3.9437862467964115,0.0,3.7271887939657242,0.0,0.0,0.0
SYNPCC7002_RS01215,8.172110063501604,6.975350492952757,5.0275512197053285,5.194078176923904,7.177038146136968,5.048827168147539,6.33275838628792,5.3572160177831565,4.684906033731146,5.4710285812229325,5.390421248152396,3.330879315336655,3.732976114796188,7.698210966016388,4.8215348650681955,4.911386340797107
SYNPCC7002_RS01220,8.201552948191349,8.458440884542249,5.174156629301281,5.652279085303543,8.31012516973345,3.8657792457736213,6.6726124846053825,4.721003611656006,3.14448704765804,9.064117344621353,3.7252300337719078,0.0,3.1378192263317533,7.9253700416191615,0.0,6.225692006251663
SYNPCC7002_RS01225,11.737377810443869,8.14458521031866,0.0,10.628553237497485,8.976634724610868,6.9548473310488514,10.754752593641715,7.659653207905051,4.230250565879499,10.185324260909933,4.444500248880803,0.0,4.223132002037206,5.861330057715276,5.329484557208606,6.403339183625384
SYNPCC7002_RS01230,7.141728483010617,8.648023357161035,4.933600456589861,0.0,5.316595582076991,9.646313925537799,5.784701930502872,6.243724202886321,0.0,6.670837270793975,0.0,0.0,4.98449704430525,5.91784583682494,8.262234553556606,0.0
SYNPCC7002_RS01235,7.116988826774385,5.837601083783381,3.749737202010143,4.9817141814309345,6.168300652481963,0.0,5.54227719616197,0.0,0.0,4.970631872974688,0.0,0.0,2.898609537467881,7.116340301887031,6.441945799483802,0.0
SYNPCC7002_RS01240,6.38742367217759,4.931114953807252,5.849887158003432,4.885913647126696,6.504152066907746,5.186333734684997,3.1671719709192976,0.0,5.132925423171872,5.172817242720206,5.528788947371093,4.953737375656938,4.813986305231422,5.963063178888813,5.9349530233782275,6.60408741447952
SYNPCC7002_RS01245,0.0,0.0,0.0,0.0,4.905096511789208,0.0,0.0,0.0,0.0,3.1791798569185614,0.0,0.0,6.918674404342651,6.6542950610289235,0.0,6.9385713868254815
SYNPCC7002_RS01250,5.927958295284654,7.013186496470953,9.15258292206552,6.555598001982984,5.666179073882221,0.0,5.15686054240246,5.611916845993432,4.93613682422669,4.282889559330245,5.154715662239624,7.036389823693127,4.367389578229981,7.71763705808369,6.052026708029091,6.143709602750976
SYNPCC7002_RS01260,5.6119421557539795,0.0,6.262076235956761,5.256494038380712,5.351336271861725,0.0,4.845007042153667,0.0,6.171416507470654,3.979371826936668,3.3551091446565575,6.139083845158532,7.374850171806582,5.545592755294565,7.30232121754326,5.826873725912956
SYNPCC7002_RS01265,7.084658231460518,8.007591408553305,3.9262783799159005,4.6008907922342,4.6943138259814985,0.0,4.755240262467461,5.206679257271561,6.489335692311461,4.194712602032606,3.2713685383864535,0.0,3.064382669665795,8.793748557769337,5.64421895526946,0.0
SYNPCC7002_RS01270,7.0554644018944535,5.139610241496988,4.0162672016414644,5.665014716588883,4.950942187811778,0.0,3.8971576049321097,0.0,0.0,4.845837671788781,3.357824136987657,0.0,8.111332598549991,6.408926578130172,6.724901881893011,11.014390705046461
SYNPCC7002_RS01275,0.0,0.0,4.639275003538292,6.31054333023501,3.5210419684451892,0.0,7.048778730408649,0.0,0.0,4.208998590101065,0.0,0.0,0.0,0.0,6.3845246361237065,0.0
SYNPCC7002_RS16920,7.54259020558231,8.63637079031074,0.0,5.615709032594432,4.738375076820726,0.0,8.749964618672747,0.0,0.0,3.935111793754289,0.0,0.0,0.0,5.906358027038513,0.0,0.0
SYNPCC7002_RS01280,7.7866251282547525,7.187477768619184,4.484650897244871,4.210876917777186,5.431833783039199,0.0,5.900729802545908,4.8100505024282265,4.147583956183983,4.758609252716092,2.910189800679044,4.673632735087144,4.844357165102201,8.385423901644309,5.24426240990783,0.0
SYNPCC7002_RS01285,6.705258649466067,6.223746994832149,6.369933997900368,5.362968540083247,5.675682206115839,6.802349708310271,0.0,6.386757343620262,7.145185976514238,5.279659391809342,7.645128507914677,6.564943109601675,6.1903978919115445,5.395258101059762,5.842777628154326,6.922403219779864
SYNPCC7002_RS01290,6.752046926915078,0.0,5.119790102007003,4.280976900722082,4.681373887701727,0.0,4.433763635896103,4.88147735740741,0.0,4.3369462940124635,2.974562328936862,4.74480409684212,4.605815327351651,6.516749762301846,5.316358623430661,0.0
SYNPCC7002_RS01295,6.633269871201345,0.0,7.4256006525180815,5.292076083437484,5.386978386901109,7.403281917940972,4.880277434549532,6.893854420082212,6.207441878525652,5.280923395113864,5.59535351050111,7.165080314619482,5.05442212541061,6.306208568130634,6.758105764830382,7.844049404809169
SYNPCC7002_RS01300,6.8576651921210585,0.0,4.261512943225285,4.943970447206269,6.707934861528104,0.0,6.078458327754094,0.0,0.0,6.91480508265137,3.594451869804658,5.415701037654804,0.0,7.37110765332206,0.0,0.0
SYNPCC7002_RS01305,7.2207474363542214,7.410566243186077,7.046514651514578,6.951965918919676,5.651524648726568,5.693340006401297,5.142331383325249,5.597273761505264,0.0,4.575591862957216,3.6348076684799526,7.433812806180912,7.197545100795191,4.310964830353052,6.0373028454090525,0.0
SYNPCC7002_RS01310,6.056905865648321,0.0,3.8899518668648487,5.532764835941455,4.967362722750907,0.0,0.0,5.168828105665394,0.0,2.1277101517583454,0.0,0.0,4.891238364298336,3.897581674196179,0.0,5.697278998404626
SYNPCC7002_RS16925,0.0,0.0,0.0,0.0,7.449365735678055,0.0,6.931315652692167,0.0,0.0,5.054487388804855,0.0,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01315,5.913254769583572,6.998352488906982,3.3744847105802105,5.556219925164013,6.85742260066868,5.693340006401297,5.142331383325249,0.0,4.921677282342888,7.7222645006934165,4.885311507725145,5.458630100272566,4.35316714808509,4.871493246903631,6.0373028454090525,5.149440282691487
SYNPCC7002_RS01320,7.613768998729841,0.0,0.0,5.685837927583859,0.0,0.0,6.830891742991172,0.0,0.0,5.932934366412347,0.0,0.0,5.0425148180583985,0.0,0.0,7.831824739450937
SYNPCC7002_RS01325,4.4332778956365635,6.479079558751912,5.325395885824179,4.482101031172328,6.615613933849458,0.0,6.591720654631611,5.086063591098456,4.418174942549559,5.862581355919499,3.160609169951433,6.502202423688406,4.808990545450042,7.626386937436479,6.506910075620043,6.598960520323306
SYNPCC7002_RS01330,10.873470237977116,11.606236507082462,4.758312531645236,11.353246991890872,10.902134775364042,0.0,11.177220720514462,5.086063591098456,4.418174942549559,9.521359507376545,3.160609169951433,6.502202423688406,2.955673728663329,9.206473639906338,5.522687009226868,0.0
SYNPCC7002_RS01335,6.861245345965856,5.969895134568069,3.3380910313503387,5.260010936617435,5.830178268389732,6.229176961017193,4.144531042213799,6.13250326552065,3.930786643698923,5.004534888427869,3.597764501450997,4.452554971306109,3.9237607243989863,9.198510458564163,5.019998253238532,5.110260118734237
SYNPCC7002_RS01340,5.643707944609812,6.557936999680758,5.403187329395642,5.570854139676767,5.382972210972078,3.905315537431912,6.070359809717038,5.328950893426656,4.657064554768212,4.710448362132732,4.313607482992585,6.581073697587932,4.649843134615811,6.562140203347225,4.234405838414625,4.322652417968887
SYNPCC7002_RS01345,0.0,0.0,0.0,0.0,4.303092554492437,0.0,0.0,0.0,0.0,3.514488027399948,0.0,0.0,4.534929784457726,5.460059101321924,7.215429527188654,0.0
SYNPCC7002_RS01350,5.275671502272316,4.244137540364313,5.349813279655367,4.361061020407768,5.4204821613346885,5.462152212784818,0.0,5.366426157061572,3.748667439337605,4.045822604753314,0.0,4.266295946704188,4.90111859489049,6.475978059178873,0.0,4.920513349258155
SYNPCC7002_RS01355,3.5915897866849718,0.0,2.9985956299592957,3.6385661507566462,4.83644316826165,0.0,0.0,0.0,4.515325734183493,3.4889468882290906,3.784889350231876,0.0,3.5701817905424957,4.864329795968087,0.0,5.713512972669318
SYNPCC7002_RS01360,7.345280142268574,4.1269999844564165,5.229032077763082,4.9495653092654885,5.94895535045384,0.0,6.0841552820727784,5.245608696551848,5.544434228506228,6.276758362671106,4.2324993190888325,5.107812039122582,3.099657146567851,6.6976173723420995,0.0,4.800829312207131
