Geneid,DRX114943,DRX114944,DRX114945,DRX114946,DRX114947,DRX114948,DRX114949,DRX114950
SYNPCC7002_RS08120,6.473148745227749,6.300109443104404,7.544966708611735,7.543269791447931,7.087803671500442,7.776348759359726,7.146661522581253,7.674880645430187
SYNPCC7002_RS08125,7.0077404629792035,7.1390678353427015,6.944992759018976,6.837889869520191,7.173474423474082,6.7773727862600115,7.352443384133277,6.451862455282986
SYNPCC7002_RS08130,2.860447751492507,3.216547067112415,4.182060184469131,4.961102336116554,2.902809594682865,3.8225914544803086,3.2918302395238954,4.5493865914581315
SYNPCC7002_RS08135,5.236597877343863,4.739623950373794,6.222039085506822,6.371911616956916,4.6099711504712175,5.625595379154021,4.620869934621873,6.066099537349324
SYNPCC7002_RS08140,5.519811797434881,5.084495704402453,6.378284142026548,6.9829096750360256,5.4470428604479055,5.952468910801131,5.179562043369078,6.157515196443173
SYNPCC7002_RS08145,8.655687318216518,8.615706149999673,6.765249520159998,6.920460224796969,8.739593994641032,6.823365379566012,8.86820317282234,6.557557741443703
SYNPCC7002_RS08150,6.2290160879574605,6.424378393742099,8.837613272657181,8.735357954620934,6.63855956619195,8.785571655799968,6.916819084683206,9.420544949361469
SYNPCC7002_RS08155,3.8394977433212016,4.328207483110244,6.620581135622238,6.808781919391428,4.075533567735344,6.547094412386512,4.478812062407749,6.809546212733928
SYNPCC7002_RS08160,9.128852288325199,9.988347090589647,8.188986329071447,9.259479388855969,9.561853252093456,9.542352431846792,9.750547362781589,9.17081576943886
SYNPCC7002_RS08165,6.065466005145927,5.609779107173478,9.718566600065104,9.89176627941358,5.761145957094723,9.892464822673505,6.5167052766301525,10.299412352873402
SYNPCC7002_RS08170,11.15156689320396,10.870206677104173,8.70875213139478,8.535075616338021,11.150921596590718,9.760474173267037,11.137054223933555,9.107083291182674
SYNPCC7002_RS08175,5.631429488153801,5.643830329178218,7.485635985525383,7.539036945072374,5.632657791683217,7.357441343048747,6.057248402803125,8.03117107034104
SYNPCC7002_RS08185,4.283346326594028,4.236304349172441,5.230969034401407,5.628332861771899,3.8045135826944723,5.468958619535687,4.294775487283242,5.378379953683626
SYNPCC7002_RS08190,5.064871608615633,4.98197716624782,4.939893639442896,5.369320778914016,5.293312464886376,5.130089844474707,5.602287870553218,5.055604294582428
SYNPCC7002_RS08195,5.009284749908177,5.104517688976456,6.128878037108254,6.396134349744214,5.2812458599606265,6.177294634647536,5.5578670652894,6.136147042307463
SYNPCC7002_RS08200,5.763069360592123,5.507563393501811,6.938622404047749,7.000668615680718,5.863766519234938,7.052115902815617,6.192186930771417,6.764947577632799
SYNPCC7002_RS08205,5.38462502203263,4.667962364940642,6.612618626177875,6.678256179581717,5.469205036233499,6.825719585218797,5.590056935876287,6.243472753069264
SYNPCC7002_RS08210,5.462053510318283,4.91904787059601,6.295956207037975,6.421840547709569,5.581025060314311,6.678893630930065,5.873623692416406,6.223194812425329
SYNPCC7002_RS08215,4.996974106317119,4.7064051304217855,7.17118659219671,7.060454314269307,4.950913021382834,6.710729049061122,5.22211637669905,6.812572344794598
SYNPCC7002_RS08220,5.665163659904168,5.521068153715007,6.753424497646764,6.717062680452008,6.040948481819789,6.3538925202878,5.999111869285996,6.918762663555228
SYNPCC7002_RS08225,6.591367530193654,5.893690086993084,7.299633366024927,7.107282482106441,6.222616162278662,6.809816847696384,6.55486205972077,7.052733720701895
SYNPCC7002_RS08230,5.356492367282151,5.113983257099902,6.96374934139897,6.938515381225199,5.280669680930562,6.645357611291234,5.561267271924866,6.451275553275257
SYNPCC7002_RS08235,5.1568746573065685,4.825515553242205,6.330833699419533,6.298664599152993,4.97889426084887,6.078753213175176,5.2744268377875185,6.103240189462703
SYNPCC7002_RS08240,7.527161604823238,7.485260741725573,8.579968406989217,8.479810571057147,7.770018389530274,8.78275113515636,7.808696667104195,8.542605921346869
SYNPCC7002_RS08245,6.139530194570089,6.449997467484803,7.304725042917981,7.1279461889372016,6.443163290550552,7.276822470506867,6.718456932002338,7.106357869206446
SYNPCC7002_RS08250,5.516412646692109,5.604178528859686,7.6867522069703735,6.856792639808564,4.967057045244219,7.413664846965575,6.234612714828762,7.3793701333132855
SYNPCC7002_RS08255,6.652666507792643,6.701667188035975,9.086820961049694,8.083070315272346,6.426236185070871,8.413843801634028,7.468087982197124,8.59282810963165
SYNPCC7002_RS16140,5.0692990030945175,5.125237918311123,5.984346973357587,6.1437293945093,4.997139461733525,5.5455292979266755,5.417882992527649,5.80815062216999
SYNPCC7002_RS08265,6.482958486930364,5.870475527764617,6.941059170774855,7.163931394036268,6.440935961458838,6.830237421460353,6.569502472402223,7.269864384339074
SYNPCC7002_RS08275,8.010175577137339,7.704055764537601,6.568583597607266,5.957676881858791,7.893710363768153,6.900531917814339,7.174765995213806,6.242150321006082
SYNPCC7002_RS08280,6.744342302510734,6.4547957844210115,6.060622648595371,6.014062266671126,6.489849798823932,6.30757954808941,6.583075037175675,5.8712836334035625
SYNPCC7002_RS08285,7.407453575188802,7.237805155555136,10.415843493846829,9.938314472543013,7.661806005173656,9.826235035290244,7.918262949168292,9.984100908183484
SYNPCC7002_RS08290,5.276989672885666,5.3854052801312315,6.976036307079912,6.739687726684003,5.771942909527898,6.770957688620267,5.8428577394922,6.847770888634885
SYNPCC7002_RS08295,6.199121238186983,6.309326103861723,5.977187840388152,6.035142298862983,6.1574237133818785,5.967415364565229,6.315911395698183,5.686714399009996
SYNPCC7002_RS08300,4.5643701284143,4.309048650975504,5.938730920340374,6.267931922625026,4.595924845162509,6.0642877305653435,4.894383998597325,5.981530431621413
SYNPCC7002_RS08305,7.314837067338001,7.460458001121832,6.049259369097564,6.280220267603254,7.546404118258146,6.5905607524197185,7.7899739819969085,6.449420874108746
SYNPCC7002_RS08310,5.445020757377187,5.358841087394963,6.929135040876912,7.12007997836158,5.84455309483285,6.906810345248894,6.033663966817994,6.973400295695075
SYNPCC7002_RS08315,4.400425906466136,4.261234366537905,5.696742446429102,5.791714510485562,4.72691878177175,5.567056501300133,4.781884460281203,5.745611565548579
SYNPCC7002_RS08320,6.314863095148862,4.908601056954843,5.966315503791498,6.233149921278649,6.807038340511367,6.659283497514439,7.0665522523742474,5.870125074845243
SYNPCC7002_RS08330,7.06593278267966,6.843405256542238,9.764477264142482,9.842318115964174,6.934145108065997,9.494586613296434,7.154913178952486,9.301602679568019
SYNPCC7002_RS08335,4.374784094357001,4.497441794035962,4.956341298701952,5.29070677662812,5.231732326133399,5.811044786083746,5.111161746654238,5.543930377383839
SYNPCC7002_RS08340,5.27849296097978,5.078591525813423,6.466329658470694,6.384050459981423,5.412766221744755,6.266522994880886,5.522881516672472,6.320153995531034
SYNPCC7002_RS08345,6.203100210541736,6.0625976968354305,8.17266752563288,8.230438014851998,6.053145367547433,7.72592987601301,6.41834768999632,7.963181790390586
SYNPCC7002_RS08350,6.222312234565045,6.213000693943884,6.586807371307147,6.6606668718457005,6.370386993996274,6.75647681240005,6.363868874836015,6.843590329419471
SYNPCC7002_RS08355,2.957946080060098,3.488717702608196,5.943018306345766,6.168453316593128,3.352751789714532,5.296238405877646,4.325482916483983,5.609638285566311
SYNPCC7002_RS08360,4.635567974961388,3.111592354655784,6.249375009632931,6.733560529462282,4.044355310423884,6.123028325932296,4.715965543074968,6.4373166051646695
SYNPCC7002_RS08365,3.619496651095077,3.158949221962395,5.676427204062343,5.597045248749963,3.3760948828320005,5.4675722201803545,3.656483317363051,5.199682562685507
SYNPCC7002_RS08370,4.525910417443257,5.112743966596844,8.917658794470995,8.827927067186367,4.648573012263513,8.121081143081707,5.438851171014315,8.861070640527737
SYNPCC7002_RS08375,6.271856562195208,6.1767403247073185,6.414329312195929,6.24663372146697,6.516316540146716,6.0402022590294955,6.4861984334423575,6.196034079255453
SYNPCC7002_RS08380,5.396647722413422,5.256561957813797,5.4406114411341004,5.5405440473088134,5.5188622499194615,5.527150560859212,6.052523532989587,5.3860979409738015
SYNPCC7002_RS08385,4.686908925116368,4.47369269055622,6.390900422176196,6.288889083938321,4.833611477837243,6.741360173284234,5.083304614400511,6.540920547439786
SYNPCC7002_RS08390,6.796895996498046,6.834614593119338,8.633928903247869,8.311884407283907,7.120786415666758,8.993456114069593,7.236455087853543,8.935349157401195
SYNPCC7002_RS08395,8.073546405938371,7.880153675876967,6.490441804954074,6.730798934726993,8.299211044429068,7.291457445321035,8.36868385850277,6.78827209109668
SYNPCC7002_RS08400,3.624571633442954,3.4740920345876574,2.5899941657420444,3.181801762227073,3.2910742557168016,2.690032867979689,3.321394411131222,2.7468868184691577
SYNPCC7002_RS08405,2.442511354713207,2.603988289862771,2.4506645007464405,2.3233943889122117,1.4497415061222165,2.066253997613275,2.0519090331382794,1.8129869855522507
SYNPCC7002_RS08410,4.686407696918081,4.3059762462389095,7.136059772186371,6.832088644045712,4.831055126546477,6.495057093871461,4.990729453706824,6.460614054564912
SYNPCC7002_RS08415,4.783831654778979,4.989470381415585,7.054041967004787,6.813086298655228,5.169095102433366,6.490478815012758,5.461016257230155,6.563051189118385
SYNPCC7002_RS08420,3.690695265144614,3.3388066042811153,4.530263068230932,4.557064512102931,3.367426950188641,4.1145710328854745,3.9373694926983225,4.270837875099183
SYNPCC7002_RS08425,4.938902653673388,4.283288775313738,6.316249455139745,6.153232321870937,4.909853145245859,6.281993707800276,5.084872875620352,6.256487129023274
SYNPCC7002_RS08430,6.588283683786145,6.701891977631027,8.759073317586607,8.67682769096919,6.614272912235983,8.709790081591443,6.962862755998009,8.857612608753847
SYNPCC7002_RS08435,4.389837043295172,3.6431568931045875,6.254240623823271,5.686092355253228,4.136545129628007,4.798955546637381,3.92362480735377,5.192315942554854
SYNPCC7002_RS08440,5.149284462876868,4.038648551509156,6.739805189771521,6.2844898765372985,4.332694612108009,5.193499844105498,4.485592488161718,5.199682562685507
SYNPCC7002_RS08445,5.487586065932239,5.021394950448146,7.1342332961873876,6.849504194799646,5.273586454216051,6.23786430109372,5.237443960957718,6.132761523977101
SYNPCC7002_RS08450,5.309497538663049,5.478825078374798,7.163352841833381,7.041379312456345,5.115950784776037,6.662339362646597,5.604407930201183,6.388107412363166
SYNPCC7002_RS08455,8.37785931764821,8.491774177578492,10.1012286539341,9.73932878219871,8.887808312551963,9.612067646934218,8.799660862980026,9.845273672655557
SYNPCC7002_RS08460,8.014151041680226,7.779099536347921,8.215510874827672,8.232233742807706,8.431983823431604,8.549667040814354,8.685564897214954,8.025869534999956
SYNPCC7002_RS08465,5.900046145488051,5.824447057424419,6.987456068562706,6.5811937987823,5.915565944200324,6.4243067575626975,6.2785077896959045,6.68115252268008
SYNPCC7002_RS08470,4.512842562536287,3.9684536911819146,3.8779116944025738,3.8837805634992217,4.357627694818001,3.598457955282318,4.6513589225256124,4.2113733979381776
SYNPCC7002_RS08475,7.431967199816641,7.554314021905331,8.265643518342642,7.68019623815497,7.490425780473654,8.060797820108933,7.652094126261803,6.923906813567267
SYNPCC7002_RS08480,4.841799791879576,4.105769655299,5.882504300839419,5.584133256610754,4.333191480726925,4.940980366238265,4.881277415369171,5.3705017513471365
SYNPCC7002_RS08485,7.365491061713653,6.350797942050727,9.026149836904013,8.801843877658412,7.044707273031333,9.353251035495655,7.307944255398648,9.47177036597886
SYNPCC7002_RS08490,5.727340834935664,5.763526121332323,5.802520656447129,5.49762721791817,5.824405262225193,5.538871464049054,5.928047459310028,5.391945065324897
SYNPCC7002_RS08495,4.732062718095091,3.0569334314108083,5.329232658895506,6.269591759412831,4.192187107559825,5.692603549100906,4.77115839132387,4.6802508077336755
SYNPCC7002_RS08500,0.9099146159691384,1.7484849379047454,2.003289450734896,3.2739132700758216,0.9239803020067332,1.9199286755224183,0.7711182741433865,2.133190889968183
SYNPCC7002_RS16145,5.761598004642776,5.358841087394963,6.176019474612171,6.269250749232484,6.371002352995947,6.839746938144001,6.517058148734477,6.546530863967341
SYNPCC7002_RS08510,4.990269442878195,4.168741972999912,6.218628075356732,6.385535770035933,5.297130770401185,6.778346988719249,5.246154921978064,6.721679265132296
SYNPCC7002_RS08515,3.7544515681508597,3.1777409450668372,5.8617445491053015,5.80900626846269,3.7108278454568544,5.096244878720579,3.825924557911438,5.572110555048694
SYNPCC7002_RS08520,4.333108638084689,3.804129446058254,5.919820145344756,5.9548908958641835,4.506511174167794,5.653654444928771,4.715402430873713,5.691569096830113
SYNPCC7002_RS08525,6.565644323330075,6.574708710494372,7.184244709053473,7.156889656724784,6.6977068108444895,7.118475475152986,6.976986555977428,7.2214989154757685
SYNPCC7002_RS08530,6.421774172432521,6.338696174646237,7.303210979854172,7.274049169358813,6.554840918039297,7.676811399348206,7.04380147698818,7.477793629871866
SYNPCC7002_RS08535,5.582276084182855,5.473279329705068,6.122558805898801,6.168362422012552,5.67906253288893,6.252769361504598,5.846054848936498,6.378614890998422
SYNPCC7002_RS08540,3.770069265860663,3.6530501803372917,4.3869055753359945,4.471971911162576,3.7978020721501204,4.232537499084653,4.239419977965793,4.299618604622387
SYNPCC7002_RS08545,5.947583399752876,5.796697171920507,6.453915669624528,6.5295935752001775,6.012259291703891,6.415266183873458,6.106744852154879,6.421366633999802
SYNPCC7002_RS08550,6.3185446723555385,6.244704560425292,7.077612890911729,6.809434065116741,6.569039713169788,7.021265097037098,6.695299280034434,6.665364447026468
SYNPCC7002_RS08555,3.9439745225087943,4.111653604163921,5.056248542596585,5.005689672499764,4.003029868758888,5.34073918430633,4.324436072176914,4.235674086290578
SYNPCC7002_RS08560,5.353224806666236,4.721726360940303,8.184865609933642,8.481652641144894,5.526963134671193,8.32058636491509,5.963635321671424,8.61915919292639
SYNPCC7002_RS08565,5.595169849055824,5.74613050412657,5.992661870853951,5.945354287148705,5.4470428604479055,5.879115240529287,5.981434438276303,5.932844619704635
SYNPCC7002_RS08570,4.881178013791423,4.772802185219035,5.7842941815095905,6.15720868304068,4.6219239489549375,5.909001380770724,5.107781997764042,5.938867186496297
SYNPCC7002_RS08575,5.774467274188025,5.551080193568308,7.180842256446207,6.9323606215403935,5.839432943972962,7.156960023939281,6.111464388637664,7.242938532657694
SYNPCC7002_RS08580,5.8717081659554236,5.656646919296631,6.271113957148994,5.7539573960989525,5.915732069796773,6.92323558619376,6.033183929923157,6.400920303382367
SYNPCC7002_RS08585,3.7796338024872544,3.480174647709865,4.886878917724553,4.9953201213799145,3.8718051576850137,4.8746782449958515,4.024250676584662,4.596516661853831
SYNPCC7002_RS08590,8.328725993793107,8.452232766106338,7.535269354697234,7.334370552980842,8.742678181751982,7.675746733712957,8.83577407981051,7.793870412024112
SYNPCC7002_RS08595,5.797395563813891,5.75044208441572,5.4496467078729465,5.604732314530451,5.865519807388478,5.5370306351945375,6.244746020882969,5.830192788724435
SYNPCC7002_RS08600,4.807001053390322,4.460692881107683,5.116022917176263,4.90383703629032,5.026817238247178,4.59252136177051,5.111161746654238,4.890536510795458
SYNPCC7002_RS08605,7.904655270569729,7.473215972215785,6.657710269133378,6.926777873952192,8.044935382657009,7.1238666343776895,8.497873551482675,6.509403605069825
SYNPCC7002_RS08610,6.506834109550404,6.459608370609792,5.30060554240762,5.636817019341602,6.773198195111745,5.8667036346980375,7.21317107040627,5.384499684866855
SYNPCC7002_RS08615,3.4047769262346774,4.188400208025706,3.399222428118141,4.004616652361578,3.711047425765556,3.56681229284206,4.1886476380133,3.250179760207739
SYNPCC7002_RS08620,2.658913128029093,2.7808875051883586,3.506273116002153,3.58592852834144,2.8516637526301634,3.5878867750779615,2.8184060312568158,3.0940414433170798
SYNPCC7002_RS08625,2.6593929388669757,2.393200913185644,3.4115369130630437,4.262522032541778,2.7355369657589304,3.5035790967621048,3.049030949564767,3.4245001668612325
SYNPCC7002_RS08630,2.595293756040543,2.4926453776418978,3.354423430146319,3.9638661416877805,2.6049181890477957,3.2202202329305036,2.6638581379849966,2.770134841739211
SYNPCC7002_RS08635,4.098876447704312,3.9210761301889496,4.420087607287448,4.862083314097862,4.325304228154617,4.568325672063885,4.084987673621917,4.277482680540565
SYNPCC7002_RS08640,3.245334640856616,2.295123474720814,4.027867624200124,4.461541769992489,3.0534731350799604,4.004785980812409,3.4097533283624606,3.7200461163986605
SYNPCC7002_RS08645,3.515680252518383,2.593559341196729,4.012307350294082,4.292416213835481,3.168635399714224,4.314096398228291,3.454709256084025,4.044489370728411
SYNPCC7002_RS08650,2.250786604476679,1.5812766083462997,2.423722612146743,4.175142975057614,2.690244475331514,2.9308382679381957,2.7153097981886534,2.017845402989568
SYNPCC7002_RS08655,3.696704131046805,3.1822883600124565,3.7046050411423512,4.446044338898191,3.42031170082302,3.965325160418068,3.860113604393925,3.92361171474912
SYNPCC7002_RS08660,6.104932969277642,6.341350171658655,5.48732910772245,5.667526473046578,6.376682245507763,5.556575061758326,6.468257233035911,5.554147036135977
SYNPCC7002_RS08665,4.588013900696383,4.880611295547325,3.8812115145820956,4.699189051373903,4.673613856862925,4.459891458319095,4.743508692135324,4.264552184464162
SYNPCC7002_RS08670,4.484157777685807,4.481196181297697,4.1098784245942745,4.913716868071539,4.7447126083952895,4.488073158255155,4.941606714773095,4.469447645138855
SYNPCC7002_RS08675,5.4822121074585,5.327591848491091,6.138796257736418,6.250707267852219,5.115234511240736,5.706029533936652,5.5091167766682565,5.784675732351423
SYNPCC7002_RS08680,6.35993550325202,5.847498318131122,6.9154100685141175,7.095226702736257,5.518390063137755,6.014040560130926,6.470982730393615,5.791403607370207
SYNPCC7002_RS08685,4.057971549048973,5.239691048822561,4.714577069687103,5.071849352034238,3.0447372598382723,3.6788975403294524,3.8713527546110846,4.9001851253850965
SYNPCC7002_RS08690,4.332579866756675,5.937007586766908,5.314994937873296,5.309608795471014,2.8578518666020987,3.9264078331553063,4.057100856152812,5.236150333971854
SYNPCC7002_RS08695,4.480813594307835,6.117683892430062,5.597364381795894,5.29070677662812,3.072591397938825,4.123300833628246,4.112294808650923,5.316832834795179
SYNPCC7002_RS08700,4.248651412893168,3.445118548531197,5.730857403764032,5.668487762382243,4.077195754433985,5.936778211756461,4.4343267713864725,5.961999020762156
SYNPCC7002_RS08705,3.4912864853554457,3.2247889349347827,4.588033050687759,4.9761290964312375,3.393586728086542,4.5120507317750445,3.7745525711801933,4.301560173556011
SYNPCC7002_RS08710,5.509223825114131,4.5711212943429995,6.144969430621481,6.233502932840611,5.12394266954476,6.0282507892174335,5.507829750342052,5.646070705446833
SYNPCC7002_RS08715,4.3873697440837995,4.206135927218947,4.36694877717571,5.004391387096585,4.286466186563823,4.616813546254029,4.677598293474927,4.458737184567016
SYNPCC7002_RS08720,10.651049250581504,10.0482821659546,9.686758612520512,10.445904479997868,10.675846616248611,10.462660859224084,10.97966699270284,10.47147259690813
SYNPCC7002_RS08725,3.31298659522266,3.1536156275388096,3.1707776394805745,4.172762264056331,3.480914003386038,3.308636461121935,3.3356687195571806,3.121395401448312
SYNPCC7002_RS08730,5.935463149141912,5.758543879637482,6.939785100211438,7.029841832393267,5.884180176267482,6.548318945549636,6.138588876898702,6.6688155191055465
SYNPCC7002_RS08735,5.064871608615633,5.037704460143378,6.3492688715987216,6.277902068041703,5.41828080391015,6.588293695493707,5.701070204475184,7.01542547486132
SYNPCC7002_RS08740,3.136941215662255,3.4763499345441735,4.437301952261307,4.891257790161299,3.204239675818479,4.425257985893545,3.921543432099187,4.230160629275007
SYNPCC7002_RS08745,6.335112858153645,5.822523012697179,7.867248369222543,8.127407916968352,6.2434844217963485,8.170387098171908,6.533108915224688,8.656889527712023
SYNPCC7002_RS08750,5.405634039277538,5.1468209003238305,7.373641750975636,7.430577522834943,5.216977363919055,7.521432172235875,5.5413482434220365,8.042094346986387
SYNPCC7002_RS08755,6.6835093717403256,6.072717650085198,10.325573592512939,10.30125083653659,6.663291613715529,10.759459971665244,7.318559727485503,11.281405279312155
SYNPCC7002_RS08760,4.734566698733929,4.015814016166335,8.586221483962325,8.700373809526425,4.771509259416955,8.984050009193961,5.017125865857966,8.905576697144241
SYNPCC7002_RS08765,4.137752273448891,3.3347687369659904,7.779948092407474,8.055776327945425,3.857462258503084,8.081519486392951,4.258686971266496,8.079891598412512
SYNPCC7002_RS08770,6.741850851391309,6.4082637182701205,8.88562849609601,9.022334284144588,6.564401035115966,9.399393473969502,6.705292170477492,9.199333736118072
SYNPCC7002_RS08775,7.126258619870108,6.66776591213282,8.83989879926553,8.780877162508778,7.11859274848812,9.35371126879194,7.425484179873205,9.227246406269998
SYNPCC7002_RS08780,9.243136225619631,9.084733324313154,7.307970268178818,6.811996050750671,9.103736316148428,7.602101909246737,9.360907344683733,7.186762589985902
SYNPCC7002_RS16150,6.087416437132277,5.641298674699563,7.369916405951492,7.229657347949614,6.102041224657382,7.138412264560273,6.445351837244393,7.041591357400801
SYNPCC7002_RS08790,4.347809550095885,4.026714148848212,6.355180870817569,6.538957610433796,4.773824054344852,6.348642668320335,4.961538599156989,6.434457309817552
SYNPCC7002_RS08795,6.864768507331958,6.904004354860086,6.954189693241604,7.068603630990731,6.931994545430774,6.792111465196883,7.160389798771166,6.660072887204169
SYNPCC7002_RS08800,5.459201340599258,5.822074382421488,7.134293645688761,7.388865639984121,5.162876060168543,6.719000319863887,5.735326703578793,6.412836939701412
SYNPCC7002_RS08805,5.573295269982188,6.056899781896515,8.005369920299993,7.845553369994592,5.362499373868437,7.059890405272985,5.704853322788751,7.500958652734008
SYNPCC7002_RS08810,12.932628612021693,13.160642514585968,11.244287110501133,11.387988443797871,12.900950634230972,11.90899844959273,12.759464950474166,11.818183571386117
SYNPCC7002_RS08815,5.444173508671015,5.089545699153852,5.54987432214178,5.769376723378138,4.651147442383029,5.531969260469289,5.200832216693562,5.508403045388465
SYNPCC7002_RS08820,7.195657351296387,7.170763432269844,8.198678484403358,8.199394152702817,7.612311397107166,8.105981405567308,7.469535324016564,8.322028731350063
SYNPCC7002_RS08825,6.75924176597442,6.635632094966166,7.5794546879935405,7.668463113646194,6.77250297448407,7.32079864760451,6.951773337923264,7.3801124568955965
SYNPCC7002_RS08830,5.898547829746793,5.8938092878089785,6.583450006987437,7.0012880922467495,5.818571001362757,6.263009899302066,6.195228837785367,6.350542873303567
SYNPCC7002_RS08835,4.467883227571792,4.426706035771656,6.029028783055723,6.867074196105513,4.075016277600275,4.962580517714297,4.869977064876614,5.25837517664046
SYNPCC7002_RS08840,4.703190829024026,4.036864672684611,6.394262108068636,6.838117486593982,4.229580854566793,4.993515058073743,5.286814924616447,5.485235813463569
SYNPCC7002_RS08845,4.982184147861696,5.23904574512538,5.073915928840012,5.4873280428999225,4.942078479226121,5.129993959901803,5.256724059020234,5.270136519630963
SYNPCC7002_RS08850,5.087657022197099,5.109242246844416,5.177793807214123,5.482544140361037,4.9111090883652215,5.378222943847521,5.229250934958685,5.175778896592663
SYNPCC7002_RS08855,3.619436686310329,3.729883351019752,4.050723185617262,4.861997948160786,3.6082133006922614,3.9524458288869417,3.898058792683737,3.914993986852698
SYNPCC7002_RS08860,4.381986883028585,4.129769955105198,5.055291528038652,5.485642804107789,4.347004590633001,5.8027300949657326,4.600964744692248,5.520647030638596
SYNPCC7002_RS08865,4.426168723344703,4.090234807636593,5.404262500247768,5.726772682682571,4.632726360751293,5.692603549100906,4.6285452006806125,5.580803584019255
SYNPCC7002_RS08870,3.942218069738475,3.9395061511868934,4.652766519607914,5.373656528650124,3.912568662881481,5.0847820179888545,4.071684161820449,5.075048252103018
SYNPCC7002_RS08875,4.704109895051724,4.1783259779733735,5.358794674354084,5.531591470035553,4.454870986854833,5.445954563981956,4.365791404589636,5.585428336198018
SYNPCC7002_RS08880,4.979491552099504,4.888088484922136,6.1820008716835435,6.273151873832927,4.754358919404728,6.101564286615773,4.64907536450904,6.274650289473602
SYNPCC7002_RS08885,5.242967568109187,4.980639662165967,7.695252983932687,7.542779290888865,5.518472247010328,6.861870020552809,5.506533494871293,7.255713476496593
SYNPCC7002_RS08890,4.749056205715216,4.478377015935374,6.955505572073051,6.73792704159812,4.235919430343322,6.439925907705932,4.755845034253941,6.252510783755876
SYNPCC7002_RS08895,4.533613664935585,4.047912837366465,6.322492011111855,6.193094319761304,4.261587904538342,6.020756521245982,4.751030435734998,6.062305910038761
SYNPCC7002_RS08900,3.0830636053469465,2.834346328216153,4.576534429428619,5.160429849986891,3.0834693372425033,4.789027780140509,3.3194063827072116,4.390680424685083
SYNPCC7002_RS08905,2.7088897394987264,2.9217123862689034,5.157046165506781,5.047530216068629,3.812302677033359,4.703790086425608,3.5381540722825884,4.958651650706227
SYNPCC7002_RS08920,3.7913934659912423,4.627257577186008,4.024204000307184,4.8270666093629595,3.3243164781792394,3.864264295477126,3.7754452406865036,3.4094004512230676
SYNPCC7002_RS08925,5.417831554670558,5.71421585131222,5.3907147740424515,5.750077375507054,5.677974184661718,5.5555277107538075,6.204541776537841,5.486258284818889
SYNPCC7002_RS08930,3.5469365521583,3.6873830157173315,3.8205594560828713,4.694890313382092,3.6415465595951773,3.7215322422013815,4.155936452855528,3.4227807435320172
SYNPCC7002_RS08935,6.282144938481177,6.248457619193108,7.185634906856455,7.042865997126363,6.53804769429897,6.829825789574961,6.757724878280628,6.999087065589761
SYNPCC7002_RS08940,5.915496013506374,5.621169498783856,6.697236768800009,6.761187029016007,6.0016717533561215,6.780936396350763,6.300173966985877,6.628198040758381
SYNPCC7002_RS08945,5.62014807893409,5.23094088978441,6.415600970555442,6.250611159928496,5.554381584242225,6.529775889506391,5.845826314547101,6.341988388907508
SYNPCC7002_RS08950,6.389735501970578,5.625128630396345,7.417906142218978,6.979818240015193,6.0233905081662,7.106878445688168,6.4812717794188766,6.935709849862389
SYNPCC7002_RS08955,4.142458390232425,3.4594007236532205,6.470600349806117,6.608202706758419,4.071146509299687,6.186694004941772,4.59474459314569,6.415157014469814
SYNPCC7002_RS08960,5.329131884388838,5.056784772588742,7.001073538626271,7.127086688769964,5.543222289275907,6.565524886261211,5.756338250797375,6.960574342130494
SYNPCC7002_RS08965,4.831907829236346,4.530636995773126,6.506657270967805,6.412878923947539,4.851814563606686,6.013687980130986,5.2731430441794505,6.15722935649332
SYNPCC7002_RS08970,4.363180545769326,3.6703497391926763,5.706387831331653,5.8164118336180515,4.061327121076909,5.558602961424768,4.481214934653326,5.080672813915098
SYNPCC7002_RS08975,5.256410499065588,5.029070839305383,6.618946490039042,6.808257252590985,5.461753864639274,6.464744733018446,5.529231551587515,6.591532741316411
SYNPCC7002_RS08980,5.620276804160639,5.649442151066599,7.090968267883687,7.1320106324834835,5.65608004386171,6.7883177190916175,6.044042634330686,7.09565995110111
SYNPCC7002_RS08985,4.971841292598947,4.51176777971856,4.0138568036845745,4.650639526293205,4.489668264386705,3.846346325229725,6.301635644322399,6.753057959339707
SYNPCC7002_RS08990,4.041131948084596,3.918064313927757,5.753241101322839,5.592206752480666,3.8016759955505353,5.298042485878379,4.41862785670964,5.275617450089589
SYNPCC7002_RS08995,5.362866682619038,5.630581505612794,7.439997678302683,7.65333304468953,4.473132222570129,6.6960522824887185,4.977826283592908,6.876365795782522
SYNPCC7002_RS09000,12.293220517610743,12.772707404453817,9.225992826875993,9.081676807435544,12.001046396838172,9.422406134451705,11.485502695920358,8.807990637819037
SYNPCC7002_RS09005,12.841062710916983,13.480730020320891,9.898037001075659,9.79546398335344,12.632982281161599,10.112173053589087,11.924298629779742,9.95430779504301
SYNPCC7002_RS09010,12.908694353649157,13.383084067920874,9.461690803087766,9.374312015489723,12.571341897640472,9.951071443720243,11.987543651980753,8.873359276878068
SYNPCC7002_RS09015,7.500550504103366,8.15750689142949,4.916756169048911,5.36047555952547,7.485920372742105,5.228920742745365,7.137492738735675,3.848632714989347
SYNPCC7002_RS09020,9.5637249592614,9.95962735423759,6.812017893243461,6.7712411421945,9.74621140286021,7.586894570516846,9.358640045271276,6.44339843713392
