Geneid,SRX9895140,SRX9895141,SRX9895142,SRX9895143,SRX9895144,SRX9895145
SGL_RS09400,4.619371207104145,4.5436712407862085,4.3800161135662545,4.112730262871652,4.002522165406098,4.263292994983273
SGL_RS09405,7.125452131625039,7.394275459314684,7.287711988106278,7.7478395388856685,7.619932609073708,7.412081983102321
SGL_RS09410,5.597557070251058,4.795839214681832,5.449567182474137,4.679244563133657,4.9662682324869625,5.266480313456738
SGL_RS18845,2.0465014586055825,2.868007661341852,1.9442605218500064,2.5309035033173646,1.3254888622376013,2.5536969803503977
SGL_RS18850,2.798296572013808,2.0493137184266663,2.3585133072229802,2.061743235871738,2.0005967318697686,1.8669757560485563
SGL_RS09420,3.4864588714197677,1.6784692602169249,3.617834582806142,1.3126619416516494,1.7888011221765683,2.2110654839314425
SGL_RS09425,5.152607002599773,3.3765529124038802,4.0422375043368755,2.9450314327034897,3.880333410918364,3.804975173234661
SGL_RS09430,6.682355365535994,6.295761573639693,6.352926921533725,6.482931598713313,6.44994845075944,6.409206332104594
SGL_RS09440,8.14257006417159,7.92910508150802,8.236925285366379,7.560967139284691,7.03895225669222,6.952848585642799
SGL_RS09445,9.815429315173265,8.784638858024277,9.37038719653785,9.316164105111227,9.162490886734624,8.785995315115558
SGL_RS09450,9.350006746395882,8.256011660390367,8.995131479893733,8.495295911702181,8.639912173395548,8.162708649360294
SGL_RS09455,4.712749306567708,3.586106561055107,4.409153317405188,2.996939502409614,2.449113853545331,3.164130554314908
SGL_RS09460,6.615119001451545,6.033405835599422,6.317767932326833,5.987113398015122,6.081055140242409,6.132143551655731
SGL_RS09465,3.582971850445155,3.0150632491967455,3.555894664577734,2.3254673700371917,2.620140708510456,3.122956347793995
SGL_RS18855,5.755940368388251,4.867732804767801,5.400416519451689,5.092205474721915,4.869321747485185,5.112429618270035
SGL_RS09480,4.07574669542884,2.7386984491184987,3.611626407780541,3.8709690644054224,3.4820973506969524,3.153387874520758
SGL_RS09485,3.550830291702967,2.23850628190941,3.1266772165245493,2.3611128341029626,2.491373291144604,3.562148785152198
SGL_RS09490,2.0114765151668172,2.0181316681888464,2.4034408705417754,1.2456696746011504,2.3822481271835825,2.1903353641269927
SGL_RS19865,0.0,0.0,0.0,0.0,0.0,0.0
SGL_RS18860,0.35139108736475055,0.0,0.0,0.0,0.0,0.22852163712077306
SGL_RS09505,3.1196609788352174,2.3727098959985597,2.7220333257798757,2.7638993735034574,2.9373946226759005,2.5797522800272237
SGL_RS09510,5.016335168124931,3.8339228496920237,4.519438513953229,3.9102801433221566,4.0470245362312935,4.689092123176093
SGL_RS09515,4.529699913026822,3.9542328374304554,4.261563267813979,3.735446007694306,3.069522276210427,3.7222220363396605
SGL_RS09520,4.433239632758754,3.9712562202711443,4.28421817181208,3.557644934641147,3.2532342159908803,3.524501409443013
SGL_RS09525,4.051266140167461,3.6730959456519896,3.7442667574002195,3.447364625015036,3.086470223494022,3.5239567324479073
SGL_RS09530,3.2271746049599246,2.4155929676070915,2.875994567857885,2.529008505178052,2.2932875298928765,2.615071630697503
SGL_RS09535,6.3319038433257475,5.809682063244867,6.038642461099873,6.493638885546333,6.235289941050884,6.354985469845029
SGL_RS09540,4.33171760529646,4.257105370981071,4.143831458620584,3.6195725871845994,3.655750895969542,4.0969627198132885
SGL_RS09545,3.6247428184292945,2.8476903467022567,3.4998178276239766,2.811146670639889,2.9773575004640263,3.7629174253795177
SGL_RS09550,5.6298551350513995,5.210199705849513,5.225903048866235,5.216859206096508,5.236802148850718,5.194443170473184
SGL_RS09555,6.207828009592479,5.8474127654647825,5.972254167777585,5.063138712488356,5.401118444907658,5.613961444595754
SGL_RS09560,5.703167325374568,5.862860683366468,5.817515169533605,4.855469077217347,4.8913039011902155,5.216176977771244
SGL_RS09565,9.31040708578546,8.493952980128212,8.889549983536702,8.889925606517922,8.625809360162712,8.274391637868197
SGL_RS09570,8.159541684492828,6.963187576009765,7.638529390463369,6.092414000150897,6.05990891274433,6.645936301149376
SGL_RS09575,4.534692118860646,4.1485981640405685,4.351882168044445,3.83383486710268,4.154072604775831,3.366880803147043
SGL_RS09580,7.131728538528476,6.547946405220859,6.843504917337152,6.954648398059512,6.935600099423183,6.464511792831584
SGL_RS09585,3.2081548823164385,3.4844841895805994,3.438396501114529,3.2572657046388658,3.3104070817902276,3.4652495437303306
SGL_RS09590,5.562227460909393,5.386093357428094,5.505790920711679,5.635643813615659,5.693254603491175,5.797961423785374
SGL_RS09595,6.769083638589681,6.596181705103877,6.922715448290317,6.8361230516287135,6.855923178489604,6.825598622584464
SGL_RS09600,5.053162214939811,5.009689039192307,4.927340385776728,5.334586110692252,5.333676164565292,5.1081621129195485
SGL_RS09605,3.6178878100667617,3.7283625006319907,3.4988483335545153,4.053727741315396,3.9644704569380043,4.017051744487796
SGL_RS09610,6.217565171190549,6.261443982399069,6.442816727267818,6.441585738562648,6.248861397354541,6.008876567004405
SGL_RS09615,3.960467969420044,3.803836102679595,3.780610695875352,3.4935183636745233,4.231797524368703,3.47403841020902
SGL_RS09620,4.3473436917535215,2.7012504101342194,4.061289931375919,2.8497446557374846,2.902490512439659,3.5847372839302842
SGL_RS09625,3.9839375588570536,2.828058326047764,2.8945175338637497,2.69713860684674,3.422694177563975,3.059681519562499
SGL_RS09630,4.870326992946979,3.8838829018849954,4.63259753316739,5.060844505327476,5.233407908672211,4.272075647900105
SGL_RS09635,6.579159143523964,6.61551019732032,6.409371812986285,6.3384633881594,6.397370277514904,6.030286332438363
SGL_RS09640,4.814859444338354,4.354609972139627,4.530639812658978,4.25211781435204,4.390387025764971,4.562891348893272
SGL_RS09645,4.711823753863587,4.243480713916285,4.450037368260368,4.808111085481082,4.737120041594723,4.4611778965878415
SGL_RS09650,7.479174128610031,10.487457235883367,9.718585888347201,9.180928287382507,9.319215768004634,9.398850300423119
SGL_RS09655,4.105825204737967,4.508215052913211,4.495907056415056,4.523866457219012,4.7336268718920715,4.23699864045631
SGL_RS09660,8.035521245698584,7.6825530318349085,7.806287515370249,7.508949911522657,7.62469510710323,6.723646316823033
SGL_RS09665,7.604873097646784,7.715553743693367,7.6325778658866605,7.745584202739337,7.819639473491223,8.104221535653506
SGL_RS09670,8.878261505034091,8.15438124210628,8.528049875905927,8.636510474435442,8.449764596232516,8.309606637068493
SGL_RS09675,7.344455259328227,6.616729610388396,6.881209589477249,6.35205860560014,6.410326138045772,6.441240395891654
SGL_RS09680,4.478389593686176,4.620610615907542,4.724788321000049,4.11616057418069,4.009223995847392,4.157316880948099
SGL_RS09685,4.0991375321587435,3.8468639150733033,4.19038494155082,2.5602187276643145,3.014755379742546,3.00861926787999
SGL_RS09690,3.8149013205649647,3.2816186373324627,3.1714950309219003,2.342730039235138,2.4232456849546984,2.886082596146649
SGL_RS09695,4.905900568490954,4.533920211032971,4.609068901936861,4.307979876529946,4.316092778412949,4.487964584077679
SGL_RS19870,1.0764950504893096,1.0811518745167463,1.00634111428196,0.0,0.0,0.7571176911812336
SGL_RS09700,5.7349732999889245,5.371890501451243,5.405296429230776,5.321313371669269,5.407134713697667,5.757580068368705
SGL_RS09705,6.896178299408798,6.706780599695407,6.728595861198373,6.371702765216848,6.520130748131756,6.94767148606039
SGL_RS09710,6.4599055841491095,6.537048193915735,6.470146630556351,5.806234813059092,5.674931266670357,6.3617970888477995
SGL_RS09715,3.822637108252444,3.573067586184853,3.9133697392039677,3.699248147839595,3.5267431522793187,3.6762343801226565
SGL_RS09720,2.380072805614447,2.8243127671832453,2.618519332915417,2.9171247963505316,2.9917624208545273,3.091659542737719
SGL_RS09725,6.410127893724179,6.492975713293921,6.275327050549356,5.288620929748,5.539037405859389,5.580856926083429
SGL_RS09730,6.423059753589937,6.6268294950452225,6.493424762149189,6.0443713042612774,6.170150810524834,6.253703284949403
SGL_RS09735,7.15737981407588,7.227143447672631,7.1097074763758386,6.802351683830386,6.807933841226685,6.9552044543466325
SGL_RS09740,6.8817379899096975,7.055116872250468,6.926714549080389,6.128565508920974,6.072989269542958,6.051927973980682
SGL_RS09745,7.311982983416582,7.224620158348196,7.170325410230903,6.478341974968482,6.5773107718145045,6.339350925980728
SGL_RS09750,7.652238451475522,7.705161853855225,7.521830635152863,6.682570577809807,6.764332914832414,7.09064772694248
SGL_RS09755,6.941399139758775,7.049630771719655,6.802568727536417,6.402273295628482,6.592686884132346,6.734101375203634
SGL_RS09760,7.751139316168607,8.147447373847733,7.982164408554288,7.528771590934019,7.790763348929891,7.751898949382042
SGL_RS19200,9.342925208562123,9.088304433138244,9.320867517938112,9.831550753426503,9.643251069830614,10.215800327256002
SGL_RS09770,4.470962043701873,4.587023790709982,4.728635107165681,4.855817337315968,4.454474459865787,5.137252219855128
SGL_RS09775,4.239325005621132,3.4639761186348244,4.034291979899183,3.3753134754666476,3.756563758383942,4.03404117648511
SGL_RS20145,2.1853909836563044,1.1310008839715555,2.080040888267552,1.1399176074376625,0.0,2.2266904177420863
SGL_RS09780,5.5311749530682865,5.102239193882652,5.078759080561629,5.138443236277168,5.0698831818274925,5.436630127212933
SGL_RS09785,5.183009672281738,4.62625259819596,4.861366333977287,5.383503286082912,5.43872260227908,5.171156731002171
SGL_RS09790,9.823156401551596,9.060901429168021,9.330708191459003,8.82228214859945,8.846476899541647,9.331231920601896
SGL_RS09795,6.30862016772626,5.344742796199537,5.87041823140653,5.373166909275552,5.441298772819319,6.055019198257591
SGL_RS09800,4.627048477586589,3.579468294104584,4.284568615784525,3.2091372821517528,3.1371582319625477,4.071231284636388
SGL_RS09805,10.240378566551025,9.973666848094442,10.442001049426691,10.73910911738935,10.59436631559316,11.253711502791079
SGL_RS09810,10.590917415069997,10.601553607291894,10.406035569247145,10.8026675716285,10.792220622055765,11.133999526171095
SGL_RS09815,5.9928453555521575,5.80965376960257,5.709747680320453,5.504239551263614,5.681720479990623,5.226791075124292
SGL_RS09820,4.902223543776192,4.765616081304157,4.926862937553769,4.316790720031414,4.41777766975555,4.783240134755758
SGL_RS09825,5.296070585397473,5.1235190100607015,5.318118204678135,5.095856571371697,5.362542546530664,5.097280694298638
SGL_RS09830,6.186998326192052,6.105092579897344,5.952616017357102,6.063971387311081,6.249977612097905,5.934932728957808
SGL_RS09835,5.058173612168009,4.671417162845403,4.797299558340969,4.502478196469427,4.5543336674120605,4.603241898309129
SGL_RS09840,7.499790205092056,7.134675843284573,7.369666562945612,7.378062636721747,7.352173811279758,7.102489925669306
SGL_RS09845,3.2860714802368425,3.2141016849976323,3.5449981610218884,3.334428852702755,2.854554701533773,3.545789760420662
SGL_RS09850,3.895226540341141,3.4315673293139057,3.496124010321256,3.5753756973541293,3.3537912548048356,3.692899784679739
SGL_RS09855,4.7250039840582545,4.104954576870876,4.783856380116933,4.529442640334549,4.67140649062443,4.785938654839005
SGL_RS09860,7.4311939583356805,7.224086804442051,7.226633056125188,7.500936742302668,7.369913245707579,7.36243675949387
SGL_RS09865,5.481505147181462,5.589450696538948,5.336782246346578,5.766753776244398,5.724938969884025,5.790905661451577
SGL_RS09870,2.5223289310368213,1.965719090177374,2.1303841426209797,2.1918986938946614,2.5758482095411175,2.523694688473309
SGL_RS09875,2.0262704287652267,1.7000045127633645,2.1058284059986208,1.7113535528564165,2.124407396490861,2.046124528447623
SGL_RS09880,3.7487610817429973,3.68075003608332,3.467526925115669,3.844544963974165,3.5411492237337856,4.061971218698451
SGL_RS09885,7.236737252396377,7.168047816510759,7.030396701865232,6.736831321908671,6.942737455937462,7.073907034718662
SGL_RS09890,5.806650671446993,5.386278027135875,5.151009234379992,4.360027475142282,4.313895434364268,4.74385418080306
SGL_RS09895,4.914009353982118,4.3980112434037,5.081441161311334,4.151014817278419,3.937967791261994,4.735125751883819
SGL_RS19875,1.045827444894041,0.0,0.0,1.0588816427272185,0.0,1.8679062859320248
SGL_RS19215,5.251821434431613,4.950826370770182,5.221767287303282,5.53616739992698,5.401537500609792,5.267144093869951
SGL_RS09905,2.399253605566141,2.219199699401921,2.0396684626804347,2.2320671205032774,2.2332534822461585,1.7632419118817733
SGL_RS09915,5.33786746555867,4.889362338373853,5.013304665117814,4.926975764476964,5.105229521514895,4.6868820818141605
SGL_RS09920,6.107426385342673,6.016683721825923,6.016641345410831,6.0433231096460505,6.228485133157159,6.149507563351372
SGL_RS09925,5.055004086509571,4.661386610495278,4.817178587713454,4.108502633649243,4.16500416716375,4.220763174824416
SGL_RS09930,4.726899479447965,3.696479790443206,3.898082515136748,2.9845497202493547,2.561470327028041,3.2414628550319153
SGL_RS09935,6.3079746821456535,5.518345101868244,5.955576235626878,5.3626015080584635,5.235353512849953,5.803227647028897
SGL_RS09940,3.939696897078611,4.017284681398235,3.9146039282080833,4.416852788097211,4.631632014590038,3.9493737325191165
SGL_RS09945,9.297110172857748,8.786628389629636,9.050202415617854,8.862168069891581,8.569682379097392,8.193790824630296
SGL_RS09950,7.629436035107453,7.59909424110707,7.41965483921476,7.296148309935186,7.467774210032978,7.365497961566653
SGL_RS09955,6.468271084121955,6.546242944902068,6.456912670231318,6.55635593601273,6.598795528836907,6.428024518852645
SGL_RS09960,7.140621059030417,6.843994642720541,6.881209589477249,7.162522663527872,6.933761248114167,6.62164426823189
SGL_RS09965,6.151985408296005,5.871978977628148,6.03404591546861,5.919689352851973,6.16211364439305,5.937053272177867
SGL_RS09970,7.056049676759379,7.231547197159776,7.146991123048931,7.130708424479156,7.28160868545851,6.625265613022763
SGL_RS09975,5.990462179477069,6.086263175493676,6.182945998212222,6.262262481966665,6.369104717014347,5.977235212455285
SGL_RS09980,9.73869542175657,9.535526349559039,9.660619360173172,7.435524016647597,7.3181899520458416,6.856363633122931
SGL_RS09985,4.206115933560384,3.8851985026906677,4.167627930567552,3.866412577050402,3.6843366045806043,4.231704747979033
SGL_RS09990,7.316220510492779,7.181252601692595,7.250267839673113,7.5666417980586225,7.431694015785663,7.258623092097351
SGL_RS10000,8.535905449701035,7.888642217003813,8.224266965107557,7.108756031171435,7.069169748314297,7.738202144780461
SGL_RS19460,2.812653353574774,2.597492557879906,2.2186438571546248,2.834302051735894,1.5521088425066305,2.247938193702186
SGL_RS10005,9.453759162935258,8.69406263624998,9.01544493489206,8.293505323740153,8.362485923106684,8.62102237983369
SGL_RS10015,5.794722984015763,5.987699458509922,5.788288505474875,6.265817341300751,6.188661973437334,6.158348903945037
SGL_RS10020,3.406387086654312,2.5091751316129014,2.8560020208401515,3.140409573275358,2.9258538759611987,3.000128029182375
SGL_RS18875,4.765538342747196,3.5291294112509517,4.574798662027538,3.798048718272549,4.1470000651998316,3.962444205864415
SGL_RS19880,6.699142262096396,6.151118195279972,6.630177292109691,6.2888432043557465,6.249977612097905,6.300937847707452
SGL_RS10035,6.779237831747825,6.129456164242877,6.554453818642321,6.610934557639454,6.730947499745694,6.278601502946371
SGL_RS10040,7.1567416553301735,5.973886808139137,6.886381038007873,6.846158966260032,6.924240172034066,6.881073503517784
SGL_RS10045,6.079137488424672,5.3288983350539745,5.740945449471427,5.047705674049266,4.942670520106566,5.722906644267591
SGL_RS10055,4.115148336284023,3.4322485756331194,3.9067323391720263,3.6257916986819745,3.3946392637188416,3.776411604838155
SGL_RS10060,6.572640223986369,6.502545987253674,6.4766131410564105,7.07441412568412,7.127965567881858,6.55867118438662
SGL_RS10065,4.370986577659006,4.135104884708662,3.8434102682123004,4.2273871627754955,4.374981549822688,4.522590072957742
SGL_RS10070,2.3829549588156804,1.3733620778300728,1.9186609449836105,1.38343338243416,1.5984227681423644,2.0062459626305977
SGL_RS10075,4.379353900705582,3.660192080234512,3.947600641871189,3.517786687175904,3.587846063215359,3.7592141236775487
SGL_RS10080,5.041615512193892,4.460084174853964,5.117270070389289,4.914860988203587,5.107834083757586,4.641092091245586
SGL_RS10085,3.8003340921095967,4.024534886147682,3.6350238736422864,4.0060507891016695,4.029183561808602,3.895299877761665
SGL_RS10090,3.5767940527394932,3.271323839020017,3.7255230431412865,3.928404511384824,4.24276551064497,4.148116957880778
SGL_RS19885,3.1140261052749536,3.380905461242989,3.363021908376115,4.026558204737975,3.975941623216559,3.0421134530499057
SGL_RS10105,2.8506649403850552,2.7947183084139455,2.8515439527818134,3.0481113080336146,2.7609801105527776,3.4664439127339506
SGL_RS10110,7.5583478378888005,7.077441770753055,7.300108638690544,6.905948947989279,6.934228697629662,6.530025732273845
SGL_RS10115,6.643901799568623,6.341949377163695,6.589407377594991,5.623980689229444,5.594491426037706,5.689731753898385
SGL_RS10125,5.670324832666793,5.3598521547761955,5.300512918043788,4.548398996495699,4.420011577681754,4.762963239623604
SGL_RS10130,4.803029742581056,4.536865014836247,4.498104353853664,4.494621354040369,4.387582050425716,4.414602043001889
SGL_RS10135,9.041657316242043,9.557604082830043,9.253133383286231,9.632301440700818,9.577231633628248,8.783080532682936
SGL_RS10140,2.916682559212665,2.707531970053293,3.0233267039831344,3.025514770985517,3.0162506911587843,3.182870197739043
SGL_RS10145,7.09540516257661,6.857949644225483,6.8516016972081335,6.778096632816447,6.61268307453393,6.364589189536201
SGL_RS10150,9.968001386239385,9.424294948210271,9.611201649139986,9.257498239777695,9.324086644844996,8.974631942631797
SGL_RS10155,3.2853618290471265,3.517803162660843,3.6751448222621312,3.862099152483261,3.875720810464885,3.442217319623572
SGL_RS10160,7.001927393456253,6.709001493189824,6.62303491196469,6.458574005571097,6.546930351546563,6.349820690761292
SGL_RS10165,3.3975123169357113,3.362744311029538,3.4694220307765633,3.723644463427536,4.111085741631721,3.686108128352068
SGL_RS10175,9.790302907271387,8.879524306510659,9.379917459438504,9.355437747822172,9.15858327338764,9.370596528661187
SGL_RS10180,8.309191085706242,7.509223623863953,8.03687746195301,7.386036054843258,7.453410888086296,7.411529706743712
SGL_RS10185,4.864658576625623,4.741860655159916,4.875876985758155,4.8378808504389275,4.810863081529203,4.756331065534281
SGL_RS10190,5.152317932985175,4.8490317875995075,5.344072869698998,5.231873935797882,5.630806988019559,5.4316057863755915
SGL_RS10195,5.528815727926651,5.667836704874763,5.709433950563044,5.859735718806544,6.064165628639677,6.181498758006703
SGL_RS10200,5.038642402546464,4.873439243688944,5.027404609417747,5.1844001277040315,5.2732785040633,5.432887535275555
SGL_RS10205,4.2527732149471795,3.6303618219073703,3.823585446249213,3.7189291676499487,3.7541684577761685,3.8361391873200117
SGL_RS10210,6.041058855720495,5.611691379345335,6.00194061508093,5.863378283769525,5.655548750475323,5.574566798139707
SGL_RS18885,7.293888785479132,7.100875546994955,7.365470118598192,7.674788514875835,7.712374824247295,7.7009705676193905
SGL_RS10215,6.502176644886081,6.528649420542043,6.486880502156679,6.386709413663777,6.392561069641486,5.853897350785594
SGL_RS10220,3.388057831782227,3.528287944563394,3.4829194575461155,4.00341726586517,3.761386962926905,3.967444801037833
SGL_RS10225,5.806941054201215,4.963316860419891,5.43891504881181,5.117999996449324,5.249063613550394,5.294917357443277
SGL_RS10230,9.724990544392018,9.776557076702082,9.623349846222586,8.467317566207193,8.431029438776907,8.843411170845418
SGL_RS10235,9.434606977743346,9.16132235788467,9.145236915080805,9.375658101328277,9.331777880110723,8.636267342704755
SGL_RS10240,6.939517870249943,7.341141539571099,7.116782854628996,6.809307885420948,6.8774831054005645,6.369005636141327
SGL_RS10245,3.9649299235495974,3.683953308339418,3.857473570694027,4.834250081707489,5.237583600309252,5.14905223623666
SGL_RS10250,3.6989237380883173,3.197912984280064,3.06915324934494,1.8826883840128532,2.604525279762732,3.5227960093691597
SGL_RS10255,6.2115507486900245,6.107794683153472,6.1578101768439915,6.695934359724405,6.784071731271655,6.624195929871123
SGL_RS10260,5.173353544364579,5.087690223846409,5.03399195054343,4.770784071982779,4.852141559145941,4.85330757057886
SGL_RS10265,9.010115975082384,9.188165699123061,9.08895033510545,8.971486355795435,9.187184764904217,9.57531638565435
SGL_RS10270,3.9162947415481986,4.176293521076284,4.329655118461742,4.302935910183933,4.532621599591828,5.107831047368474
SGL_RS10275,5.492291935568556,5.635336920755126,5.600513287123264,5.107099949266633,5.055432872538674,5.183118215304364
SGL_RS10280,8.07353417402535,7.870835977889523,8.042068475999196,7.972869095772762,7.773620787787489,7.675374196355812
SGL_RS10285,6.447335673664049,6.036395251504019,6.2023064367909955,5.801893070456235,5.8530463274338835,5.898102088962593
SGL_RS10290,6.613186138663503,6.702512501521908,6.602346228123925,7.420525357495272,7.427278551888074,7.860532188034733
SGL_RS10295,5.849735849021152,5.492852504941019,5.620563469378159,5.140607552423174,5.141503275043393,5.2861947595630685
SGL_RS10300,10.169006927879417,10.029246507125205,9.975218666618133,9.946228066906711,9.8373127522104,9.522286133013347
SGL_RS10305,7.98519922127821,7.850744901084406,7.72912827140847,7.959764252094181,8.00430898076995,7.4849482055610626
SGL_RS10310,6.29882428617897,5.746976630752883,6.244355622558295,6.142448950535294,6.400083871758978,6.193962352288244
SGL_RS10315,3.5711921114643657,3.4423307447462803,3.259887608677026,3.6692499504165985,3.8291932674509237,4.0563266326026906
SGL_RS10320,6.843701420938591,6.342605240687979,6.594995266578273,6.245108297712397,6.334456739873364,6.535602050266028
SGL_RS10325,6.2732376662754845,6.191333856575485,6.111772674390001,6.577972802570533,6.669205290563045,5.983090969622876
SGL_RS10330,6.976797883754886,6.652291354386257,6.841450817394851,6.913507607600535,6.925850827894721,6.92309325054462
SGL_RS10335,8.619963530444084,8.796542386140159,8.589339391315905,8.907183531765245,8.830000608673066,8.870156385351876
SGL_RS10340,3.4298142090769255,3.1795972403612556,3.1746147964095077,3.3391019611086916,3.342647457144132,3.187818564696192
SGL_RS10345,4.980475570135925,4.5505997658656,4.973973545595767,4.848741539431182,5.195325042123567,5.015013697630829
SGL_RS10350,3.8121782590067856,3.6339976873522404,3.57568757594028,3.592643787001843,3.269201882998173,3.907202151150456
SGL_RS10355,5.391163750714084,5.374783569186212,5.6908010264869935,5.644667324151161,5.351559054622636,5.751539193524279
SGL_RS10360,4.130221672663336,3.8413741808046544,4.1213872904349245,4.003041977133084,3.6908835828654305,4.095032929120632
SGL_RS10365,3.8569023040844046,3.6916951043621347,4.052084343078633,4.261450466883959,3.730790141282015,3.812079950216215
SGL_RS10370,3.631133186552303,2.8641596922102632,3.1652437931583877,2.7407257859855956,2.5214707556650353,3.0754195407933946
SGL_RS10375,2.673646360288333,2.591392839217458,2.9667371722025995,2.406530316133577,2.442803371346923,3.1526171828069143
SGL_RS10380,6.237015388051174,6.360930666435524,6.126181234185373,5.516357897857674,5.535997037213039,4.752810889791978
SGL_RS10385,6.988283583168094,7.540720111012953,7.2151318317847535,7.427349640698801,7.5770242341537175,6.362743095282984
SGL_RS10390,5.321710481006929,5.624497621677512,5.326104971611256,5.858789433369778,5.921869186643423,5.495233592147712
SGL_RS10395,9.396092629295163,9.079318274604764,9.119655713712682,8.445585437414417,8.626254729562223,8.54715297564291
SGL_RS10400,5.295811832981071,4.851811375125459,5.0121632982995,4.962692482215762,4.988600683878939,5.157823858895341
SGL_RS10405,6.574574688063725,6.463924198450844,6.4655892044112955,6.269652185489631,6.427046575164156,6.110936414041759
SGL_RS10410,8.595814754874219,8.47229521917585,8.379079536494888,8.528415252899086,8.560874126991363,8.166783988861123
SGL_RS10415,6.656004852070206,5.726797963248983,6.196009702965606,5.4609281761142,5.4280514701972695,5.892586272441268
SGL_RS10420,2.9634722328004917,2.573957889313049,2.0703033729976776,2.8002054035753043,2.5204206576376618,2.9742621302215078
SGL_RS10425,3.266554299904988,3.274481319536812,3.2095821741439976,3.7285071908545313,3.3642802535335266,3.6829874484589644
SGL_RS10430,7.114693551783667,6.851252093829084,7.022028574048885,7.259561289085809,7.344258157535462,7.15358202220469
SGL_RS10435,3.374816552624863,3.1965986137060742,3.067853892424495,3.4092276133304718,3.2162145149734416,3.5711329656586064
SGL_RS10440,14.616326335405613,14.918019510593549,14.686015840801545,14.153216597220743,14.087922898124214,14.486555731273432
SGL_RS10445,5.445660662314903,4.8637531943077725,5.285844604584466,3.7210777792899337,4.0323667117027755,4.428791791526257
SGL_RS10450,8.15458193847271,7.4956544940562475,7.768863035376816,7.431909068316386,7.48012196903214,7.487787061285598
SGL_RS10455,8.024532351710013,8.455293596959768,8.167143155102856,8.06616720002829,7.939637744710094,7.816422530332928
SGL_RS10460,6.213794882577764,6.297196316058047,6.164158280701011,5.87294926894264,5.841926612590698,5.80821988909406
SGL_RS10465,7.743174476737074,7.801973239364547,7.6772862488285485,7.697168736495749,7.80316719900373,7.595000166517797
SGL_RS10475,9.428073608436957,9.067562967539118,9.585556747599089,9.20087547830193,9.32298514464153,9.394139496210824
SGL_RS10480,7.822947706949588,7.811663525050283,7.752078331662075,7.905413097264357,7.876269169730281,7.623177708380576
SGL_RS10485,4.441879849378263,4.3437369035993125,4.410751028115784,4.811619939271291,4.78126653270034,4.298741479009984
SGL_RS10490,4.88380803480761,4.6488588569675855,4.991615261430532,4.750426919410624,4.766467197337992,4.693966746852771
SGL_RS10495,5.041615512193892,4.554159586563162,4.6924873661623,3.8799019554650522,4.378596211776349,3.7874798402103966
SGL_RS18890,8.910506849171234,8.623922557165665,9.107340258407936,8.849903189914622,8.646238446787766,8.758453990606291
SGL_RS10500,8.232551949888183,8.023505697999136,8.040335303497825,7.7887496398396365,7.798550206700564,7.679845395778684
SGL_RS10505,9.754098384668103,9.730915296764906,9.519530737046006,9.319874177254343,9.315706792239828,9.068852838519636
SGL_RS10510,8.275462424335057,7.838266409439468,7.9982619202873995,7.056456379437555,7.145625149931571,7.909585159382581
SGL_RS10515,7.4314423068096325,6.464513479636263,6.933146940096441,4.901514970092865,5.1727725381030965,6.138789338004636
SGL_RS10520,7.7385791952519565,7.400666013963123,7.643265402175967,7.428503313811603,7.466810297716472,7.297075269302891
SGL_RS10525,7.157399475075337,7.274112969544683,7.207325330113212,7.232009217711719,7.328008692233868,6.371177414305741
SGL_RS10530,10.347282311421912,10.46767217953765,10.547091223953407,10.570961211191603,10.67740245313431,10.19206069827209
SGL_RS10540,6.083853524958996,5.997231021304859,5.893996621526892,5.963194416177477,5.663706552156702,5.433096305007797
SGL_RS10545,6.177035063019853,5.934330398645344,6.080427054356778,5.611340738699908,5.968102176445394,5.43452057897311
SGL_RS10550,6.356765756327119,6.41687676029119,6.1867786511446985,6.066233281060207,6.101080720318412,5.907113577293353
SGL_RS10555,4.1303833997598725,3.561661235847947,4.040920222045721,4.3515469834135345,4.395894185117988,4.058721711399687
SGL_RS10565,5.464272214987415,4.940783108855087,4.8575811541889955,3.944504762999558,4.184553168495609,4.083840999560555
SGL_RS10570,7.504944875473307,7.030763964309443,7.008040255364459,6.7903255399449325,6.859422054521318,6.674830931830793
SGL_RS10575,1.8117716318708261,1.8181016200833926,2.1210189032369158,2.347094324114464,2.077502080612912,2.5078057899173993
SGL_RS10580,4.824057189753012,4.77195574460424,4.731527473188293,4.8549698425320855,4.853501724011518,4.790644941299378
SGL_RS10585,7.3315724753541875,7.459522883541972,7.297246044367183,7.70747328284445,7.947246769678001,7.898025405222603
SGL_RS19605,10.547889993929992,10.937283442010989,10.947640635627545,11.600720125446859,11.596415334774747,11.467685460083855
SGL_RS10595,3.0412426529636756,2.94379905222029,3.018906752883232,2.958049134613961,3.041979355684074,3.2692404634019145
SGL_RS10600,4.682866539899941,3.766864321431097,4.069536300171269,3.535761336132627,4.051865178244648,4.229806903757032
SGL_RS10605,4.302496511620483,4.055692146677875,4.0876674313215435,4.326439623962338,4.12795693247166,4.197282224263883
SGL_RS10610,4.451114280310867,3.8126179020475712,4.177154652182005,3.647440468262716,3.2854283680965444,3.994477046016562
SGL_RS10615,5.096804942808475,4.576721339877024,5.059909853527889,4.636809826062456,4.906472383329535,5.079714450770055
SGL_RS10620,7.310125750485335,7.308039062304509,7.315401132357109,7.680410824907641,7.725009475173395,7.03374459161627
