Geneid,ERX1320318,ERX3440931,SRX315307
BSU_07970,7.480523190857382,5.962362033405639,7.806605410269839
BSU_07980,3.5143495023519655,7.734406287648748,6.984422265510933
BSU_07990,6.090396540793652,4.904432286718395,6.97942651218067
BSU_08000,7.504972325280307,5.3479272818349815,7.4407432379407155
BSU_08010,5.293944231761904,4.8826839411311855,7.518308630800529
BSU_08020,7.093504438269307,5.201481329972827,6.899202211379903
BSU_08029,4.9967924818255165,5.413283118892335,9.129185530693114
BSU_08030,6.897398268820472,3.9478219978875444,7.094283925273329
BSU_08040,6.78630648140744,3.5368828648669925,7.01258210015416
BSU_08050,5.926966355214019,4.332683621411481,6.601855311934572
BSU_08060,3.2081336387798904,9.21676899069987,7.228289671833715
BSU_08070,0.0,10.687384638165241,6.830438165735057
BSU_08080,0.0,9.325288944247202,7.261038267981028
BSU_08090,4.24726985093355,8.916427210181082,10.050857240236779
BSU_08100,3.334101467894872,8.304547107619568,6.7264917645716915
BSU_08110,0.0,9.876941001382988,5.556509810153822
BSU_08120,6.659600333719357,6.324997653229651,4.7073628222217225
BSU_08130,5.780678130364214,7.624067881868141,7.881597670002518
BSU_08140,7.595378877170583,8.116977077378003,6.7144155176719025
BSU_08150,6.033771480746393,4.959230102064531,4.497730784429924
BSU_08160,5.3743619550733355,5.113207777641166,6.103060122634332
BSU_08170,0.0,5.424481261440108,6.731807689961478
BSU_08180,3.7261894532247704,6.769620184218568,5.963863183275441
BSU_08190,6.903795685901558,7.380733863209231,7.2548934807274374
BSU_08200,5.012586513045806,7.266735115575688,7.255475039367174
BSU_08210,5.1114156815115015,3.1452861622396915,6.740495632347297
BSU_08220,4.822692293139867,2.865385173973368,7.521425803870107
BSU_08230,0.0,4.670671008482043,5.390411578303739
BSU_08240,4.339812699312491,6.212381864410797,7.090523424416082
BSU_08250,0.0,2.815126115103634,6.1536161294208735
BSU_08260,0.0,5.170918989871046,6.440137855472384
BSU_08270,0.0,5.010849493534805,7.234866996986477
BSU_08280,0.0,5.554136143836291,6.526537788872198
BSU_08290,4.8307677425821325,2.9981162229882705,7.317591228108882
BSU_08300,5.6673861915888235,3.866740150987378,6.24857536987229
BSU_08310,0.0,0.7151640277416583,7.325957855080122
BSU_08320,0.0,0.8126435636461149,7.451541949186021
BSU_08330,0.0,3.776847048154488,7.098451873359428
BSU_08340,7.242406301586184,6.0223384900404255,6.257623480908673
BSU_08350,5.732904505157857,4.59968003795141,5.738592332681294
BSU_08360,0.0,3.030288862452858,7.18645574655125
BSU_08370,3.844235049173268,5.004464706951269,6.568550286001825
BSU_08380,4.773014619235121,3.435424558731978,7.319081669786652
BSU_08390,4.033693747243723,4.2399372746433075,5.971772086188281
BSU_08400,0.0,6.052754140561012,7.177711377696087
BSU_08410,5.708520636996864,5.350196732278888,7.808388470798779
BSU_08425,7.27775701190819,4.290699941977101,6.789824647125468
BSU_08440,7.728564883944132,4.658638947359254,6.903146347323117
BSU_08450,6.862719077247378,3.8566465325557773,4.690649954037252
BSU_08460,7.180260531076111,2.7068192971210223,6.195890969535818
BSU_08470,0.0,5.6834361492802214,6.830438165735057
BSU_08480,7.633924892618605,6.275883259331777,5.443584899969644
BSU_08490,0.0,11.645051263796013,6.449023436364137
BSU_08500,0.0,9.397993927431443,6.242147916951636
BSU_08510,5.217983263577806,5.179222043562814,7.194371885972622
BSU_08520,4.444594626238177,5.801468338070207,6.854519392434149
BSU_08530,7.719235669065869,4.634212904459957,6.321287679822908
BSU_08540,5.409309971994457,1.4649617513280229,7.128069395073136
BSU_08550,0.0,8.01190307430429,7.76663015801219
BSU_08560,6.946510003170223,6.852491538699404,6.541100411158688
BSU_08570,7.805807296351103,6.305844793310869,7.177711377696087
BSU_08580,5.66100132740869,8.339167011667087,0.0
BSU_08590,6.598603787939089,8.502581878148977,3.4100447941711236
BSU_08600,8.350126586182213,5.828164693004291,6.405145254873848
BSU_08610,7.851260692469048,4.483310156017272,7.1826890807547255
BSU_08620,8.596360863086279,5.8367809945706846,6.096108243624293
BSU_08630,5.730032252765951,3.659159760217791,7.23258679007951
BSU_08640,0.0,10.373224698951663,8.52943438077375
BSU_08650,7.783565765323909,4.181793578263079,7.469037487262986
BSU_08660,8.343603836345114,13.405972324194275,6.04504066727952
BSU_08670,0.0,8.620469256138714,7.4028305206310385
BSU_08680,7.7729790417087505,8.846173922606305,8.057697313836284
BSU_08690,6.508090057856336,5.945937362844831,6.723172735411399
BSU_08700,6.673654498670483,5.392372941539383,6.785303867409884
BSU_08710,7.1480651083438635,5.358965824625296,7.217510710913949
BSU_08720,4.203357358996748,7.350392473092471,8.591810194350675
BSU_08730,9.630932244681098,10.983670420355892,8.705482363688327
BSU_08740,8.249164753233318,6.0327952819688395,6.565089734522136
BSU_08750,7.318576576023314,5.610128488854215,7.046156690878776
BSU_08760,8.805356146632684,7.949494756713771,6.750992020703483
BSU_08770,0.0,6.221167681311696,5.380019091529525
BSU_08779,0.0,7.787909700519401,7.256018041808945
BSU_08780,4.6341683585077105,6.335099638818252,6.405145254873848
BSU_08790,4.295034341327171,6.0636494312417915,8.317393481433795
BSU_08800,0.0,3.645700098417386,7.0157457127073775
BSU_08810,0.0,2.0119780366815343,7.396608595422227
BSU_08820,4.569818019177507,9.645243910205684,7.167478978544978
BSU_08830,0.0,0.0,6.903944475473904
BSU_08840,0.0,1.1390820051802324,7.70382946876953
BSU_08850,0.0,2.314728429396497,6.50457543035723
BSU_08860,0.0,2.1543697574651137,5.491389054989339
BSU_08870,0.0,5.665922499720922,6.960232299759346
BSU_08880,0.0,1.0787654027958495,4.986793858784893
BSU_08890,9.41036184917067,5.137977343244106,7.307694599277146
BSU_08899,9.532403970232803,5.20386262015923,5.400883182477374
BSU_08900,5.347029379821546,4.373742029461301,6.554758660409889
BSU_08910,6.02271625068258,4.733739590246374,7.017330164944657
BSU_08920,0.0,8.46071900536739,6.965954546190905
BSU_08930,8.188119677308897,7.971200791104111,6.122357537829637
BSU_08940,0.0,3.805679038639135,8.442591686597245
BSU_08950,3.6514377218018272,4.376272693456573,7.353799303710323
BSU_08960,5.890431814789315,6.123356915950539,5.175225519968796
BSU_08970,0.0,11.796422331708749,6.997946979011698
BSU_08980,0.0,11.253320896873158,6.415987405524606
BSU_08990,5.762284575556115,2.2853601882634114,6.9751583822520375
BSU_09000,3.744100533866823,6.344486942610918,7.645224074080007
BSU_09010,4.9994120729793865,6.6050258070454415,7.70329061569796
BSU_09020,0.0,6.834254955612399,5.987725446767831
BSU_09030,4.524903728757078,7.281282520658461,6.801550505971507
BSU_09040,9.428713540476132,0.0,5.758867580791768
BSU_09050,6.044914748100225,2.944790920871258,5.072226020883185
BSU_09060,4.558445869881143,3.734160966243519,6.107713943118199
BSU_09070,5.5926431654581465,2.1495608041970113,7.4832054683985065
BSU_09080,4.24726985093355,2.9762980074414336,7.271855863965476
BSU_09090,5.486470035737451,2.531536398790075,6.850787861688323
BSU_09100,14.087431523950096,10.783868454290845,7.935818860462283
BSU_09110,9.654517675416859,4.614078834547045,6.50457543035723
BSU_09120,7.696624259184437,4.412656654670937,7.039037074528199
BSU_09130,7.163697450380744,2.7707896109221046,6.757753010170289
BSU_09140,5.217983263577806,9.7587936173231,7.65111453410567
BSU_09150,3.953056952536096,10.655660281045645,8.037984191672162
BSU_09165,0.0,6.4300323437471265,6.1179483737995
BSU_09180,0.0,9.429960890811676,6.2680360117137015
BSU_09190,2.9597679290362833,7.561275326259593,7.564796255570236
BSU_09200,3.890693605037414,8.33283425976014,6.6179095949656705
BSU_09210,5.794634680224846,6.882020555542486,7.839410316189635
BSU_09220,4.449799016037814,2.2605332267171905,8.479531495518469
BSU_09230,5.89645485966353,9.764801132833012,7.110695351249915
BSU_09240,6.821453741550775,5.253284424887985,6.46825462630589
BSU_09250,7.473528553586929,6.424756683088071,6.762072323786147
BSU_09259,7.434980063654144,3.756229355550775,5.465442612651094
BSU_09260,7.143437583111676,7.7524000260145005,7.01891638636766
BSU_09270,5.4524536441481875,8.110645292993144,8.303961977579364
BSU_09280,9.41291166192606,10.170347885599664,6.665339716394075
BSU_09290,9.26627722957761,10.149162105075684,6.399396706055627
BSU_09300,9.576355092978341,6.677518894696913,5.79905239435315
BSU_09310,8.799573500908435,7.6781625574514605,7.211503294859801
BSU_09320,4.905713243661814,5.21291416153975,7.043462863781458
BSU_09330,6.282047583371137,5.484295052064735,7.017330164944657
BSU_09340,7.888399774911751,5.4932700566167405,6.801550505971507
BSU_09350,0.0,5.296826918821227,6.113553035291171
BSU_09360,0.0,8.208187305655626,6.691553473573037
BSU_09370,0.0,4.568165838109738,7.20894875899959
BSU_09380,10.061187315768237,7.294058913043861,8.628709734725634
BSU_09390,5.16365929305421,2.316811396044523,6.339209487717459
BSU_09400,3.6711219916272153,10.964105531352013,7.029488245332834
BSU_09410,2.798708189861481,8.062233216502499,5.422068513691861
BSU_09420,7.439255387647576,5.227067528343183,8.440872993581046
BSU_09430,4.8718884279371535,2.3543729103082374,6.579681363973641
BSU_09440,5.7415570583742594,5.220182975775217,7.314190347893422
BSU_09450,5.284215494212819,5.464235859714422,6.964543851943006
BSU_09460,4.226592106735619,9.031805665773552,8.127984310818599
BSU_09470,6.866781837145215,3.5670102553294996,7.206996528328885
BSU_09480,3.668290618866735,2.660950187398524,6.739389442156926
BSU_09490,0.0,4.263041205797883,7.978714280907152
BSU_09500,7.158765893814721,3.362845073572699,5.857600064384558
BSU_09510,7.7006180037792795,5.343197043420964,5.967812039134586
BSU_09520,8.395286011409087,5.7412438077129515,7.254269108118933
BSU_09530,8.011377636187678,6.747282063531239,6.656708640398902
BSU_09540,8.109922109601778,4.673817687822991,7.120889652232531
BSU_09550,7.636227118501245,6.941577702042252,6.458606250444139
BSU_09560,7.5861491916836075,7.323618637715167,7.4407432379407155
BSU_09570,5.641123899234433,4.021811102282955,6.823160866216538
BSU_09590,9.371465229841299,10.56186787721448,6.503545621462641
BSU_09600,6.547309387043265,5.370745683701989,7.132876106181306
BSU_09610,7.390846459654392,6.015700869818363,7.565581953541513
BSU_09620,6.966891961951173,6.093405149337591,6.107713943118199
BSU_09630,8.26140289906867,9.10735502761845,0.0
BSU_09640,6.3645077807363535,5.425513958086728,11.007699458319442
BSU_09650,6.078886863727208,5.23765642943608,6.303950210239776
BSU_09660,8.495416906567673,3.9869482511253036,6.116062969362614
BSU_09670,6.468272215633342,10.50164253439312,6.306105744861693
BSU_09680,7.6945144343351135,2.4931859754781116,6.086683656663147
BSU_09690,8.369212103909994,7.907865690401945,5.662442956091707
BSU_09700,11.672173280998042,8.13396751681885,6.691553473573037
BSU_09710,2.5103031471852244,5.897028531535987,6.949815580739267
BSU_09720,4.420916116904948,6.273101228754239,7.133584347595996
BSU_09730,6.915061048678897,3.5995888718111835,6.561637640255393
BSU_09740,0.0,2.527743561643602,6.061857108067992
BSU_09750,0.0,11.301565566909453,8.349382633456312
BSU_09760,6.834453798382954,7.220077297215999,5.280202476966764
BSU_09770,0.0,10.238594720801872,6.6206031260642995
BSU_09780,0.0,10.185533063719815,7.456420290044742
BSU_09790,6.205980741716505,7.95923634245716,7.271855863965476
BSU_09800,9.353537554395738,8.850599272038433,6.155122154321979
BSU_09810,0.0,4.420317602289523,6.549051661064972
BSU_09830,5.289071231864815,11.061174182354534,7.586940975417919
BSU_09840,7.783565765323909,5.935926929625353,7.171355075044554
BSU_09850,4.813522225621515,8.569672922253556,7.8607620917597245
BSU_09860,6.073167298335989,9.831227592962756,8.584700369699341
BSU_09870,9.415908190927864,10.65336511841948,8.615918236886827
BSU_09880,0.0,8.363936552979883,7.761009575030088
BSU_09889,7.480523190857382,7.30020467459412,5.510225560175543
BSU_09890,4.838891979701204,6.128573042738298,7.305028464274399
BSU_09900,5.9065514155515775,4.9444749940413955,7.120889652232531
BSU_09910,5.114836955391824,3.752959324549101,6.677512386395706
BSU_09920,5.453915297184542,6.005349738958368,6.817773658704088
BSU_09930,7.306478451699679,7.5800688495646416,7.946422781251645
BSU_09940,0.0,9.47486704179506,5.319262413839335
BSU_09950,9.643058213584336,7.157655840776872,6.949815580739267
BSU_09958,0.0,6.503750601915268,0.0
BSU_09959,0.0,4.653185536900017,0.0
BSU_09965,7.171954889526174,4.10444038144889,6.3376643584829235
BSU_09980,8.058581690808591,4.574703297680483,7.606944687146302
BSU_09990,7.668194188317082,8.951644718293204,6.941698757328022
BSU_10000,8.856844036078712,8.008765300708484,5.568327163210754
BSU_10009,0.0,8.189414773015503,5.465442612651094
BSU_10010,10.101828331308342,8.53874221407108,4.085380124980857
BSU_10020,8.027767098737243,5.681682737140814,5.299593372855977
BSU_10030,11.095434572849475,6.974790986511784,6.579681363973641
BSU_10040,6.078886863727208,5.7730185948808534,5.825808883484749
BSU_10050,6.467497000095403,4.9361235969307815,7.0890220047859085
BSU_10060,8.586028642653876,5.794028003360764,6.149107732254986
BSU_10070,6.271847609957318,8.127309577903288,6.141924304408231
BSU_10080,5.193572155731922,2.6765711238779617,6.497382499671858
BSU_10090,4.766380680342442,1.5393703398952594,5.745317940939832
BSU_10100,9.40259954572544,8.064661180695042,6.070341684907598
BSU_10110,5.303742500198219,6.243371504593128,8.165104076288957
BSU_10120,8.009018512470176,5.713258588491756,7.432616487573616
BSU_10130,8.39805841364119,6.836644059717539,5.19166996194328
BSU_10140,9.025539797055263,5.997928436014623,9.227665757315137
BSU_10150,9.014373667233526,3.302036027333124,6.189287849028917
BSU_10160,6.1688272380872755,3.973196635507915,7.42587939394021
BSU_10170,6.099091281716284,2.7727467326429327,8.730942741312779
BSU_10180,3.5395421496343906,3.7406717008212165,6.750992020703483
BSU_10200,5.820931250429392,4.8280747959697505,6.912539441343722
BSU_10210,5.3743619550733355,5.565904310143921,8.050842783960858
BSU_10220,9.421997459423832,7.755553086911103,7.337029244156883
BSU_10230,0.0,5.297791589124442,6.8900416471862105
BSU_10240,7.0856042184591885,6.304465973062454,6.321287679822908
BSU_10250,6.650969601086176,6.5006066390526955,6.246429617218311
BSU_10260,8.005977053716752,6.527545929052732,6.698183505366271
BSU_10270,4.093069721264469,8.701817911232032,7.191581553770379
BSU_10280,0.0,9.440616830012443,7.565581953541513
BSU_10290,4.346222089571891,7.2342395488372295,6.517511845877418
BSU_10300,0.0,10.550386057814698,6.676514763531982
BSU_10310,7.376433717959295,5.556007181659093,7.213351092889521
BSU_10320,6.395103777783913,6.485565256323813,7.974366419427272
BSU_10330,8.26140289906867,5.05011088764538,7.492914055718686
BSU_10340,5.8519036241879165,5.975397092458374,6.654252261695032
BSU_10350,3.094502232246078,3.4058124014910622,6.635684653133838
BSU_10360,3.640329362603366,3.460749085826674,6.541100411158688
BSU_10370,0.0,2.9925614600906725,7.353799303710323
BSU_10380,0.0,7.756407068928037,6.0185477044346944
BSU_10390,0.0,8.166745234948895,6.843001116185332
BSU_10400,0.0,8.904190161859576,7.189353220554582
BSU_10410,7.7329762646906985,13.147760637391043,7.96017287733763
BSU_10420,3.9319255738887717,5.24125045812982,7.021034107117881
BSU_10430,3.3470396563209013,4.088826785308174,4.839837351443831
BSU_10440,9.107308696739242,7.6283676139782095,4.986793858784893
BSU_10450,3.6129903848561575,5.8979734849356475,8.173209289001349
BSU_10460,0.0,4.948635680689551,6.383708083533795
BSU_10470,0.0,4.7799351441116675,7.109003383746842
BSU_10480,5.7531782352777805,7.749248079268677,6.745484210285758
BSU_10490,6.365274218222637,7.447471889477,5.074984353371832
BSU_10500,2.7016267345867697,1.8490436592620372,6.801550505971507
BSU_10510,4.056600831868379,5.110881727460959,4.062049745014493
BSU_10520,2.9722240350411124,2.9491927091149144,7.375043245244347
BSU_10530,0.0,4.841122770545177,6.896142112857663
BSU_10540,0.0,2.390817359747752,5.324224052226581
BSU_10550,0.0,1.7069580013760082,6.904532857329779
BSU_10560,4.701788524821938,7.171667658312993,6.08746662183569
BSU_10570,6.03007668995092,3.9107393585243226,6.321287679822908
BSU_10580,2.9722240350411124,0.804895001161738,7.314020516800118
BSU_10590,3.9389302600896037,2.7516617405700288,6.669054932063798
BSU_10600,0.0,4.275533341755517,4.720036099644415
BSU_10610,0.0,6.629992405239187,6.579681363973641
BSU_10620,5.9618040970928785,3.2466841344584876,8.2928281480558
BSU_10630,5.364048426467937,3.949613586513539,6.762767729451617
BSU_10640,5.430712883698393,2.5488828883077974,7.7314007845832915
BSU_10650,5.485721557632808,6.100530457046288,9.137086700448947
BSU_10660,6.370907542719308,6.396637301049172,6.376634248303302
BSU_10670,0.0,8.038407546864482,6.840199712750768
BSU_10680,0.0,6.560368451722578,4.434631887214794
BSU_10690,0.0,6.6596462896480215,6.565089734522136
BSU_10700,0.0,7.414370124846808,8.073209466434584
BSU_10710,0.0,5.673846089057529,9.60829420025402
BSU_10720,0.0,6.452420876316189,5.261082152487006
BSU_10730,6.608588862137361,7.405909946536424,6.614326185256201
BSU_10740,0.0,2.193777348990006,7.978714280907152
BSU_10750,5.799318144387136,7.086440402997794,6.531617638543018
BSU_10760,6.547309387043265,5.61315729434695,6.871896103232013
BSU_10770,7.855934274659592,4.989008912525807,7.588383463167482
BSU_10780,0.0,6.771779523546776,7.525993955157976
BSU_10790,0.0,9.22915071516635,6.705425467523926
BSU_10800,0.0,6.795851965222017,5.151654559043169
BSU_10810,5.673800583240808,3.7803167505369752,6.514915059915847
BSU_10820,2.81487199657415,1.212327663165708,7.252871506177949
BSU_10830,3.400250966336239,4.662774151744431,8.022935077998525
BSU_10840,6.625389018452422,4.963836717899928,7.9914124564263345
BSU_10850,0.0,5.2167627355722015,6.485968020563476
BSU_10860,6.616963982332051,8.566155234764372,7.836703975205418
BSU_10870,0.0,3.6233501839329456,6.977931206966812
BSU_10880,3.6265837065119664,3.1104522508218126,7.106047276434082
BSU_10890,5.313611276024241,5.420416025070819,5.725237992629733
BSU_10900,0.0,6.611045614012786,8.649951108390383
BSU_10910,0.0,5.524979616079419,8.599637770887599
BSU_10920,3.918031499412627,4.869549365033684,9.319198274306206
BSU_10930,0.0,5.3619322702736225,7.014306833534132
BSU_10940,0.0,5.468416741488327,7.600663370804877
BSU_10950,0.0,5.194121444644313,7.704283397440173
BSU_10960,3.8184392023133067,4.8641105119065156,6.731807689961478
BSU_10970,5.247863789917394,8.020107406847863,7.361487786836116
BSU_10980,2.9083337627397077,7.8429681484471745,4.3646505851097706
BSU_10990,5.891433851343862,4.5191735337741195,7.296960542470074
BSU_11000,0.0,4.088826785308174,6.801550505971507
BSU_11010,2.4569369472522182,3.246620328535869,6.360265512970363
BSU_11020,5.1114156815115015,6.090442274650967,6.096108243624293
BSU_11030,6.8005797011299345,6.884774897594442,6.806324411174292
BSU_11040,0.0,5.014064628257762,7.00627593400497
BSU_11055,0.0,1.19636740941426,6.344084888398507
BSU_11070,0.0,0.0,8.652628517235282
BSU_11079,0.0,6.281721317288454,7.390413706021337
BSU_11080,4.862378074039236,5.9958953231108545,7.149828681158573
BSU_11090,5.837364115317808,6.644996392697904,6.830438165735057
BSU_11100,0.0,2.976631753870668,6.46219303330912
BSU_11110,6.613607977174442,6.90849699503518,8.095307974190682
BSU_11120,6.764950731624392,8.84605404470358,7.307127627939849
BSU_11130,7.52756829615767,7.705345774329979,8.11569777537565
BSU_11139,6.399417181494089,9.545357808809259,6.405145254873848
BSU_11140,5.379547881418775,8.082217084432362,6.535824343442554
BSU_11150,6.253014673270193,5.981208627330724,6.258735426788477
BSU_11160,6.753551119999432,8.014244338723723,0.0
BSU_11170,6.999523861631142,4.874321375785672,6.636605620938288
BSU_11180,9.017279637986075,3.575318902465331,13.865471313338057
BSU_11190,3.1628075635624446,10.593424469813877,5.830715881826765
BSU_11200,0.0,11.558334797702436,6.585981350983392
BSU_11210,0.0,10.983183747804542,7.23258679007951
BSU_11220,3.0234829553715823,10.639654347879667,6.6616342329548885
BSU_11230,3.1335501171111986,11.731273460942255,6.679394436093679
BSU_11240,1.8757438885548938,11.612098999895457,7.786687002430097
BSU_11250,5.459777458168634,13.01812670200301,6.2988539510143795
BSU_11260,0.0,8.636861332433732,7.120889652232531
BSU_11270,9.795974236626066,7.493552723065486,0.0
BSU_11280,5.521730286934893,3.588742625688296,7.312238511552476
BSU_11290,0.0,7.617338327721041,6.7144155176719025
BSU_11300,7.705625933122176,5.543598226853472,6.307784558360827
BSU_11310,9.335743688281894,3.756229355550775,0.0
BSU_11320,0.0,5.2205787839361175,5.151654559043169
BSU_11330,9.022020592226252,5.956142410050432,6.855349956757937
BSU_11340,9.463097664426215,6.736897558174485,5.765692244538927
BSU_11350,0.0,5.695280493592077,7.49447775102261
BSU_11360,0.0,9.307314566372229,6.669675084422846
BSU_11370,0.0,10.004901763246293,5.422068513691861
BSU_11381,0.0,10.250714363880126,7.969413554104715
BSU_11382,3.0136919419454338,10.48303747632104,7.16083442883124
BSU_11390,4.19904688399993,8.95458695785215,6.837188994519033
BSU_11400,3.3298199969504076,9.532469471144946,7.1019190238914245
BSU_11410,0.0,10.209283816658832,7.715678732726603
BSU_11420,7.648103985018382,5.977183203402175,9.53940135003966
BSU_11430,9.465187080946896,9.10735502761845,6.52533099020517
BSU_11440,8.315676539736197,5.231708181703184,7.477061498887392
BSU_11450,7.17921967069311,5.772113497146768,7.092527786981892
BSU_11460,7.803233129391392,6.598693110844507,6.765254111990771
BSU_11470,7.635933901753762,7.172738563158778,6.887702282014013
BSU_11480,2.9597679290362833,3.3394879162386815,7.419388065237674
BSU_11490,8.924596452041017,9.961186922058447,7.021034107117881
BSU_11500,9.705881127249032,10.596903498648002,6.984422265510933
BSU_11510,3.7622736290257777,7.147516418633465,6.840199712750768
BSU_11515,8.198876088003505,10.24165569355126,0.0
BSU_11520,9.14623307249902,9.289622906515993,6.002240813086271
BSU_11525,0.0,0.0,0.0
BSU_11530,0.0,3.675424063786868,6.600900556304056
BSU_11540,6.445417105776203,8.944568020213588,6.308492027038757
BSU_11549,0.0,8.062525558207986,8.2148866585719
BSU_11550,8.061192570105764,5.566203165793904,6.801550505971507
BSU_11560,5.979348966994627,6.593722552442824,6.394385894373595
BSU_11570,5.942475901973683,5.658218514288463,5.948178437425199
BSU_11580,5.874001312561491,4.679877505236134,7.0359472037975035
BSU_11590,8.18949420018417,6.081801158842202,8.493908078783969
BSU_11600,6.880916280305823,6.5692823597833945,7.037447158954651
BSU_11610,7.374642328457889,6.3034321234000075,7.082840566754685
BSU_11620,9.279195366701723,5.986105475112776,7.1994083123837775
BSU_11630,5.11712258938554,4.946069360543894,6.101899078367174
BSU_11640,3.8507677792019144,4.501295818637009,9.791653150655689
BSU_11650,3.657029757763405,5.847919406993761,5.169294496511877
BSU_11660,0.0,5.451586251897966,6.568550286001825
BSU_11670,0.0,5.087722081438523,7.951268843534218
BSU_11680,0.0,6.820852862385484,6.383708083533795
BSU_11690,3.5497675016963885,5.305974675216984,6.253184473965231
BSU_11700,3.1966346526703897,5.034860602026942,7.046763506388211
BSU_11710,0.0,5.295492340966663,6.681009616602634
BSU_11720,9.820797384706266,6.0763026805237415,6.432408647001073
BSU_11730,3.70853341009209,12.467977094876613,9.688737259891251
BSU_11740,0.0,6.697492494081651,7.391788023640274
BSU_11750,0.0,6.915904817722911,6.682761478765344
BSU_11760,0.0,6.739937912961929,7.705156742695234
BSU_11770,0.0,6.027141080119544,11.212897348982066
BSU_11780,0.0,6.922147789180569,7.017330164944657
BSU_11790,0.0,7.046842238943449,8.24280765386301
BSU_11798,0.0,2.2779904418000267,5.187165438061849
BSU_11799,0.0,3.479634510811313,0.0
BSU_11800,0.0,1.918603531269743,0.0
BSU_11809,0.0,2.808597137809142,5.814426015395562
BSU_11810,0.0,6.499871735850597,6.04504066727952
BSU_11820,6.0486489740782945,1.5078994171210829,6.578177831457064
BSU_11839,8.022785612340796,8.333151975797177,8.349382633456312
BSU_11840,8.198876088003505,7.4389051329838365,6.311148207863609
BSU_11850,8.81092472800799,9.222865234495494,6.60600005569687
BSU_11860,8.27328736973772,8.529116891937617,6.703361757559619
BSU_11870,5.240332252160456,4.451314942149238,5.909720412874235
BSU_11880,5.651930788358329,4.009407971844356,6.53744565009646
BSU_11890,6.259704534374544,7.600291759518011,7.105063271454929
BSU_11900,3.8940786219255266,4.581649539758063,6.980812459411893
BSU_11910,5.773752010302358,1.8819085492002139,7.085524846531205
BSU_11920,8.012676813283166,5.882695806172916,7.285189939270695
BSU_11928,0.0,3.629363213984652,5.99577092776033
BSU_11929,5.598719997870759,3.267438903970785,8.164433991099306
BSU_11930,4.23836757692249,4.402592592644234,5.777141641961977
BSU_11940,4.119768754371288,3.3968966451208837,9.087146973513523
BSU_11950,6.4582274975221745,4.15858191527748,5.887144204514556
BSU_11960,0.0,1.711499889833016,9.10488919413734
BSU_11970,6.712520576971758,5.04909518192404,7.298650025472068
BSU_11980,6.056147444979018,5.230534521352934,7.853703240724164
BSU_11990,0.0,6.777812240692956,8.386107882088922
BSU_12000,8.788250610865804,3.996487394198409,7.008479909001783
BSU_12010,8.989835978354138,2.708300129479979,6.424721586746214
BSU_12020,9.295061302851243,2.355596623849718,7.225768001056466
BSU_12030,9.455310372857891,4.341559483150518,7.693447486248802
BSU_12040,4.111700615761623,8.773247824610479,6.851438691583039
BSU_12050,0.0,9.668773987359549,5.99577092776033
BSU_12060,5.146021341064165,5.4852325577310115,6.929724542345449
BSU_12069,9.493716210556338,6.285409300480963,7.4185051691657895
BSU_12070,0.0,3.575318902465331,8.65463985601878
BSU_12080,4.144281323008765,4.898054009441672,6.665339716394075
BSU_12090,0.0,9.070613098577851,8.86782216156033
BSU_12100,7.988211653229012,4.4847178802656,7.428431097964218
BSU_12110,0.0,9.149810544215464,8.832242913277637
BSU_12120,0.0,6.937233789031176,6.639602915750416
BSU_12130,0.0,2.1165920756417953,6.033151430202179
BSU_12140,8.622927802879891,5.092374660303188,8.189438271868774
BSU_12150,0.0,2.8592303469597793,6.449023436364137
BSU_12160,4.853875798052889,2.866779778159419,6.546878694504888
BSU_12170,5.496991583199312,3.086470419802951,7.978714280907152
BSU_12180,7.2794305710572225,4.4626524496286235,7.784967298171659
BSU_12190,4.773014619235121,4.333279886199894,6.738629437394423
BSU_12200,5.911627223213781,4.270374980361125,7.224861291956238
BSU_12210,5.156576718447499,4.4546899505103665,7.934611971957512
BSU_12220,4.858828932573443,3.9077535990030756,6.156328139485516
BSU_12229,8.453460158923459,3.777280233213307,0.0
BSU_12230,5.952912129883616,4.8431341407940645,6.367841627206688
BSU_12240,5.083234626068945,2.1982618185709084,5.808769288266041
BSU_12250,3.580969511763071,2.718809779937984,6.067507776579853
BSU_12260,4.165070931097828,4.328843280852003,7.267438771269097
BSU_12270,6.650969601086176,4.05990822878868,6.078877981113657
BSU_12280,9.243645466143313,6.1117309994802955,6.311148207863609
BSU_12290,9.482676415481556,6.3257891442434815,6.291991656809211
BSU_12300,2.7670893648199,4.586097625099325,6.263020358826046
BSU_12310,0.0,3.310631085906669,6.068022606246552
BSU_12320,0.0,9.685490497518211,6.851438691583039
BSU_12330,0.0,7.754364142414902,7.28026284934333
BSU_12340,0.0,7.5534700410527,11.592081227972907
BSU_12350,0.0,6.724714092547956,7.224861291956238
BSU_12360,0.0,7.236452248152477,8.35616699503355
BSU_12370,5.87506237113453,6.651067389275397,6.8684659751107935
BSU_12380,2.7490659453419037,4.553101644950529,6.8569501639960055
BSU_12390,0.0,4.9138816290356075,6.298218214976506
BSU_12400,0.0,3.9924908227548666,8.143612124420644
BSU_12410,7.160613224815287,3.730138168681442,6.494311003532934
BSU_12420,6.799173991752349,5.867128403256722,6.048387832891763
BSU_12430,7.910965479275801,11.854428026991823,6.965414997575895
BSU_12440,0.0,12.464888117165058,0.0
BSU_12450,0.0,4.20628290681687,8.469657473790964
BSU_12460,0.0,5.076271318334822,7.376170166735215
