Geneid,SRX368713,SRX368714,SRX368715,SRX368716,SRX368717,SRX368718,SRX368719,SRX368720,SRX368721,SRX368722,SRX368724,SRX368725,SRX9848492,SRX9848493,SRX9848502,SRX9848503,SRX9848504,SRX9848505
SGL_RS06640,7.141280223772714,4.779897729216843,5.903703344765077,1.6599008143017473,5.257321736427206,4.977973442453385,7.636855797034354,6.870154611373714,4.17899588184369,4.968776506664541,6.1662731111709075,6.911257198570288,3.9465804890746936,4.511975909769278,4.29694482990381,4.20241524574412,4.53616999005065,4.084997083279335
SGL_RS06645,7.0375630144210195,4.15538217171357,5.463450847606222,1.766222194485,6.446958987002819,6.1055703117071864,6.949772924347568,6.236493462298234,5.641834855666879,4.1581251709069225,6.151549085761767,5.5877816580133155,2.8097981909338072,2.6368815327926542,2.266078920293834,1.9920955496595103,0.963075969678249,1.7122250310671783
SGL_RS06650,9.145660923740193,8.110803685567971,8.180624101850976,5.632234178975787,8.365797999133083,8.292514196510922,8.928329095739446,7.517739769721662,6.981293914498581,7.006467752766795,8.35347319184358,9.019270116324087,6.82837382572403,7.407089666026071,7.335257947906757,7.357019234266965,7.371496185012625,7.645497096237756
SGL_RS19805,8.292396995416574,5.984447722625584,6.968489315621426,5.8363755802339226,6.183606041632592,6.263242265028025,7.390513801984099,5.285297356374729,5.581690040687733,6.313464640975501,6.575751748731397,7.070740114092039,3.061402055158447,2.8464299146549044,2.8498226098482795,2.4724728072870352,2.686976801239018,2.8601303162371
SGL_RS06660,6.371180800382472,4.920400590078769,6.3768176587703955,1.8460728306771677,6.050685994851597,6.0860073667688726,6.880582885741279,5.893540862463818,5.2044698189461975,5.8620777022911446,6.5812107954323675,7.6872118464149555,3.663292950490179,3.9531352488105593,3.779574005602769,4.712001548392023,4.338949617401546,4.398580363817453
SGL_RS06665,7.716789133332315,8.507203857100343,8.518814582586947,3.442111188572793,9.20858891051409,9.18000781942542,8.744899671344898,8.241496982800259,9.14777896361657,6.8048553235589395,7.597804326576094,7.752407687643266,6.418566589410214,6.484999505447884,6.504057273844823,5.94909027001604,6.427157520165361,6.608010715500278
SGL_RS06670,6.289657292685657,4.685302125571836,5.915252856292213,3.464059538747631,5.852536356476167,5.621858634205191,6.601535285652943,5.996278897010868,4.9886363486804814,5.07052934715128,6.468909371496389,7.024612095400101,3.0238098524550505,3.4187325247222504,3.410230852531618,3.477660713060641,3.8958726539105446,3.7965604298934896
SGL_RS06675,5.949035165055938,3.295865041021204,5.777339655196241,2.5940990228634915,5.909628661381017,5.8602178215693606,6.438697590716398,5.235174126776622,6.0457169320531685,4.67536934326411,5.899461643378238,6.431651198765041,2.2439116001861774,2.8745899651238362,2.5927734716201867,3.110345470145816,2.9644450008726526,2.8812656758521036
SGL_RS06680,5.675754793315951,4.790270684683161,5.44711448980506,3.7509546278379937,6.084630084459171,5.7761408872877995,6.396585027453205,5.215623965112571,4.960573127104694,4.565295097349784,5.31894051372795,6.408261148771896,3.4613174030003586,3.376236210846693,3.6265609065601945,3.384712942829784,3.7353185169607195,3.806966151905318
SGL_RS06685,5.460464575286075,6.776997935673455,5.456050240855113,4.438868915138293,6.005404148352131,5.342699611170106,6.303646472834524,5.3675860296845785,6.065944187638167,6.033987877289033,6.2296526894772155,6.704126582381025,6.755295002086441,7.320852196268864,7.3394117119044076,7.412134883992119,7.531613376526728,7.521878762814538
SGL_RS06690,6.311807669305167,5.3064700200592565,5.75991749669042,4.258787474529359,7.276834220141395,7.181739305390931,6.722319803321218,6.149180872834552,5.642131219498306,5.036970327238872,6.294816739942712,6.7758737668243825,4.1652375822483805,4.576849166510715,4.460564087231031,4.82376250928123,4.603595318881082,4.590750451402114
SGL_RS06695,7.244641949259478,5.264373866977788,6.928935054557975,3.4542176227322017,7.066600133930951,7.275275073469349,8.218280962170084,6.991474254891826,6.170017677803935,6.6272445268364475,7.326249089917308,8.137205819428301,4.627270745968032,4.927988120985585,4.907145126364475,5.253096677821402,5.063801661101362,5.1289284656800795
SGL_RS06700,7.269526038139122,5.326804757848492,6.859728737237883,4.558341640380087,6.001453896647582,5.794584724423935,6.563532557484794,6.463905140543318,4.6944120591349465,6.142269457348216,6.752241600269834,7.507674983523191,4.90378313653099,5.337041766397317,5.5189067044680105,5.577674474325425,5.704945430351558,5.754699147223188
SGL_RS06705,6.75400218613191,2.326730805343635,5.850838877004442,1.6157551893885598,4.723172903294644,4.626465623134459,5.647315272946011,4.493398349472445,3.5906803578681368,4.826215165574943,5.6749659070866825,6.500855041252222,1.2264998430021636,1.637757625206952,1.6146849973939401,2.579782141464796,2.5930358717650703,2.5429945920241854
SGL_RS06710,4.943146078038403,1.6265947186021084,4.510581873536811,0.0,3.7634554454026947,3.2362556093491217,5.047839066707745,3.127660238176762,3.1660187806139692,2.3740894244323574,4.875601879994353,5.814291758521221,1.2182804916690433,2.0709527450805565,1.4231133772129403,2.153926261974028,2.023014845155896,2.6322565238294064
SGL_RS06715,4.697551575049475,6.220938138665531,6.51403659905092,5.763114239758076,4.861878057132621,4.979601391626877,7.224821495154299,5.7611214091281315,5.2042098850908545,5.1607436047829935,5.986922803842052,6.639323295428948,3.599371893689523,2.730309454129796,2.8367817292792132,3.3072642067254163,3.2800347430523935,3.5230264861568
SGL_RS06720,5.158599563407577,9.576554742410199,8.323180244424652,10.39028774462951,6.410722057606058,6.067595250180938,8.167441426646825,7.854175049109034,5.4863097453868965,8.862648451905093,8.169304031035706,8.766094101519705,9.824306207589489,10.357677317880842,10.410373705671367,9.808584870636754,9.99818307815342,10.111256012850903
SGL_RS06725,8.89440109960985,9.910136584228217,9.747206560296593,7.778389066780636,11.02305496486157,10.635998657230218,9.414334866670883,9.549648024326062,10.901836469883202,9.411731354034622,9.604690282564048,9.049129541035793,8.38005204553349,8.628171966930116,8.66847998005558,9.63860814916289,9.858397951358583,9.678326646952627
SGL_RS06730,5.625435026440672,6.007440721936986,7.213310600590023,5.417396688479509,6.4845692115260105,6.277998960659616,7.8565601801569915,7.275414074132518,5.679386849789159,5.809683378834076,7.177073243822464,8.28244816387047,4.907919170285543,4.814433277600741,4.592307160037777,5.104113597445325,5.460033885552566,5.342157718363406
SGL_RS06735,6.2767687811963,4.490239805520121,6.60514460148535,2.834450212656095,8.178208028729657,8.452333548575112,7.61676271028619,6.332942547983137,8.580372278438535,6.444147055215871,7.6744186893263215,7.161107957884812,3.8724327237598306,4.748165086109226,4.2763387075119965,4.322812156689302,4.6579365254726,4.204831315725268
SGL_RS06740,6.769245412648772,5.232684539943555,7.127666356244419,3.3160137253693076,6.8290068812566975,7.06785148903268,7.918923571437296,7.113227658691728,6.931590763285132,5.997076208570888,7.2238500236725915,7.328313264629348,4.138527484485348,4.484227784884832,4.562931195239463,4.458455882513919,4.784728699230815,4.845166371794306
SGL_RS06745,8.827744500523822,5.160630232884233,7.5247675782901675,2.7741388357608807,7.73544986081364,8.27573901718362,8.3293717736587,6.591960620028048,6.663425238467251,6.693032363797818,7.942212839000794,7.723290033685796,4.2380022082067415,4.351571537575111,4.588710764279612,4.040123818221469,4.398409901789056,4.62628582213815
SGL_RS06750,9.0809721047688,9.559011648181597,10.276270825543731,10.683733089420944,9.688897944856969,9.775874273530908,9.468775978812012,9.325084285812606,9.430656247691324,10.754292710105167,9.8400132130184,10.430678291324234,6.708345171647966,6.807405285960052,6.823176477813601,7.663715023180631,7.518078886744437,7.42482669106559
SGL_RS06755,6.202477118999973,7.920041887053016,7.813568500721507,5.3835708173579,10.096136653131937,7.370438640581555,7.967303052691357,7.057869615913594,5.502160337665,6.245800498002979,8.806424596847199,9.35474971417094,7.404098457361025,7.408839127276764,7.186636174915622,10.155165754527312,10.375923941424714,10.55468815890107
SGL_RS06760,6.519892025988252,2.5775829287336514,5.077332320510913,0.0,4.711099311682922,4.668741581478456,6.062532848399354,4.325596556203658,3.5614404627947978,4.067649271663566,5.3713306774276806,5.65339888348663,0.6709106562203289,1.9645917295915585,1.524166688242301,2.310217370588504,1.8175027391505103,1.5277794662150084
SGL_RS06765,8.711163888714136,3.90844992031207,6.724195697252145,2.5368588407999413,8.446642582659454,8.408389756015223,7.46238238816245,6.353626598324243,7.8257141813340745,6.993225267940988,6.534825192150857,6.027219049937458,4.395031910731799,4.256706964057037,3.4803134245768423,4.07753658524226,4.177145580730063,4.330839876332348
SGL_RS06770,4.859691900033839,2.444711522855318,4.234487532797299,1.3351281127256605,4.667314281244526,4.54576455840745,5.034418489017151,3.787238113459337,4.484850342957077,3.1724284750398666,4.0080804471346285,4.743730179362101,2.20182265006463,1.5108564669268065,2.510491132974092,1.996479288213309,2.157710671591522,2.4905571859612996
SGL_RS06775,9.395424952543598,6.420637802306825,9.310890346842756,3.9821349415685106,7.844549223612013,7.69255452589651,9.935879972304704,8.756583138250283,6.223481768440168,8.350908124722842,8.85781525035668,8.186247889997308,6.840942368307233,7.048172097482319,7.044324597036742,7.177856719059146,7.473616963855615,7.029712542369094
SGL_RS06780,8.971051497341245,7.08876358261777,8.94308962185224,2.280595147362637,7.8818075771977965,7.633866054655386,9.631748370176583,8.415357542669199,6.3150201361707685,7.640819755891323,8.319126671873759,8.035610362495202,8.061631772982288,8.49446628711372,8.489735076972645,8.47207339131471,8.767452467493433,8.63225253437876
SGL_RS06785,5.784383315244091,5.612196553429782,5.949660075832795,5.060799768852221,4.639763355843743,4.420919519133892,5.729451813792379,5.963695140279924,3.1654210059821883,5.329859673207997,5.5747593673327405,5.824167364720517,4.919704209013694,5.200734352970184,5.4052584158539965,5.371167885484431,5.412798388626174,5.62150738917475
SGL_RS06790,6.130338632952923,4.052168313926348,4.73844211996981,0.0,6.599886488678198,6.384564941536222,5.491657868293964,5.119989318038845,6.698688058485868,3.846901704591593,5.909742951346796,5.959354126380641,3.399469895644635,2.9690429866813624,3.4711634587825335,2.8697240716516004,3.6222769084778177,2.762937715224915
SGL_RS06795,10.251911251502271,8.365441052072251,9.139443471796762,6.288647770853503,10.211272970019545,10.335773924004268,8.554482096945481,8.420160473204529,10.932316320321062,9.602263359686251,10.035194908754498,10.360700681719171,5.053040822242793,6.014405324450283,6.392075206222932,6.185403143119422,5.972333478057805,6.448385924645538
SGL_RS06800,8.85686454624842,4.256071714155283,6.450337162859727,2.0736976655639845,6.780886456737115,6.992675274698053,7.005164096476589,5.869118888457119,5.591794925150294,6.272960541078842,7.612234369747989,8.535284894813984,4.303582008697468,4.524972566249227,4.417395213350219,4.354624616248894,4.384018278043026,4.543042052597774
SGL_RS06805,8.451769412360832,8.915692789703034,9.639886654707595,9.457993526269954,7.006848895624831,7.775203936340302,7.747972571235407,10.13968810548316,7.473232065593111,11.359565781471014,9.657095704854182,10.590465122986183,12.621644961433416,12.634988883965528,12.63518869635316,12.903947815552593,12.859220173269547,12.978712778217188
SGL_RS06810,4.555614206381081,4.203895440517403,4.772536661467881,2.8523163802382396,5.4315931981112655,5.490199269305218,5.415192503080659,4.871273087538671,4.859979304359903,3.959152498461225,4.730876897570229,5.1894706037901726,3.4642391075633796,3.308726779793129,3.4711634587825335,3.322068473132105,3.6222769084778177,3.567067031949181
SGL_RS06815,7.45735501273433,6.950409296189962,8.823625810218603,7.245039543679691,8.094901757120619,6.832021121553378,9.730693503322309,9.393795318494197,8.176406962664371,8.615011419485228,8.281502852181866,8.499350677701182,7.2893308679559725,7.291142638326954,7.210153945290757,7.852043458026566,7.837279342943901,7.780577264396295
SGL_RS06820,6.606347834763515,6.059553088585674,7.99021267272106,4.888466171406192,5.5917073828294726,3.9764590112182394,8.831635799754494,8.286767026861133,4.571287887695811,7.9711374440640155,8.571600372969446,8.813658502135368,7.681664511457596,7.5155039222688025,7.405140772593108,7.877934612300368,8.131683118264124,8.00013312064004
SGL_RS06825,6.456596071349781,4.322395417730175,7.30907848993326,1.9857256951005071,4.610321892518889,2.9136911256955056,8.327337008299294,7.368223869000132,3.687171591630722,6.75946781723025,7.729322293435745,8.593490930335665,7.675220818253655,7.244607336671556,7.5967585668942945,8.264706689314107,8.590569245960989,8.594782388939413
SGL_RS06830,6.141124769275728,4.054681390777711,6.9705998948609,2.448941205597725,4.719006831145691,3.149986770738985,8.038943964979516,6.915863158647414,3.8844201760152197,5.2294207462151086,8.124153852169009,7.583624291678642,5.473105787700735,3.6976589924782117,3.9214314762318456,4.472588492586173,5.465991342465619,4.853263160076188
SGL_RS06835,7.079940738348724,3.8441979273426514,7.710725413594039,0.0,5.3557087442699025,3.7147697989941806,8.60045715685451,7.907664799334244,4.377780700925907,6.142069826723057,8.031618025780988,8.492531750062895,6.7883166968972155,6.311963348594305,5.962226908004351,6.313793764546277,6.788210606168027,6.027778830397663
SGL_RS06840,7.419455366833704,6.553418253483126,7.739302971873794,3.3620404068445793,6.6554427546798385,5.774667818285855,8.918645393265239,7.716939854494507,6.371042971495424,7.385261745127045,7.993816099840446,7.877723594189279,6.419528704581016,6.332721403495495,6.4692168357082664,7.2807827242741,6.948440217973051,6.833307390840946
SGL_RS06845,5.872331027318371,3.955802722622798,5.200155322571918,1.7686000821532992,5.347733246714653,5.24194544628438,5.628129445417459,4.692536481980472,4.659608369919514,3.7225013429914497,5.631384475956873,5.456564859162776,2.3269037798406758,2.4083721763893795,2.9081435683155825,2.801201054171002,3.132914963783902,2.8248233132256253
SGL_RS06850,6.168507062136667,1.640268806311854,3.8260932800102894,1.7733774853468312,5.5508483183858734,5.210893405616657,5.374949494108624,3.966062799031131,5.24625336872587,2.390396937734004,5.586611020444048,5.531999862722789,1.423160097104923,1.3482685980231852,1.3173942707730724,2.5846085900333424,2.987698305294974,2.799293679124186
SGL_RS06855,7.501129774247499,8.051406893044355,9.603007041103927,8.98159676409151,8.842777719080903,8.28055368865646,9.252708262413448,11.00388289439078,10.039458514389676,8.388595874557147,8.950855057276447,8.6311963682351,9.487511589832932,9.714773446464214,9.79211060961749,9.593107443170869,9.81433618462796,9.8970666449739
SGL_RS06860,8.359121647242244,8.240023726183352,9.655303777465948,10.60793478444586,8.12155020090721,9.184552101776966,8.735394340804483,9.941796808939152,9.732100135449516,9.82470424127278,9.761570666736228,9.99230500794117,7.751075961798401,7.747783361001025,7.905781068233167,7.31833111962136,7.479306042414465,7.577040754140144
SGL_RS06865,6.749625049883328,4.424168653388097,6.395273866305232,2.6343080604585243,7.049431947424863,7.002770876365697,6.39437841895664,5.84940818680576,7.058289970298615,5.321546184274758,6.597481602787918,6.796848427016627,3.811355710720133,3.8173152247291564,3.6657947155492243,4.791704842106945,4.621331317081104,4.59541350260015
SGL_RS06870,7.252064646553581,5.451501909392973,7.7005784879255925,5.682853808774238,8.800894200750767,8.258640896969965,8.421625314030091,6.787012335204825,8.44985648441212,7.429449669131524,8.319294135557936,8.078828833813583,4.418054663895022,4.019836565537765,3.5227347562722304,4.383645446594834,4.034533801897068,3.8096699149792963
SGL_RS06875,5.277781608464962,3.7226591299164826,5.4685137257123495,3.5559469083514292,5.493096785901435,5.408328753034889,6.105511813615392,4.8321742390995,4.714035754231056,4.895686841750097,5.268774900588334,6.141757427846062,3.281353430797052,3.763294418755366,3.5721316150353326,4.109976293435433,4.075744317679193,4.099879745807434
SGL_RS06880,5.558676928939674,6.1972798043585025,6.275568751513035,3.397771520744671,6.468893272343522,5.84126451774522,7.441560013836439,5.875273834111648,5.543661131589266,6.253867019590674,6.013172365322524,5.57793775062866,5.526930839175304,5.537072500531845,5.661300954817057,5.957006672103455,6.256057201940016,6.418792149337932
SGL_RS06885,3.734293522490981,3.4641922090866553,5.802587443721462,1.8192399552517595,4.342822937367668,3.2626032139131675,6.511694046794017,5.534973433521857,4.07669793601151,4.691852466771885,5.261454681633675,6.022748864526678,3.830249074037512,3.8849746886777394,3.889437472634989,4.64633519261237,4.631993463977814,4.608707277504128
SGL_RS06890,4.359722206761234,4.446542796886956,7.183949251770541,2.4187936479666834,5.094333691518522,2.9481216548841807,8.346887633000435,7.850766732426957,4.808290617892334,6.466833895561279,7.14621567853147,7.534817422704491,5.747344150922743,5.8859817746137955,5.873490760871492,6.553080313495437,6.5673946302158805,6.561710465232377
SGL_RS06895,4.1612138491609825,6.035840159123558,7.513789698675907,4.810982915068623,5.502929146345724,4.107059026377015,7.168429601400565,8.047485059454846,5.25584748344691,6.86175123358986,7.134002901979476,6.86989328567009,7.207175593117547,7.164078080478891,7.206699751591089,7.565828609331975,7.658953012525188,7.494473609336775
SGL_RS20125,6.270425577088438,7.7165797857829945,7.08308011152129,5.291275010017076,8.673197013813262,8.400615077548295,7.432840408843554,6.989755484377392,7.624423021179892,7.1680881460928525,8.296764020552594,8.163412792676226,3.537735791512071,5.60913929699467,5.504467477852552,6.481065574876185,6.137403440467903,6.73642635998372
SGL_RS06900,1.926480455678434,5.019715628320274,3.8027044487966117,2.951206464611575,3.6305206943056696,2.796175339268641,4.534920925151635,3.763723802231271,2.490413402521469,4.066248532973655,5.255574198636754,6.47624739815895,2.0432147107028698,2.2420729537605935,2.7091817786543397,2.4954795073732514,2.6609362540452386,2.6104298327719153
SGL_RS06905,6.871934729331361,7.127702657632852,8.406623411530932,4.466284071203884,8.078751152970792,8.023463904852518,8.239604265449282,7.194549101991695,8.584207147844221,7.19828405951036,7.149936035245283,7.106526931459309,6.861292818366231,7.719246256455441,7.455445185935801,7.412094416613303,7.247388559807031,7.33789280029594
SGL_RS06910,5.128207015563261,6.012380926032537,6.090525903556254,4.707588345632084,5.5246458901327395,5.932962045433246,6.738353514514449,5.691056365508638,5.200429214793948,4.925555491065495,7.127496797348616,7.662382218670978,4.012900112326287,4.649383844520628,4.746300479028607,5.678205197712621,5.487932527913863,5.289634716085281
SGL_RS06915,7.178552147286748,6.6310103951650285,8.020904997886518,3.701338622877265,7.712766183358287,7.740483370892944,8.37765500954296,7.24722311420099,7.7915253669371465,6.911429077959428,7.331626515997616,7.085974510692092,6.132092419530323,6.189890343246825,6.1766078126341,6.194165777012877,6.150210661588247,6.081213377914585
SGL_RS06920,5.499947592299863,2.4757798291703863,5.159310387406334,2.2954230097773056,5.373166038308314,5.329118867244189,6.024026076478619,4.206665086719652,4.891073474149976,3.745171096759643,5.035154019364912,5.351176795498798,1.7354360838026788,2.3418553346136903,1.9829905572959998,2.157818293382518,1.8232788672436846,2.4453827951746856
SGL_RS06925,3.8553678454269353,4.982075478224959,4.589668733880228,6.482663248397339,4.8966759459169715,4.358973911907784,5.418645923951138,7.0114775867070565,4.1978461073257165,5.989497550064582,6.237724789759349,5.8985919700210525,6.097915878841033,6.999910031746041,6.8991632226404205,7.739610470471196,7.751088708402247,7.6071276677203095
SGL_RS06930,6.000642599545861,7.106069174469631,6.999531645374374,8.209196246590905,8.123525568148088,7.270584272130679,7.726062376650459,7.391368287033539,6.940323008399746,7.249992894191777,6.233469033931486,5.209959125938856,6.609483711294103,7.6942556237327295,7.449414737540995,7.925785815878757,7.980593637470097,8.072051877123256
SGL_RS06940,6.862024722700006,5.274740866985697,6.458357293899456,4.287416006948232,6.463990617772074,5.824291354299571,6.8123775395369,5.582851988029281,5.258942376469748,5.632950836575025,5.629877985377695,6.26156870168796,3.748780886300128,4.097521146688267,4.061112432745186,4.448026271041439,4.330229724601763,4.551309786469689
SGL_RS06945,4.85232296874644,3.8721408972225633,5.099658372158057,3.4999434692885902,4.8563930355503215,4.664466448933539,5.688760282040115,4.703350955366088,4.474061012832838,3.951837024934491,5.196603130962399,5.795511655664476,3.0305674325545477,3.3732043019862172,3.2908558520875597,3.6202314622294365,3.958124304068469,3.8571610653141604
SGL_RS06950,5.547171150813713,4.977725414625367,5.719261003515674,8.481803525514678,6.378463319236051,6.488539279727804,5.338530547883412,5.242058863722189,5.711528132778169,5.876410933235436,5.531594757512562,4.881438222759126,1.7754245545611762,2.087130855324534,2.025645750150619,2.293252663755455,2.4460504500634417,2.5405340442709576
SGL_RS06955,5.074726219025128,5.346813012794863,5.653580228556193,4.542305214742193,5.722593281128918,5.370406030294233,6.055307129510131,5.3034386633642265,6.464557360250991,5.583419678114357,6.2038964670135135,6.099774636048311,5.9492228655644315,6.588407350033073,6.460640965674323,6.741571472663873,6.933406700230427,7.112831081594704
SGL_RS06960,7.84927290620642,7.284285051067574,8.430188842439382,6.631153065160006,6.4572814743911175,6.2257751915161155,8.373154406413033,7.2940363755720234,5.174280968821033,7.65704034488503,7.860491598709002,7.642217108971484,6.213193068289553,6.695472975030819,6.672838170572239,6.976189284196321,7.0192560963681885,6.863276311869224
SGL_RS06965,5.386068220714443,4.579331651038151,5.739758439964683,3.4346062340087435,5.374292358142636,4.715363807798407,7.229209090779885,5.622062621023903,4.803456529990177,4.7958783646232455,6.091096032960838,6.559044338507318,3.199686065685785,3.9668061437995648,3.7123513050600603,4.106331126228871,3.928260752093809,3.528822573248739
SGL_RS06970,5.921637293934637,3.960487325121683,5.908338798865752,0.8958696247608872,6.86546119795642,7.07630130086097,7.04324475181313,5.431475384121326,6.492014645636272,4.963516461420697,5.5609446637005675,6.161521263928663,1.8613339137652076,1.4650499852567256,1.3318573815019317,1.3790843566650914,1.6834008017126587,1.6422196419822304
SGL_RS06975,7.244002622007138,4.031076993708686,6.815128276107962,2.0335038983984224,6.483937002152174,7.227762265657633,5.790652447427923,6.253794495960456,6.198251674284829,3.0421779307856283,6.024540124369677,6.7622459240590915,2.623713173412176,3.4707999968179695,3.1102857365005256,3.8185185827703494,3.059888918137893,3.4166874133225247
SGL_RS06980,6.600866599914824,2.15565972486062,4.400868215982477,2.520293850066677,5.201599235097411,5.171124376219805,4.402916271154135,4.650106599421293,4.678915548856118,3.8924653199593346,5.5957831220215635,6.099197782716517,2.570653695932282,2.2585764501099828,2.1177205906288536,2.618207170738419,1.1179990800278248,1.8853036822242977
SGL_RS06985,9.107683182877562,6.466973257769888,7.441702255292799,5.987369369106427,7.561589019138462,7.773366831988254,6.096330176399122,7.9534190938051506,6.881881710838337,6.819940634650872,8.189672409960993,8.715201201394578,5.249858689901586,4.841745724471695,4.796175861655491,4.347519459057737,4.255732892460247,4.229428816041471
SGL_RS06990,10.555049354406895,8.791888641349399,9.614809953266922,8.124204887754122,9.371494134510659,9.619830621016934,8.15640870363509,10.295904283007223,9.439424447697258,9.388993744163034,10.248833888083672,10.247599195733155,6.4747727192432,6.950284272605306,6.6979409248887976,6.278214593906167,6.598472235335309,6.332382838317339
SGL_RS18755,5.207546659846596,5.219647231481226,5.975924226807811,4.165561841049374,7.1187031620319345,6.661780370861765,6.5926528134563895,6.149641013235472,6.550948601269536,4.706227234318754,6.760962509561534,7.444550872847273,3.6583274619869064,3.988847889946899,4.029794246161262,4.07697839967683,4.167649497697691,4.580016188409873
SGL_RS20130,0.0,0.0,0.0,0.0,1.3693539585757923,2.6250217520250594,2.401936554871713,0.0,0.0,0.0,0.0,0.0,0.0,0.9984944389467205,1.907570565622575,0.0,0.0,1.3102398255570622
SGL_RS07010,10.510507354083193,7.815007782487852,10.109194907154636,6.9068985367985185,8.889108458927412,9.3603228836244,9.511684551255488,8.92044305003543,7.165257187078274,9.203269817673164,9.934404360566136,10.147534781559958,7.312383351652366,7.415831580250101,7.4288809279999874,7.741044268041724,7.88656596644042,7.829146331979694
SGL_RS18760,5.251886370675649,3.7811837376257174,4.050000445340266,2.214317272519523,4.518049262374618,4.342527794915522,4.680932096223085,4.09692571174449,3.127957803576604,1.9406075306762125,4.429612305465845,6.220194469946776,0.0,0.20808357088140117,0.0,0.5865189012518408,0.0,0.2987512110632049
SGL_RS07025,5.150159843375207,1.3571620870593,3.9083224004012247,0.0,4.777295434332126,4.014552862816734,4.726060798550282,2.452628405293286,3.801374896521754,2.046111415714025,4.7042509161170125,5.169284909438414,1.3153646508635024,1.3766584017965824,0.9586298403271138,1.1956809084437765,1.1598232252166827,1.2344922662722775
SGL_RS07030,6.911276935020259,4.482489096592633,5.595146453711026,4.870110813947037,5.913063461129491,5.98847998630618,5.653603664242667,4.896653717850541,5.844869547270791,5.501329518677386,6.5146275631879345,6.961026477779952,4.181131964225971,4.978679378678979,5.025505027278765,4.890299945862611,5.108488742995558,5.137471993200052
SGL_RS07035,7.350237860598607,5.319591332641064,7.307093148773257,2.6371674942898733,6.517685949081176,6.776028028040362,6.524937801952893,6.58999159004042,5.21390482053214,5.986912096077182,6.782747338532205,7.276955275086843,4.92440946837152,4.859770196361531,4.843627416855301,5.226844812564676,5.304883017974618,5.279307557093682
SGL_RS07040,7.1470249866409175,5.777351164398584,5.968843328103629,0.0,5.862868563475663,5.889295506481608,6.636535162649522,5.5351120344053575,5.162326546731597,3.998896621761442,6.558640867755248,7.201652690227354,3.4567923612653417,3.677647645301999,3.86329261157082,4.571487269585787,3.824972755757046,4.005698173654956
SGL_RS07045,5.802714057259445,4.856350876223658,5.576997143367806,5.725580271407014,6.075433858232749,5.345842748352486,7.073987740555951,5.111819667473043,4.344317789458202,5.171108742866083,5.263366177588926,5.562928740840309,3.895689443039047,4.5987527573503835,4.883112213910841,4.462453459940691,4.259701769574628,4.678434542132639
SGL_RS07050,6.090746125884932,3.406200759325297,5.700226494996902,1.2454865073184918,5.819938235518958,5.301410268373768,7.048126721641107,5.9227421134453175,5.480960741002681,4.3953042687505945,6.263462905714572,6.533715679167589,2.0181349451558845,2.0241210816575568,2.050236627621634,2.5749782204029494,2.682591720828616,3.0492882326040895
SGL_RS07055,8.554097886516217,6.584519378784948,8.19240098870105,3.7332684262414557,9.26091332383183,9.03328578109521,8.171091570797282,8.071296040943396,9.065410162689112,7.1561990976684795,8.334425827547726,8.313213645130554,3.9516817825851285,4.12519316726853,4.015820161518117,4.541698054166176,4.562477040045479,4.593301324177658
SGL_RS07060,8.434785582516891,5.436061324934626,7.658492425485257,5.0227006261996765,7.612099679768155,7.455936278190095,7.5127502410670255,7.176146346796536,7.355358492475925,7.139883873622822,7.300652123763479,8.049766915590197,5.743645196187986,5.097327651876992,5.0046160183705775,5.324488959652557,5.307951397532473,5.282901658751431
SGL_RS07065,7.723343412104199,4.094577836735073,6.437070825160983,3.5360211579589453,5.786401588527912,6.144198584216462,6.538304515786603,5.524617794574007,5.291829019534765,5.919029895369574,6.1080835713953014,6.577103681173599,3.1152553354178996,2.4159245712221247,2.455323917626944,2.6456350912637747,1.6300620798218612,2.3274818186189195
SGL_RS07070,5.622731450239237,4.991101319846431,5.455744222600879,5.66925295549513,5.560906828907415,5.606473941118065,7.7716332244421835,5.76366001222824,6.324772060819107,4.019814111908849,7.457747432530964,8.761768884026095,4.674349561545474,4.427694146712629,4.534581620283531,5.138298370349491,4.9548007578468765,5.053698300271938
SGL_RS07075,5.030597818193718,4.182501635381795,5.920232727688953,2.3245026545413507,6.339465962836941,6.0991162142150595,8.449060832358002,5.26510126750681,6.721132740187376,3.57778981356076,7.160200537452532,7.390191984039239,4.147763879299175,4.230226397103726,4.441567852812285,4.880042753075842,4.818003870437593,5.0073188979043
SGL_RS07080,4.270053564941239,3.7248097376753195,4.307462608648211,2.375231825899211,6.227369074122919,5.412904580355768,8.414902234444485,5.049965465126119,6.575602740328428,3.972262866437796,7.601030057047081,6.615583362232899,4.670325599182616,5.140362511904823,4.578132913347383,5.628585025109394,5.840366150274332,5.717361097302875
SGL_RS07085,6.901533106099449,3.5227864811500815,5.883553508011003,2.8060297060069113,5.903371827564306,5.14025231199405,9.699608544937984,4.837240624282875,6.565934750305984,6.0332438751214115,7.625786395647801,7.8297919645739595,1.9388434395172596,2.3175036440883505,1.6383289186790453,2.632886275235718,2.295633481932545,3.144170712558915
SGL_RS07090,8.95582913138453,5.728084352839723,7.219885144755228,6.031074222927819,6.681041977627621,6.557416756220234,10.215160153602493,5.669459613263512,9.034106254607051,8.36807693002654,8.176176862612714,8.089185695902065,7.257072715421077,4.765282298745004,5.01863490611235,3.8522997071302876,3.738011697200115,4.190982622616726
