Geneid,ERX5015785,ERX5015786,ERX5015787,ERX5015788,ERX5015789,ERX5015790,ERX5015791,ERX5015792,ERX5015793,ERX5015794
SGL_RS08090,8.77829147033623,9.141313538929126,6.929777625209359,6.72811171200377,6.856164242922937,7.738522804394748,7.168597664977101,7.645986949326545,8.103951104756504,8.161665013538306
SGL_RS08095,7.272180433215398,7.424177833898987,6.850005332300187,6.967360643567969,6.185307568556617,6.689405853700696,6.232572097894382,6.08772361263667,6.538260940781203,6.498818423183286
SGL_RS08105,6.677504189040235,6.864295630300445,6.455375067222646,6.223281091294582,5.838625096952487,5.913861102110148,5.753824838835312,6.1210323772986674,5.830771071639631,5.405451236807255
SGL_RS08110,4.916765370346906,4.880840343087843,5.939371072264996,5.720767372197005,5.108731029753555,5.580278795951013,5.361253776526472,5.120243285670749,4.966991688714781,4.578541180987244
SGL_RS08115,6.978415587467203,7.088214938752183,6.725040799830833,6.696476940333369,5.86966347559721,6.136695611732288,5.87219865487095,5.819742565258223,5.860545013476075,5.860660289764295
SGL_RS08120,7.671775925915773,7.665910262464765,8.26275089445175,8.367839982495955,7.766317996061592,8.046675430818611,8.17115802784916,7.943297765280184,8.28496957295764,8.033085874152695
SGL_RS08125,7.948657781405407,7.897227079426936,8.948870992123272,8.598751440971133,8.740436468969621,8.464438503109774,8.511299933593252,8.198384442237932,8.25331467235568,8.05241869341286
SGL_RS08130,5.815704444925999,5.693538378298256,5.087832901113087,4.930887085171455,4.250546601873003,4.369046604783403,4.218459788909312,3.8661477132578823,4.49913264155594,4.321445035374685
SGL_RS08135,4.9843030434983735,4.951886889296559,5.102136580787342,5.281891012698644,4.719182845965624,4.545850710318114,5.117608024379233,4.544027357440518,4.814469690731297,4.26271780627613
SGL_RS08140,9.508488341608745,9.01398954043566,8.577657834734651,8.55301653761714,8.087294564075613,8.738250980586027,8.478408529206291,8.364393011666339,8.861139392357654,8.415754355334705
SGL_RS08145,7.238897940954562,6.942716501716258,7.075323127261128,7.048903766007616,6.253807538499252,6.973444817116673,6.944973625163213,7.350513747598024,7.272467732663701,6.4764396438553815
SGL_RS08150,6.000968803786856,5.879839816892275,6.123011105725424,6.202419465558968,5.602859318619808,5.793419492087609,5.723307135511478,5.719624786156094,5.964353558671493,5.6305966395163445
SGL_RS08155,6.11284815068298,6.142232278137073,5.855502850382875,5.998706366075622,5.2636865030496205,5.941184505669162,6.339583400580041,5.905118467765036,6.5002393805263115,7.055868507546759
SGL_RS08160,6.7521065737120125,6.809754314303483,5.891774636511008,6.399060202345595,5.374078502030431,6.17360980390501,6.474411833241948,6.242904495021051,6.60950604144755,6.981380244509091
SGL_RS08165,6.754403826448941,6.593505264687503,5.960364106731171,6.459797077150128,5.953620924690195,6.037753550363628,6.042727760473723,5.7503523435115085,7.089788883839625,7.3390235734737646
SGL_RS08170,4.232065222092991,4.756737681122567,6.234955710763655,6.62815647034967,5.255793936710709,5.611443203020766,5.5767634280400635,5.564503246477871,4.868525092671945,4.915313243372893
SGL_RS08175,5.323344352320891,5.288470981566178,6.815296147061432,7.430535844333248,5.686728966989203,6.287903298664774,6.149612499032956,6.014138368199932,5.759161106662822,6.168131979145543
SGL_RS08180,6.5791327470412195,6.779385659212578,7.587178034885567,8.380079450724734,6.937727922678089,7.150917499821399,7.130832385654484,7.328790427207112,6.314618577396161,6.6709967155243195
SGL_RS08185,5.313139698252571,5.772047329037744,6.107892203690534,7.248364827028526,5.768001914671463,5.6249624653412145,5.234338278075112,6.4953401803732795,4.8897080412299845,4.6692387300100675
SGL_RS19835,1.6932816322744906,0.0,1.048559955009569,3.7722508920393416,2.7237703787474157,2.823812770113152,2.7295047867636515,3.249685481661573,3.0364340149369924,2.6021897606476387
SGL_RS19840,1.3921334314051779,2.279497921702019,2.998842411708493,3.1792825342865316,2.343995855995483,2.622708289529302,2.025791556784679,2.8460403785852995,3.1472366687071673,2.22921328950249
SGL_RS08200,11.41834798715226,11.671309992626016,11.799193893776092,11.660157623168844,12.462560923825633,12.252359691340615,12.049679792393096,11.851556634206153,12.185365476948705,11.976898670222457
SGL_RS08205,10.337918163374507,10.577576176753322,11.370756872565291,11.28520893441997,12.213027570495745,11.76474550947681,11.608645908381936,11.432295058378358,11.368644789734464,11.074708573250502
SGL_RS08210,3.883866160615818,3.451396145385961,4.5258855289391215,4.526568865184141,4.179370060114418,4.589320630495206,4.908882096808236,4.735995617086925,5.099679743625054,5.089966899170132
SGL_RS08215,5.872468215191365,6.115215454987285,6.555741004854054,6.914078183528436,6.223994869326574,6.310493822872666,6.469450290165124,6.187363765196147,6.1907345085795376,6.3863979285901875
SGL_RS08220,6.303032992382314,6.5592468502802745,6.763007870223157,7.149850791238194,6.264014727799682,6.634298875312348,6.837489063883386,6.431839601697766,6.268461697352224,6.3620616727834065
SGL_RS08225,12.050960462014855,10.836828456353585,10.630855411313373,9.93703027289786,9.258148698869052,9.489508642857873,8.636601692383088,8.644344465049013,10.782655768839783,9.71104519295126
SGL_RS08230,5.6726204659398585,5.5754783998314945,6.816953258316193,7.066352002281169,5.4660387400988135,6.054233504566175,6.112854825511003,5.952067377026443,5.144478638270676,5.256491515680977
SGL_RS08235,5.712005657084927,6.41463135934441,6.297335770506846,6.602945001991969,5.4755581389674415,6.3433582141993865,6.2551285154948255,6.393999564914669,5.976212364665778,6.038100076251157
SGL_RS08240,7.057104739737273,7.540376476916619,6.301185227475715,6.673284410929242,5.92987564741236,6.666821793173443,6.593126584410276,6.6002405753040945,7.400654715252679,7.106038094851284
SGL_RS08245,7.9869155263829095,7.831639802350802,5.969372391115812,5.83418981644404,6.00513018681399,6.329294567905426,6.607144002230657,6.7974277944802655,7.673459335487251,7.777446879472511
SGL_RS08250,4.681955010948533,4.647587735183491,4.194180549168417,4.6708589956180875,3.7715077101375947,4.367790061144316,4.018251287213999,3.965426390900751,4.444535660763916,4.386459069890136
SGL_RS08255,6.865667155711537,7.232112150128969,7.536290781590003,8.148631919978552,6.163186093317034,6.451195212452934,6.22982303621953,6.27392996318767,6.272511704744603,6.223877552470654
SGL_RS08260,5.2281594216792175,4.915033123054192,6.122256201854722,6.221498329303246,5.155059509835661,5.3928365930263915,4.554330404163314,5.4111085041762506,4.732186806116445,4.2021922854634175
SGL_RS08265,4.74005684697898,5.183419871308605,5.6312950098645445,6.110907362149067,5.210003401421172,4.929805040046579,4.865987931721443,5.109798436527632,5.481049517101814,4.7887486230468275
SGL_RS08270,6.434711809602483,7.123699288207647,7.176821472348658,7.275440424197956,6.36088934850997,6.398182688252834,6.40524153984123,5.890779712128795,6.640285230568393,6.300675176798727
SGL_RS08275,8.071836480207608,8.143911605203392,8.340704610036726,8.515063615875453,7.670605254436265,7.949230080217171,7.863532997123635,8.02652364119018,8.26359767371908,8.122775542589665
SGL_RS19845,2.6218028758950633,2.8311167747218433,2.5683661024218583,2.2181366836572707,3.800832971070818,1.739235140987125,3.4260199319336935,0.0,3.751625463022639,3.667300614791966
SGL_RS19850,2.789375295189892,2.505161973559416,1.9366991642654101,2.997025956437966,2.572027178421739,2.4517563115103704,1.8010879274158762,0.0,2.52800958894809,2.452954048159702
SGL_RS19455,4.3824611169416,5.588497632594284,4.6289862999498785,3.913656374039607,4.204828947807225,4.067274706227741,4.865987931721443,5.091725258126894,5.045288754788243,4.770810625133489
SGL_RS08285,3.5779270342748344,2.0858855528783966,3.1456677900019985,4.044942831792753,4.236307190610751,5.390565702216337,6.092599005829232,5.92904515781963,4.039001572318419,5.00241108443062
SGL_RS18780,5.4602033409601844,5.183419871308605,5.502122939823836,4.611812754561312,4.600174189115714,4.729133652681346,3.9636781097211014,5.279072241351012,5.615613605619185,6.047079106292839
SGL_RS08290,3.1016113377150267,2.296308004030879,2.900332092941366,3.495733418960925,3.5142311928250267,4.445675328469427,4.551268945427336,5.004230587493033,4.785825733993374,4.817664143889522
SGL_RS08295,1.6850218266659893,2.6454573545776396,2.389163538673147,2.0495264543194676,3.4603954215590598,3.5915730601247184,3.4296200316002596,4.466176727196405,3.755300081902342,4.708782528869542
SGL_RS08300,1.629610766121946,1.8010451076280942,1.5865823557169716,3.5094417347000344,2.3797532951676645,3.6323360996813223,2.9260615730027166,3.4560848109311193,2.6006832878837143,3.5963585983907778
SGL_RS08305,1.89055385928225,2.074702258907079,3.132683499472253,3.1168344644538286,3.995416937275781,4.605172394020772,4.535292011682507,5.2137262397807635,4.644741881595801,4.677614332094242
SGL_RS08310,4.668760986160738,5.475280478460108,5.101942332863881,5.070057877266524,4.917296763586834,4.406901716503401,4.928128306574698,4.991226941816753,4.960320021939809,5.0483851593851305
SGL_RS08315,3.938629318335599,4.281929405325866,5.484126011461993,5.932528879908963,4.654442159754431,5.164433031237137,4.9625393379639755,5.092407879647273,4.299223746850437,4.119986377844467
SGL_RS08320,3.5008092804729314,3.660690714292583,3.6365760252860335,4.378359208036928,4.223919838613364,4.224855141380366,4.242457745353706,5.298733991471834,4.593109743348483,4.240852099594026
SGL_RS08325,4.028416417199591,3.458867101656461,3.968387802292931,4.470280957790706,4.163016556692111,4.085979690388051,4.7585914073278825,4.31966640636869,3.4436865020507508,3.4401972253460533
SGL_RS08330,0.0,2.6759494465094544,4.283310877952516,3.9530655444494456,4.427844179781582,5.327735009114264,4.957480253205269,5.396271656878592,4.402481646892168,4.997665368516665
SGL_RS08335,2.7397280580405345,2.3342660749654307,3.276882183430699,3.9530655444494456,4.465559819845037,4.3988937251938465,4.395549297862256,4.568129352446653,2.4800579034637003,3.7965050949725194
SGL_RS08340,3.032178470408574,3.3875861239535783,4.354826703800704,4.2547947911392425,3.908325320475575,3.1044019128862104,3.5925653899857273,4.08399776895378,3.1241991590389264,3.4937645186624082
SGL_RS08345,4.873099705483516,4.936944662454177,5.5845379554906405,5.480702649317054,4.003791587688287,5.032249105395147,3.97204033527552,4.20524407552188,4.401705335530388,4.010933422994672
SGL_RS08350,4.275077307080334,4.085327567160757,5.053123917409977,5.0101070346080725,3.5165193174448754,3.895495454180638,3.358753725420854,4.114665530541262,3.982216428472321,4.065995359525333
SGL_RS08355,2.2801008126853892,2.4792785555559327,3.8910522865837183,3.5768223648387334,2.5458908410182937,3.2852023278681917,3.7176488681341406,2.2246776879969317,1.3532955587362634,2.4272763880379435
SGL_RS08360,3.742659673114369,3.0613565920908328,3.365887155438868,2.429837540893885,2.75968503234224,2.6363180681012786,3.389577033333089,1.818929481379523,3.45767075315951,3.4651535428459543
SGL_RS18785,5.686030142002045,5.419097931000106,4.28765284113571,4.990071067321652,4.719038112637423,5.018916228563607,4.935473917265781,5.830749933452701,5.244774098723308,5.259974056380029
SGL_RS18790,7.7144406688988845,7.500833275946405,7.335290925275179,7.4173738848078665,7.181043593066121,7.393928933412419,7.411083235623166,7.7607210906980395,7.77030625087627,7.866057657703344
SGL_RS08380,10.203465562276651,9.757988162323706,9.143635636845374,9.079120111473701,9.148471505293287,9.40592430836421,8.883660083460159,9.036542696271926,9.597209247629511,9.640777615086103
SGL_RS08385,6.922192055624676,7.039553063249183,6.048298607236203,5.826841661399113,5.501839810030289,5.825889730738451,5.706385785447952,5.231327699043376,6.695614390848808,6.267172616381691
SGL_RS08390,3.410239204405111,3.2585297709895595,4.563700005479852,4.732937774485581,4.130584262596018,4.513833655847911,5.124942436843613,4.754537866135721,5.114794044288833,4.395428147652746
SGL_RS08395,2.7449386573557013,2.957341231992309,3.259075711008787,3.8930391571035172,2.7495869920166185,3.504552495690564,3.790724370192352,3.471150848180586,4.176388863801588,3.864596833711159
SGL_RS08400,2.7064668238804486,3.284440426254757,3.2945583323372603,3.43180138875695,3.420793430687608,2.776203235223343,3.721765775346559,3.003577474725799,3.601832336180822,4.257539134434493
SGL_RS08405,2.789375295189892,4.017982019000836,4.167496407227373,4.409541893431536,3.445314586539344,3.8037818348834076,3.678403063215969,3.5016369716126428,3.161284101620405,3.516331477949225
SGL_RS08410,8.08845359029072,8.149300151553483,9.864270804035375,9.921147335938107,8.367712364066637,8.50939754078793,8.040530518449835,7.993577649481293,7.3044851298531555,7.345171812769865
SGL_RS08415,7.663509900453074,7.365803328974949,7.757924952836387,7.796261342551662,7.24970894500713,7.194027932837698,7.348733587863487,7.161406158539122,7.0735387282730695,7.006592372696461
SGL_RS08420,6.073689631196981,6.536746830015252,6.659295943318621,6.774185873940555,5.780061266366046,6.543934358485245,6.398639186104991,6.215631948559607,5.91183934908015,5.90504090572687
SGL_RS08425,6.75792873226835,5.115838187445542,6.890650465210212,6.900149393728086,6.3245064707244145,6.391945785896649,5.663816606728767,6.0680245342701795,5.954830233557707,5.978615221371175
SGL_RS08430,9.571909202172533,9.652163079167352,9.931624126442205,9.891749925014137,9.561594270412941,10.130542645495924,9.806084394974462,9.715274564575564,9.978360610948029,10.05732801232496
SGL_RS08435,9.16013652897032,9.667816354866568,8.460249138286667,8.581081829803908,8.153353513860516,8.92511848982355,9.174167781692097,9.196316691761634,10.044186796989408,10.003435519106404
SGL_RS08440,8.224518738773249,8.146735281943604,7.387469780216708,7.466759685745197,6.194746112561069,6.967827769156075,6.241467413213957,6.248661818230959,7.448253949703088,7.218976980626673
SGL_RS08445,7.428869789291487,7.626883667552553,8.022849100373803,8.377526485812437,7.20052524103076,7.000033245780511,6.953928552340055,6.999078640960543,6.56986960234883,6.545934834790558
SGL_RS08450,5.450741450748513,6.391771719347245,6.567408934357206,6.521153725427708,5.918196049163653,6.105442331321208,6.555433518618645,6.193050647593657,6.2806726762507745,6.615166312592585
SGL_RS08455,6.425140274102267,6.528568514755588,7.161684000380494,7.2064822501146795,6.495878684030108,7.148431595518545,7.451105956870917,7.254476697942698,7.108094118704759,7.457468100878604
SGL_RS08465,4.101398876704366,4.1522859101742595,4.793815249531784,5.393858252236562,3.6035489920966683,4.523506496592238,4.580468630956881,4.771074295553056,3.6327655654594078,3.9329283478700745
SGL_RS08470,7.307772753884631,6.991048888779269,6.5326698219284784,6.226319311122156,6.442250237395676,6.3157472433734005,6.184766497340261,6.633555001043688,7.334391714199033,7.172990113882632
SGL_RS08475,7.189476353308756,7.44588344108267,7.044034582341846,7.570892809303132,7.228619098966335,7.3969023194793975,7.384288487178316,7.523697608463012,8.16811136730014,8.214574038715158
SGL_RS08480,7.011348517165799,7.41568313408455,6.462017336095417,6.88735466890423,6.884579245128947,7.292462217727138,7.201497900974504,7.61542336657455,7.944157999829459,8.264931028023993
SGL_RS08485,7.377728409443009,8.2011832786219,6.771767207394165,7.434728210135836,6.958046144095439,7.367793905120796,7.432830176367432,8.131669964080487,8.402652706317904,8.51199894854958
SGL_RS08490,6.811332885005904,7.235230996561791,5.979828971726008,6.40042979443437,5.875974407970018,6.002644406187366,6.649517255163284,6.509737712447074,7.396825503761445,7.701099389496892
SGL_RS08495,4.425553891039667,4.455024082789559,5.299502698609457,5.326235453017362,5.491557955746671,5.529283100083911,5.299596294397713,4.920079297745576,4.946168721314769,5.019911595668506
SGL_RS08500,6.183268895431814,6.5451708687264105,6.854269511691283,6.988497420618997,6.979622930740768,7.136865471847687,7.069856468308119,7.082853282713716,7.051841405823805,6.9121108409304455
SGL_RS08505,5.543152376483235,6.0534043755717635,6.658588980588519,6.834949173169932,5.840419174759222,6.543538217112545,6.667636920398985,6.397543825773376,5.239912620073272,5.974348695320696
SGL_RS08510,4.9072535934994574,4.6284641147199,6.097121247005563,6.415223058564446,5.291090127538092,5.720497933185641,5.475832426886665,5.455344051545809,4.608104628066749,4.740867739932355
SGL_RS08515,6.046636365632252,6.203513929213097,7.250720257683749,6.969044647788848,6.513114853716897,6.608662694100577,6.542389001331561,6.593546776514115,5.928397586342553,5.763657288679464
SGL_RS08520,5.09548521892495,4.820740139176019,4.800342979053267,5.216505792507253,4.734833733252783,4.10552414406976,4.905255017717343,4.171780571780025,4.683780965284556,4.040695585493753
SGL_RS08525,7.689131606729163,7.791680746426841,9.7997218191148,9.79309416211004,10.530746235702697,10.778442425327233,11.220157266967218,11.087861797877197,9.655153230197058,9.759097836306111
SGL_RS08530,5.991390073176349,6.511166857625681,6.869752342226955,7.142598976258013,6.463542189086021,6.8644232618897885,6.8906610342466,6.934079549149986,6.969213602408185,6.778418781456059
SGL_RS08535,5.604570937711583,5.588497632594284,6.733649850717101,6.18506576789718,5.853176312277139,6.208746160075855,6.4281088823053,5.475851660424409,5.9504425930205205,6.002683697275164
SGL_RS08540,4.550594324926691,5.077242524856756,5.501365840688173,5.398139312602863,4.900719395673033,4.9787463634344675,5.247338761810215,5.172694863130883,5.580308262807432,5.180508935775704
SGL_RS08545,5.506106826934736,5.9535524656631,5.465368953423646,5.369901744593273,5.106915271290988,4.40345111255443,4.27688079442607,4.633128461783065,5.203059427466466,5.114310228782712
SGL_RS19590,6.299029059366347,6.440821355210769,5.672541950181402,6.230380520293953,5.416448468177306,6.184829176601439,6.388783773804859,6.229795025137278,5.942952842241357,6.249193479943751
SGL_RS08555,5.06580083533858,5.3056384746013485,4.944272136129398,3.4051114786062593,3.995416937275781,3.976377231991436,4.0321680400328646,4.597734272308767,4.2067769052848805,3.7329139722142464
SGL_RS08560,8.231170357111388,8.142418235104243,7.6452834282768025,7.777246238388074,7.5118790552770385,7.7180250567183935,8.084903813020206,8.061628780106407,8.144127568409813,8.361289693340654
SGL_RS08565,12.431403655433193,12.678551353052988,12.969427576550633,12.760859418198947,12.787178513893396,12.924771747182561,12.924375196383991,12.71844180701757,12.798205281700994,12.721799816512329
SGL_RS08570,7.140091244692846,7.292570943067734,7.672791624817215,7.389674144076666,7.3143067412465745,7.159433953025486,7.432350221879326,7.167780897684898,7.506607560795124,7.50402037184495
SGL_RS08575,8.627673088882496,8.796766201130405,8.583380303226772,8.590584772014573,8.764906635462117,8.721812340203869,8.835437277040594,8.990404968829951,8.851863540366063,8.795707148403949
SGL_RS08580,11.507650034229941,11.820692838910091,13.071209169451423,12.637665516146383,14.172050432355048,13.511437579555288,13.343697141873761,13.257921894383433,12.098405882241623,12.027172725673182
SGL_RS08585,11.355610894026936,11.558677446425895,12.743939947796404,12.352420651678687,13.940707434745025,13.36248479922647,13.179531699485192,13.123216121607697,12.045202631313101,11.968870488016107
SGL_RS08590,10.170079170891487,9.961780816144774,11.313207973462793,11.029612173577831,12.978288488983035,12.359994524600713,12.175320949722115,11.999320092063611,11.261392104517581,11.15321436266138
SGL_RS08595,6.788469852526799,6.521521440342308,8.376782530759673,8.522194368599688,7.240198323628586,7.807432710675768,7.754885070187796,7.913353457273475,6.9433516533056965,7.346666160898584
SGL_RS08600,7.7673294105942094,7.79198161261866,9.198587320221499,9.642304812077747,8.398655628909477,8.83456693464433,9.055989913670235,8.971638931971226,8.344351576135788,8.506329642407135
SGL_RS08605,5.735499592610198,6.007757056019605,6.604290462900339,7.419937748089512,7.27689446461504,7.422497655979265,7.045576718865724,6.837565477805536,6.544955254963799,6.214123450638678
SGL_RS08610,6.450362292440488,6.339524089488704,6.14563455917873,6.2643179581142645,6.08477822261535,6.53518734123603,6.523294955261025,6.419744275628454,6.988389574859091,6.800190633786837
SGL_RS08615,7.945949978865033,7.798345255360217,9.263928664346631,9.156982227524377,7.366811722805569,8.197902207877116,7.16797540488704,7.15660567465923,7.453723156977355,7.36295499813933
SGL_RS08620,5.965050667577854,6.11271492215181,5.888867803809661,6.20149819413235,5.896251869892997,7.361352263934398,8.075207376338708,8.06756639986318,8.021341677469167,8.125486787927112
SGL_RS08625,7.302296180088326,7.764399831036604,6.830195141959668,6.602264130936509,6.71202313858835,7.895771359804337,8.625803269083976,8.630106447343232,9.429976320771262,9.4678992645072
SGL_RS08630,5.756522484220364,6.374523672449744,7.279727221814198,7.541112494166604,6.562040447304456,6.801855858037183,6.786517468109395,6.788031190303389,6.036033548632377,6.323039128811447
SGL_RS08635,6.154874118871208,6.28113175613828,5.701372660849109,5.578521536897792,5.306462429170715,5.760094101872362,6.191445757404804,6.091069886267264,6.695423388946909,6.569032800140308
SGL_RS08640,4.313111773427166,4.63753467460976,5.053303066433693,5.791797605390424,4.662140257693257,5.1514016091752,4.6321730234039995,5.060392968978355,4.305428083999988,4.392492719366762
SGL_RS18805,6.887559596674442,6.1425128326817005,6.17246664751187,6.63578660843819,6.018687599517221,6.187818614683383,5.911705986704753,6.342440314363475,6.037463203970215,5.802018061200072
SGL_RS08650,4.208112268996884,4.304994590674271,4.542157881648925,4.752543033133801,4.396169114130299,3.485013946346352,3.5229258475781884,3.774847578548247,3.0675702614546845,4.010933422994672
SGL_RS08655,7.0771883292598625,7.423874554132655,7.926532970129,8.620124962968195,7.427496902285137,7.78181891255014,7.835177954037253,8.007230662592736,7.3980254518901445,7.293625555711078
SGL_RS08660,7.134998874355128,7.593480465203508,7.897000834030409,8.45674886822789,7.269817847571955,7.731244924468555,7.891417598252515,8.000311798767566,6.769098447235522,6.879732703350009
SGL_RS08665,7.063485255590087,7.163528437153789,7.708724365759101,8.103673046043099,6.954324226708938,7.164434379304009,7.288081564372054,7.346248473203053,6.0633019123735545,6.393783922079429
SGL_RS08670,2.9451851967824307,2.063657876323774,3.4927832848995584,3.255173646037375,3.712474154605335,4.196047268780339,3.632892372053154,3.971081895228629,3.8588399714424604,3.926171370869152
SGL_RS08675,5.584400315757855,5.984075546679741,6.7380234112302375,7.0678339044313105,5.95489281253693,6.995720954811453,6.622765766015563,7.161406158539122,5.881026896783685,5.678011657944361
SGL_RS08680,5.56069225939336,5.784904406538085,7.196477777054674,7.5617165900497465,7.039309546484787,7.415583253302846,7.324285766790499,7.755847944513648,6.348320591018076,6.258171248446516
SGL_RS08690,7.10356307537058,7.08517843806866,6.914519189435221,7.2151295140109815,6.858441110739014,7.417662443349598,7.481898506097082,7.770681106069732,7.628295849693685,7.639215904903259
SGL_RS08695,4.217042813912001,4.741456484869355,5.115496989616107,5.621036728541168,4.765645179320212,4.919847495510128,4.862936079661972,4.987825571309945,4.316001033434753,4.692702790368312
SGL_RS08700,3.5786563657501,3.841936019288031,4.528375979180834,5.119158920079477,3.8143680027223783,4.419668807057235,4.558660555541156,4.557486064232428,3.9141074575388823,3.6346592043934254
SGL_RS08705,5.4339665569417654,5.405631769892978,5.488948295767391,5.175049053936748,5.242647143623117,5.4964855210114925,5.2924682844929,6.628503926797133,5.801540043600149,5.318644875826486
SGL_RS08710,4.592172130338529,4.791245311763874,5.107418479137292,5.793420735678838,4.238510160292786,5.5694959570998535,5.307386187414336,5.512263873021109,4.332357509794182,4.4151904129081245
SGL_RS08715,4.310146310192325,3.964664173628021,5.224408311977924,5.34093708502088,4.367094637457886,5.325932895010445,4.547011343721836,4.652744182214526,4.117396026348444,4.03151077145097
SGL_RS19855,0.0,0.0,1.048559955009569,3.1561801161090353,2.455432664019967,1.5977792399218687,2.3852127681853617,3.249685481661573,2.2023559334941445,2.956571080266277
SGL_RS18810,2.3692954860208184,0.0,1.2195000648624692,0.9885623132082235,1.2595622543336362,0.0,1.4599391962542558,1.8663493856975852,2.124215866419987,1.0364733611458357
SGL_RS08730,7.061007919428414,6.709188680510637,6.3518234589131435,6.535656554118075,6.368646118809693,6.362794982215363,6.229632618023139,6.490911215315894,6.652045743302123,6.741476178455121
SGL_RS08735,5.4857187751407865,6.002566770930694,6.105375369973631,6.159105399105675,5.624623133808159,5.875963535600285,5.507427821820655,5.736821874733615,5.446616791292471,5.221633257406458
SGL_RS18815,5.096438272426126,5.69103210015671,5.347411493482646,4.886395680430876,5.244510440071156,5.831887022082974,4.550250029414295,5.5296412709545955,4.795880212502107,3.7621335134691165
SGL_RS08740,5.044758255030222,5.599001928844305,4.693635975262154,4.875339150068993,4.529145939508018,5.149151510740426,4.845042253355734,5.546396893653543,3.797404376322011,4.967216967866787
SGL_RS08745,7.271159045114867,7.623995740134244,7.018949423868265,7.425308966375475,6.539617937380967,7.122390388450626,7.526816053428994,7.539959061418528,7.3443049121040245,7.459244561536084
SGL_RS08750,4.98086161408157,5.2202868070144595,6.852565185692743,7.307889462654239,6.076907088055382,6.581774851630307,6.4337588315720495,6.4970227355107095,5.3954367087015305,5.586660249881825
SGL_RS08755,6.979639408782591,7.260748654215562,8.05461377006014,8.689131403372379,7.0653566643821115,7.421175737457437,7.555973659153672,7.551064391528481,6.5965446276185435,6.544268983187664
SGL_RS08760,4.238123259568164,5.8901604175992,4.338592332482308,5.16287519811694,4.404732265667097,3.924802318031075,4.719471366744763,4.729811012732261,5.062671167731298,4.6246674642961025
SGL_RS08765,6.520949521456975,7.1459133497569685,8.2099798181522,8.744107990393383,7.046660124370948,7.470693644693711,7.342412527958275,7.4345469465740255,6.4680460970592675,6.31842175304392
SGL_RS08770,6.896150080481709,7.140867494225385,8.98550256528702,9.04843241370079,8.033939864897533,8.529160096341846,8.254923156693316,8.001956978045751,7.628469862639078,7.664473267877741
SGL_RS08775,5.710945213183271,5.902997406240927,8.371364673980773,8.427018403309638,7.13188052033451,7.553577310281132,7.184557685222581,7.165600629665295,6.183602184601255,5.9589133228737055
SGL_RS08780,4.999723491790502,4.8449993945962335,7.314007868228478,7.2446159518489806,5.899056191832429,5.899814956184097,5.7853449277531555,5.932669799038163,5.207500891567729,4.897575422344614
SGL_RS08785,8.975232821994153,9.152422787155494,9.518877214151034,10.220493186234792,8.990552542650338,9.627193905351012,9.519483193812098,9.45103600969812,8.831492936866205,8.876628282593435
SGL_RS08790,4.569935092993047,5.178233463040279,5.689967521153122,6.247917166527508,5.218869671490317,5.187838391529376,5.33200870602576,5.375609161354001,4.5442145386506345,4.187360351740348
SGL_RS08795,5.2654808573834995,5.3523139053542605,5.076775838816589,4.521700252478439,4.283880139991833,4.484845400827411,4.779518570032314,4.454178233944013,4.757062928794536,4.6692387300100675
SGL_RS08800,6.935342849441717,7.068442995861454,7.336573481964295,7.609198599962678,6.8860759940457195,7.635044750972853,7.387310114847832,7.356181234974536,6.888118161394276,7.163910427880418
SGL_RS08805,2.178629800830825,0.0,2.5995905906785817,0.0,0.0,2.88758913153083,3.306418686062796,2.124273679924931,0.0,1.875588801120465
SGL_RS08810,1.4575327475031674,3.3679010232525184,2.5877702645277902,1.7969893959792056,2.4282810041620055,3.6874352413003644,3.293689736969252,2.58267756668301,2.7295016744618206,2.7965377108544938
SGL_RS08815,4.560465453754343,3.580997490614573,2.563763120359159,3.4840079471699767,2.6217388810102045,4.426309449300952,1.198353885100569,3.1418812055157006,3.556491080485732,3.90611448412995
SGL_RS08820,4.233989712313758,4.193416357735378,2.9950240295585813,3.347944035175767,2.6517238141277906,4.925583270821776,3.8351601834310616,2.98968095032023,3.5169942686774536,3.6605924965202843
SGL_RS08825,4.187093863087143,4.319471967809081,3.4592311859853306,2.9947085254831,3.0714283593448513,3.7897307573038703,3.5669588698889414,3.795403997406348,3.5736235119958764,3.8103593068110406
SGL_RS08830,4.531955357530653,3.663500858587963,6.253282335606006,6.246695941509633,5.689523407689282,5.282892581314107,5.616334992345422,5.715290092917499,4.742973466243354,4.9439679408977995
SGL_RS08835,4.166753782751362,4.105147476413259,5.296713431047251,5.783488244866506,4.677586581097342,4.74738863418461,4.868434401525577,5.077237515138137,3.8374353560612353,3.997793554476874
SGL_RS08840,5.7050612298327685,5.7841695053926,5.672692427405255,5.662646259399975,5.108367684267158,5.222282544094088,4.824942511114444,4.603461943727283,5.239183951712488,4.667512394238056
SGL_RS08845,5.693173487112453,5.7050961428730735,5.898391197104719,5.9708394847413055,5.482717748576025,5.945123164706774,5.239497596228354,5.422456890084313,5.04639164866242,5.346268758084109
SGL_RS08850,5.80303201358405,6.097275113214151,7.013637541869279,6.950436483178143,6.457668687093423,6.874169682261673,6.766135965459378,6.791554642038515,5.875748533659131,6.261096104510774
SGL_RS08855,4.75383607410479,5.518362731105083,5.101178779243379,4.9982551491844625,4.184942607389529,4.618899372889945,4.497374074408266,4.864036076085004,4.68683183922101,4.930453883064399
