Geneid,SRX669715,SRX669716,SRX669717,SRX669718,SRX669719,SRX669720,SRX669721,SRX669722
SGL_RS09980,10.291720959308174,9.496134151286066,7.96636281101658,8.124126545074258,8.838319044029618,9.181277435829017,8.606928828319628,8.30697173570957
SGL_RS09985,5.8236851350246654,5.390472109101662,5.948932773637095,6.335440027871942,5.5758687502573965,5.3653337927491425,5.998392714943393,6.714987634499704
SGL_RS09990,6.7406826677281595,6.818069899325174,7.039113221475947,7.35203055483569,6.363085980141687,6.5765714291480775,7.134349864604216,7.457943468791594
SGL_RS10000,9.117271211516371,9.395834116888437,10.810794018866,10.888262386067698,8.600155979654037,8.836170917226319,10.60864690009014,10.426298130147632
SGL_RS19460,3.8350553129154243,9.651816050703772,5.265502722665025,6.30717477862166,3.8157273783570815,3.6186777278502307,5.148298336800959,11.018211015845694
SGL_RS10005,8.865039571894332,8.975246364849436,10.503278098447273,10.543408753444572,8.350080060594193,8.439919988294983,10.357238102307878,10.432864083609093
SGL_RS10015,6.863044414678595,6.971528994851506,6.70754573811536,6.863476446288514,6.5506312259920545,6.430337868579829,6.310218473574541,7.4323633364730455
SGL_RS10020,4.941607792069332,5.727218347378447,5.187653825882171,5.31091648412757,4.535755860187144,4.4636823611603855,5.044952685071706,6.481522221086249
SGL_RS18875,3.7432163038498016,5.420766545101422,1.5386782610809084,3.4942411162437264,3.1604245029452684,2.5622265036103515,2.4846407987063093,6.380452034901128
SGL_RS19880,5.267304835882594,5.7961310419097245,4.773639144872193,4.834187951341018,4.535950832478649,3.8782388007814586,4.994508793928911,6.586781929860966
SGL_RS10035,6.091466192827125,6.559695668983379,5.804350466348531,5.966935610672666,5.85810500575837,5.743188567153514,5.795084204160234,7.043802331101853
SGL_RS10040,6.673126540776221,7.331986616962487,6.577722405828166,6.894784893337235,6.465509371435311,6.586622458274742,6.985208874275378,7.40281125060955
SGL_RS10045,5.414572943756304,6.136396369917879,5.416240568008278,5.875470714350703,5.370294763801871,4.8219546888902745,6.05113311601309,6.963606262241095
SGL_RS10055,3.0098116264271604,4.015062723159912,2.325805777199129,2.6587113199518932,2.520101348610824,1.8663882841832389,2.49018161548679,4.600354687898302
SGL_RS10060,6.4753074337442875,6.452760977497028,6.386421212475851,6.600729652620748,6.574833359031275,6.429068415807974,6.392677355922087,6.93286331104348
SGL_RS10065,6.278854907571358,6.145767034565219,6.084608080350211,6.405229702929001,5.886842745099436,5.980208703338451,6.186807546577839,6.507346483849388
SGL_RS10070,5.239206525083307,5.377437519801402,4.607262249337924,5.598429544657041,4.9332730091945685,4.883635438885446,4.805956745461637,6.304913649004977
SGL_RS10075,4.799731094640768,4.89916808918462,4.455499594082281,5.201303476549907,4.534365686551164,4.132717031349876,4.4060175158468935,5.719842574624062
SGL_RS10080,5.826031968080973,5.5511465217291045,5.3180782935483055,5.865031795627938,5.466860425590227,5.16533138026463,5.3052225609714725,6.523127895213106
SGL_RS10085,6.031093978091757,5.5795232812928965,4.516134739250121,5.932060409535845,5.337913190181402,5.116543076580479,5.129130110487172,6.178046599776537
SGL_RS10090,5.227732715700547,4.796019845728999,5.281188066532765,5.421465343643673,4.894820363323759,4.468763244536423,4.956435621281713,5.478440291423238
SGL_RS19885,4.881918757581235,5.095029243017471,3.879313746575126,5.099356645120895,4.828654439741625,4.291979680329383,4.098405173379244,5.671142448191974
SGL_RS10105,5.779181254445215,5.661862819685451,5.55021176873768,6.209945603786353,5.3133268312916355,5.081886072913878,5.396488480410581,6.597679255755181
SGL_RS10110,7.061353943176106,7.11785840400693,7.381192241511189,7.37637644490662,6.808755074861262,6.720620353305475,7.276660606917544,7.685105336316394
SGL_RS10115,7.020813516343249,6.202216269090243,6.082742004873882,6.831690045802486,6.483055659791527,6.022147564261073,6.238896692262455,7.25032141512401
SGL_RS10125,7.576377751980712,7.402894503101575,7.466879139361059,7.723979387214031,6.964346460054093,7.250671739025703,7.49367671712497,7.746004968637553
SGL_RS10130,7.492200084189009,8.49699907436893,7.741505202214717,7.626050692629926,7.638142669558693,7.905119512012271,7.318700023748885,7.96161046783989
SGL_RS10135,7.124398380584029,6.9145263717508705,6.644945040521202,7.11428132023839,7.054623620330339,6.932028629630594,6.850566448057313,7.177890274703565
SGL_RS10140,6.015494658355095,5.770595669806742,5.278823786361497,6.0744956398357175,5.252931924870248,5.510298352227099,5.2497632807812185,6.499610166911545
SGL_RS10145,6.944132975708066,6.692823246818471,7.412120801620532,7.678853343221681,6.68417102561096,6.608548791512271,7.644188246997595,7.470548491775915
SGL_RS10150,9.452666586044336,9.849936001267249,10.91848515302453,10.790893980188164,9.475184369002879,9.774634880662846,10.724969402963438,10.378090720548489
SGL_RS10155,4.878942926970703,5.548800196238643,5.175318507246712,5.225112504776188,4.577067221761003,4.6767699924777295,5.120177809417225,6.426813919453159
SGL_RS10160,7.771050545312599,7.4925559462316125,7.926010119357938,7.741034590336339,7.583026031251944,7.664282167686708,7.756021704380569,7.939472981428232
SGL_RS10165,4.756017512084892,4.357913822369409,3.1130278937514344,4.3776253679106,3.8367755726455597,3.7427725518433252,2.932956672668749,4.770897737209379
SGL_RS10175,8.522823441408422,8.42687497228571,6.748669745165634,6.85873322637043,7.172263002219206,6.483730915152107,6.797412015923203,7.66266790655694
SGL_RS10180,7.730403953984134,7.423562022392973,7.434363839676364,7.513031404222267,6.988592796594912,6.762975786177701,7.087633200490605,7.229730618374362
SGL_RS10185,5.984128117705644,5.87230844082414,5.732842816878038,6.115811722829276,5.529154269941872,5.16533138026463,5.515174478049262,6.560613591798428
SGL_RS10190,7.183196890234104,6.808941245741116,7.133880513986549,7.315868416438772,6.799853559708995,6.355851854847894,7.128710717404319,7.954591306086956
SGL_RS10195,5.559267443369045,6.052877796160955,6.407146633177894,6.915676652673171,5.422929587389337,5.191014960548132,6.165761524092671,6.860477015860498
SGL_RS10200,6.390304373740962,6.115133229788106,6.384761540323377,7.069411608806558,5.899341804244309,5.784551458760947,6.3652949553596025,6.928354569435902
SGL_RS10205,5.436461796021783,5.378787261338261,3.8799863833582706,5.1741338988069785,5.117445922750657,4.5735950088427995,4.5194453690330745,6.354365785456362
SGL_RS10210,4.941128238438189,5.323359912487886,4.663458004479375,4.895263636461742,4.72467901940424,4.0996504661205515,4.329943636844265,5.916244683847037
SGL_RS18885,5.725883854312703,5.944212781363401,5.412274344333058,5.882940807540444,5.900811714007372,5.791883893852652,5.564202347760202,6.227516626528073
SGL_RS10215,5.069435933976671,5.570285062039244,5.432657752948833,5.578348175169492,5.497377748195079,5.407454446248995,5.490202593908,6.211066098638621
SGL_RS10220,5.466850815128872,5.211663406691115,4.660116282542746,5.292881778841725,5.134626919912719,4.861708006025668,5.148298336800959,6.14743763671557
SGL_RS10225,5.100232295915015,5.889195176876467,4.452328654392985,5.332370002850646,5.149788417454546,5.06751647956213,4.7174432255119125,6.623291563116561
SGL_RS10230,10.479452763944087,10.623917602740676,10.898060525946402,9.938065006200619,12.835223710080024,12.899610750084646,10.234370817071115,10.024384761990138
SGL_RS10235,9.325798404866058,8.975866579861876,8.967987497081381,9.351880481922526,9.070768698140567,9.104758021504056,8.667644117257161,8.74693284748847
SGL_RS10240,6.782757951915827,6.6337319215977475,7.026014067037628,7.027820992177349,7.199940476144876,6.859868470180912,6.931396586842764,7.280831074834154
SGL_RS10245,4.979881872484087,4.773038364943502,4.615294571069713,5.167944111775698,4.321421729024572,4.116018599242061,4.484711327403522,5.810966485818365
SGL_RS10250,6.055413174021594,5.186588144849684,4.1572145035117405,5.795835967992449,5.217692133878886,5.169912406006716,4.400443786303803,6.431912048574279
SGL_RS10255,6.353858464792604,5.824234147484932,5.039952291257274,6.3195579751303645,6.2261268692900265,5.771866959015871,5.109988835468704,6.842191529251088
SGL_RS10260,5.980047671774807,5.546139305852487,4.997241895574798,5.619053879149047,5.602823347596993,5.438238346078224,5.259639694861927,6.234353163452981
SGL_RS10265,8.44740547664449,7.773771978068284,8.46183261694714,8.168669324992218,9.09479093341802,8.762750589829265,7.662033077509155,8.39847697252543
SGL_RS10270,5.896077991063704,5.508243164409714,4.756943866679933,5.62554523759128,5.20549869338182,4.495114566142681,4.75239531522243,6.131778548333186
SGL_RS10275,5.591095664979392,5.786225022668631,5.285255875507589,5.945227123384827,5.207735614323053,4.868048843864537,5.252060539042969,6.630655211056516
SGL_RS10280,7.4864151331696975,7.401225349820864,7.49344312336008,7.560566945220183,7.110871213031517,7.062460484891599,7.879476184230217,7.428485975899237
SGL_RS10285,7.436360929494414,7.3391025125792995,7.264853257542442,7.35067529931041,6.792995717980934,6.690008708766339,7.458306611576812,7.847148920922041
SGL_RS10290,5.571739443761246,5.2285743559949935,6.088946263960316,5.450085020538374,5.780434884196762,4.8354423113664495,4.9434396351992556,6.226750682868079
SGL_RS10295,6.507702914348901,6.135503220989152,6.324609935297184,6.405536692392685,5.997023126166118,5.927181780954575,6.32530212982365,6.777515608849505
SGL_RS10300,10.188104660847996,10.270100126831885,10.39014970233799,10.44338554129528,9.89140668428329,10.141806444023029,10.2586448598715,9.653510798896296
SGL_RS10305,7.488494761366306,7.075793028376264,6.61975793330523,6.896151577957646,7.168116263759636,7.344769477880605,6.711466325749581,7.250156212101536
SGL_RS10310,7.269878016960355,7.080331915341298,7.0394688858188355,7.057305999365305,6.858856571658127,7.044957542189313,6.93661401787058,7.327318097457935
SGL_RS10315,5.470009484870056,5.706123742252876,5.5758359746050425,6.033057312176518,5.170534587181512,4.888593198710632,5.819613415350812,6.656859028279888
SGL_RS10320,7.376862768995791,6.689944413667469,7.51308025952724,7.5961694325936495,6.3792828086241595,6.378177499562572,7.473526980042727,7.696482613730197
SGL_RS10325,7.191825891481752,6.761318130288233,6.808700493139383,6.648780482410341,7.461175492211235,7.716763101619389,6.742232624969611,7.49173093286094
SGL_RS10330,7.029272797896373,6.922704754951211,7.95155943924136,7.5548301180403135,7.278937109471189,6.965760978649185,7.723633450288629,7.547199851325075
SGL_RS10335,8.065113820868175,7.196859032914082,7.117496310015231,7.614825318886246,7.824483204825131,7.361819383660227,7.066864879607939,7.56350316583609
SGL_RS10340,5.699315111385971,5.695687572206722,5.221216462774383,5.8462996341629765,5.16623172948579,4.942483758148497,5.248364659782005,6.299207627435755
SGL_RS10345,6.822236764024381,6.838659259561918,5.434229377513529,6.060413582860651,6.297658977816724,5.795735091252623,5.674492685686979,7.1362074641363975
SGL_RS10350,6.646716194672557,6.494900126850879,5.873006082205789,6.198294627687166,5.932695684507938,5.815696366029676,6.076053911446621,6.848769718015319
SGL_RS10355,7.599217377817018,7.482017916255575,7.334865678198534,6.852727035883677,6.997485810562241,6.676573732070099,6.967842606597595,7.3977798519504825
SGL_RS10360,6.546042551006798,5.6540148995926724,5.056117770605469,6.368542969277918,5.859081467456548,5.662008758609654,5.192733044803751,6.640729358453235
SGL_RS10365,6.754259097413747,6.592092712122566,6.105949987613604,6.469493644157844,6.421691751830523,6.429043710381152,6.4335022328685945,7.340430335342427
SGL_RS10370,6.197013148685016,5.869047642751188,4.909503167320298,5.8292031814206045,5.646866441802638,5.030608675610948,5.229232329527332,6.73782891962004
SGL_RS10375,5.8676009769137965,5.772371870347925,4.891134891777956,5.858494505389576,5.549780084663188,5.380619817332021,5.102160157929405,6.51995481533657
SGL_RS10380,4.363191640349433,4.930965959195405,3.1495972520468407,4.7047006356858505,3.8675025825006553,3.5710775146049576,3.632135626009182,5.761610224694049
SGL_RS10385,5.330292893391785,5.191009773330474,4.935146561737152,6.097468346174274,5.02447583957529,4.887109135805343,5.354783240030229,5.668231640369383
SGL_RS10390,5.256500135288412,5.291203640017305,5.001619017213903,6.224454905654756,5.180733323345802,5.035177937253982,5.3871490893495455,6.566010945979584
SGL_RS10395,9.075459453614819,9.042146984210955,8.663527480208389,8.873878366979781,9.277148795008028,9.161096273799355,8.456765401800462,8.203923450303197
SGL_RS10400,5.650239389469683,5.722399252522846,5.697909764904901,5.813952477282639,5.016478622139286,4.904709940712819,5.561167036714123,6.349938820627764
SGL_RS10405,6.256340574663398,5.969369545481688,5.387421701311645,6.364733513877158,5.918050398129291,5.690659000682508,5.494115611507933,6.704097428569843
SGL_RS10410,7.590429629269148,7.480032793417359,7.151339506848906,7.4620906118321475,7.355224642735266,7.16668634932255,7.18766988049687,7.166573869310127
SGL_RS10415,6.147156496305489,6.19171106907927,6.23991088151942,6.6881108422008975,5.930542303560558,5.7475051890086135,6.341592031531959,6.9677436820096625
SGL_RS10420,5.976642990955604,6.288307220590939,4.750528868701742,5.709438551730308,5.26509771266279,4.726129025033005,5.274438954059484,7.0404049785273255
SGL_RS10425,5.104375847774248,5.641653279352624,4.615988204163479,5.325051942146164,4.807926181287399,4.265756760752223,4.638523630960709,6.234326159135818
SGL_RS10430,7.141771479392556,6.924977691107689,7.094570229460262,6.986450917868162,6.412618803030041,6.569441931183184,7.010264815986948,7.4433780359040025
SGL_RS10435,5.492392290821676,5.678470005547113,4.8800106128040115,5.689668329528641,5.106414556404101,4.91781436224052,5.0694028766000425,6.585578035561358
SGL_RS10440,12.78723870462493,13.68221743233973,14.378497023606766,14.547789485767709,14.776941030530626,15.102560626441154,14.60570927071172,14.513904865372906
SGL_RS10445,5.609699952775162,5.649898440541064,5.152411736766493,5.163195239308346,5.6670254502135124,4.9727050815555955,4.745963640847939,5.748405237513059
SGL_RS10450,9.025892336810632,8.732298544529042,8.35016723776601,8.497196415440179,8.658403006591474,8.896974529076962,8.349657958584235,8.466393645250456
SGL_RS10455,7.887417861926147,7.586750030277439,7.620379391898852,7.453245051143427,7.110871213031517,7.312271258264401,7.870441253388147,7.405164289292587
SGL_RS10460,5.750790555649911,5.147003245624808,4.809615968041834,5.218170276453313,5.435714860147179,5.028667623861946,4.244016582224162,5.643268398884898
SGL_RS10465,7.749479895684787,6.400070698659004,6.491282037225732,7.169643939614566,7.375308955126341,7.380121793341522,6.658221009523017,7.307492184850631
SGL_RS10475,9.729057081467012,10.179644927976103,10.061140652176533,10.69918066141426,9.948532996534759,10.219125891301958,9.305194240996004,9.50614759100001
SGL_RS10480,6.740406999236874,6.626861672013368,6.38592662779089,6.2004217334877305,6.186581905352695,6.071531896952047,6.343898872507729,7.073320878247247
SGL_RS10485,4.627535386120793,5.816403108168712,4.456244788875215,4.9059523498188735,5.252737860518408,5.051456204040163,4.72724535777717,6.316118265832468
SGL_RS10490,6.671919823601307,6.379632748925966,6.226812415466869,6.3732045037801415,6.500921126634019,6.014951896452791,6.3514794503967895,6.7267409455736855
SGL_RS10495,6.038070968590813,6.257803652442897,5.495897667186679,5.854319439317732,5.345288444708853,5.16533138026463,5.21662187054569,6.8023884688097525
SGL_RS18890,8.825316776936148,9.122272116522838,9.46691430063929,9.829204069879498,8.65814549130602,8.954530426635555,9.308507526598483,9.442878145189404
SGL_RS10500,9.18416658041471,9.295344408899796,9.587013093321662,9.683144095322547,8.40534382413504,8.615140095261534,9.301551990184583,9.097917269395024
SGL_RS10505,9.88616293548547,9.420232858987777,9.8680600575802,9.762592566038354,9.637215356453828,9.63957413543971,9.600510368304443,9.77158550692241
SGL_RS10510,9.52676385271467,10.010197325315486,10.371131877842531,10.142970056763806,9.41982399235891,9.461854703358123,10.027295077900469,9.880047629770262
SGL_RS10515,6.666831586576704,6.904600608399151,7.420088623282328,7.386611216589182,6.450738079360419,6.126497871188524,7.124512265040496,7.305045623428552
SGL_RS10520,9.147917834565089,8.747350361138428,8.570904387956423,8.755115880105793,8.654543638872573,8.333796019253073,8.546037302330502,9.009229992002792
SGL_RS10525,7.116303497324402,6.471435327292685,6.840910372276099,6.937481276653712,6.799065006330029,6.504771998410744,7.056400945065624,7.145239470438006
SGL_RS10530,10.254253075566357,9.461767770335541,9.763505603305429,9.71143593344805,9.635687631955099,9.292310528179604,9.409136327624127,9.296006337140781
SGL_RS10540,5.916402680798341,5.9850429747158085,5.608913544935433,5.988745855112167,5.367183997932792,4.775835000362566,5.72780089748637,6.252746794985716
SGL_RS10545,6.027287935762695,6.238799853062792,6.574828611783911,6.423942724300064,6.051211590793559,5.785815173309004,6.1566708826157965,6.862968540023355
SGL_RS10550,6.884129955405805,6.5205138946354655,6.490839594582895,6.554848475159295,6.662580284897768,6.673327511969477,6.7227466067305075,7.06609827127571
SGL_RS10555,5.4666272602849615,6.579245947017547,4.683653114915889,5.564018855681515,4.853865664535466,4.379518080632105,4.903229627600146,6.7379932137994585
SGL_RS10565,6.270164510378914,6.029617872689321,6.014543859196775,6.465817971868472,6.1213594240536064,5.913463604622623,5.91817325876413,6.878150413984019
SGL_RS10570,7.323196358772027,7.247710631957505,7.389075230680609,7.718158183309548,7.283369331375562,7.3539549546818765,7.020606067418525,7.285599339590036
SGL_RS10575,5.6721128105943235,5.224254812722585,4.276941196551771,5.726155265179199,5.4604540673885475,4.951086471482764,4.724540372605306,6.254871506189129
SGL_RS10580,6.279296876847012,6.009739488427558,6.163516184052553,6.591221459191696,6.210811391875152,6.4323702844362725,6.036348790404079,6.6828179048597605
SGL_RS10585,6.344760384284067,6.388447862493015,7.437311849183521,6.885658309805277,6.4797258849200965,5.991829013838686,7.125771799470653,7.449680898920178
SGL_RS19605,5.854728175207111,5.90628678144605,7.781798390480277,7.470329781152698,6.94126644209229,6.492966834553636,7.689469664174489,6.7856793981450005
SGL_RS10595,5.4279464723270205,5.33263686863966,4.184826735342975,5.828146212110349,5.205372947673819,5.1007515934250565,4.789819001602479,6.040166431784661
SGL_RS10600,6.187204279307582,5.929929671081184,4.579895140920295,6.040958990590509,5.701375751741668,5.7572024011211775,5.2786555065298115,6.697009345588753
SGL_RS10605,5.80587207892264,5.462780606706207,4.6248569017402765,5.452419341567591,5.082719227162344,4.9615573086866585,4.835437216752366,6.448947376141902
SGL_RS10610,5.616900219402034,5.569025750054221,5.388604601441901,6.03187577361157,5.1558543677304645,4.92861627509496,5.359498203596898,6.248768546603007
SGL_RS10615,4.725682505789263,4.295794746485192,4.792045913760247,4.633856034534972,4.4975790890664085,4.233198788866597,4.518341026209939,5.316912344963594
SGL_RS10620,6.863951061770571,6.356534369985967,6.375922716115394,6.854666318926632,6.331212713057359,6.658853156894156,6.183136527296534,7.117629612644584
SGL_RS10625,7.940984343064481,7.848445777362367,8.387073659492549,8.032271598006703,7.557566873653239,7.527269377505225,8.099018703579498,8.085412332874414
SGL_RS10630,7.377483243730001,7.329230604645929,7.404434501500033,7.513418444496808,6.737705024843548,6.958380259385727,7.304062240900411,7.598658969987199
SGL_RS10640,9.520078297032448,9.545374600903598,10.119267575339995,10.188666432148086,9.132269542184288,9.150250680839344,9.907706823367048,9.799959292984093
SGL_RS10645,5.388138139807721,6.67540409264001,5.482090985033164,5.880467874631436,5.082232089123943,4.740241590132114,5.327028919505929,6.772348635120433
SGL_RS10650,5.463055303402809,5.486806869899611,5.193210047740047,5.347468310066185,4.927317383049689,5.015639032030001,4.86089073712734,6.411839938566197
SGL_RS10655,6.600595178542453,6.097946731546117,5.688872902051067,6.474922428579059,6.209081050239721,6.019629505649052,5.892742663857333,6.64470136097061
SGL_RS10660,5.497668409352957,5.125229300281808,5.244645366206411,5.7486205483839745,4.832428304431787,4.806467014825619,5.141180041052445,6.188849568420578
SGL_RS10665,7.053848663388772,6.650698949814663,6.892170777936124,6.989113586914659,6.268598858063407,6.270912797000795,6.832806809037813,7.348393337827088
SGL_RS10670,6.661626965947359,6.268921834121084,6.259802181725665,6.571309530336045,5.926770949694,5.814658712498672,6.337497625918566,6.645230115466498
SGL_RS20030,8.91471825925839,8.517591053447495,9.62454262915589,9.595667977510416,8.586330919196685,8.424592816836823,9.533046246183003,9.50071445900724
SGL_RS10680,7.5589500047454585,7.399088574370191,8.77152315083781,8.616126634490413,7.394976799606618,7.001508985379253,8.439418972937384,8.453509486725993
SGL_RS10685,7.376276667986056,6.898821312076564,8.781245246854228,8.65036357894246,6.940944431227606,6.736493002772466,8.603148991206115,8.622825895564187
SGL_RS10690,7.752998326850861,7.032956998887671,9.215249205723593,9.011833805126134,7.285886870586245,6.909987760942915,9.225248724302773,9.2234558295792
SGL_RS10695,8.164610530134848,7.444620376125307,9.533787654352185,9.269147390464425,7.610903294132052,7.407949240006377,9.57309792802179,9.24724335489794
SGL_RS10700,8.206148367601182,8.03927571307607,10.043289626750225,9.632352743996906,7.978318062281313,7.740186794195895,10.200105135369386,9.33265349784107
SGL_RS10705,5.181782670195746,5.476740889259646,4.387066654738003,4.788842871859426,4.748195439930806,4.297634424188452,4.67136916677426,6.424067172052446
SGL_RS10710,4.583016757582455,5.147003245624808,4.293599050642797,5.303227108946646,4.563095558249728,4.240349470539536,4.239805650142236,6.085828678247098
SGL_RS10715,4.72793897505269,4.65256266455297,3.502291701695219,4.565581709009408,4.319170361918305,3.6196783229899587,3.2971242024449428,5.754134306847352
SGL_RS10720,6.21126938421406,6.34779840887703,6.986109309746339,6.976969165739691,6.214644177895384,6.093238615609177,6.946784370151801,7.204125611080891
SGL_RS10725,7.365703498173479,7.94063520756111,7.949297380946135,7.737614932843372,6.7435424898029455,7.053100820855094,7.922051562106486,7.438469796200689
SGL_RS10730,8.017866754129162,7.909380218152393,8.428979219511751,7.9791024517977105,7.585703160660915,7.728972739197067,8.399204968476747,8.149369344274339
SGL_RS10735,8.471824785478923,8.283820331286746,8.4891341535144,8.289822424621732,8.063842809223988,7.85741598436026,8.215858039797192,8.403245402517886
SGL_RS18900,6.52473768546648,6.726302797874728,5.948408410095467,6.326400398947407,6.020175990429727,5.623764543061333,6.1715823308876265,7.39892366818692
SGL_RS10750,4.354003818910197,4.931674642434184,2.9808916894387023,4.354024994729295,4.048751362374293,3.6456156627509193,3.5207135363721522,5.981416120389456
SGL_RS10755,5.060624166243547,5.476800292331374,2.2769247173000315,4.498895288159432,4.66838891943944,3.591154080320215,3.601285702309852,6.344398420256858
SGL_RS10760,6.541428506404189,6.156712867279603,4.508306444800775,5.402751800342081,8.303185206889133,8.44612150679606,4.472138030398951,6.2548816820647355
SGL_RS10765,5.215140472700445,4.7814594944495195,3.765300914961712,5.387894026659291,4.905579247277625,4.413036373690457,4.257097081025817,5.745868773094462
SGL_RS10770,8.363022303434384,6.516406731942611,6.515237120779531,7.37430567787095,7.170583511454505,7.226108412327862,6.696564350135027,7.438512592377578
SGL_RS10775,6.091861596091724,5.376044177503238,4.197658982796365,5.923613975809243,5.63278712770674,5.183645028454525,4.780394523850538,6.415937589248968
SGL_RS10780,7.665318623191629,6.703340925698934,6.596870018441821,7.217522274869186,7.146921507227008,6.873877011674743,6.977116468796989,7.749735489682209
SGL_RS10785,6.324283951770526,6.048088108528542,5.302708326807317,6.4403022238105505,5.937546232189698,5.739026893969312,5.872286329386317,6.924182924353346
SGL_RS10790,5.699158184888847,5.80016323355786,5.528842832359322,5.6490316568337615,5.4245746122733,5.0691142508536355,5.88122428975946,6.689755460319014
SGL_RS10795,7.194733019502377,6.978930632103355,5.873341627391921,6.662210767898967,6.2993061564506565,6.18134227915096,6.453786470056558,7.3359866561286555
SGL_RS10800,6.88972508073292,6.756536011079088,6.5252327808547115,6.478030887456178,6.6689873523852885,6.59182884018158,6.525690567374729,6.864545100097116
SGL_RS10805,6.6432378911874475,6.72749053294023,6.6314998327494665,6.864814141004679,6.316900894638749,6.262868084036225,6.657385851718413,7.152750182784817
SGL_RS10810,7.501775482550869,6.784186371358813,5.430770998643735,6.737734434676955,6.216474542259253,6.454418742302695,5.989092524158926,7.776039851403383
SGL_RS10815,6.684670961222526,7.397557446102843,6.756834348551139,6.962734119966422,6.202933513585965,6.345891125691614,6.049546375564714,6.827862423804303
SGL_RS10820,6.271052488270557,6.203639150367253,5.240922207844467,5.987016059083778,6.010454308803054,5.938483540032426,5.311237410027544,6.563138377131588
SGL_RS10825,5.080001163293831,5.550353977436512,4.740947055725578,5.438719398268919,4.674104294235814,4.656844174847131,4.587970844541154,6.2200837529524815
SGL_RS10830,5.683189771773432,5.494895989126903,5.364312962131124,5.8851022677131155,4.883301647742889,5.093690032393551,5.4341811180547515,6.172981769109338
SGL_RS10835,4.979037416731748,5.568684964277478,4.420503832697178,4.878973775070119,4.821222690121693,4.454688294174954,4.630689685748537,6.223119721333251
SGL_RS10840,5.112469868028639,5.20845101610537,3.5144839855613665,4.0988270605152435,4.276599745292234,3.8837016586526305,4.629801525298994,5.669868503636773
SGL_RS10845,5.831162055292229,5.062960893272581,4.560397614835627,5.159110930074592,5.104879439205649,4.955219486933995,5.589722890061901,6.311983102959182
SGL_RS10850,7.632790872954099,7.1737847835423585,7.523736539771735,7.484252002897442,7.446767881830757,7.365927752842399,7.654175090344935,7.715069213567202
SGL_RS18905,3.051190638580167,5.341518991719533,2.2079040978978126,3.8144657594006985,2.6099634049949048,2.2849001646723925,2.5527111625314496,6.232323072949389
SGL_RS19895,5.267304835882594,5.847360244046739,5.052044202802172,4.729214831245204,4.478072097238754,4.575417218042326,5.179013651790584,6.431536740536497
SGL_RS10865,7.769870995704694,7.129074366309395,7.5297084221366175,7.611589163060705,7.682640235136,7.50587364145959,7.622227822264286,7.811007948967946
SGL_RS10870,7.972901046654071,7.593160396202404,7.34221332897632,7.58189625767913,7.931006178520252,7.670946217192724,7.197158864002028,7.756801650766172
SGL_RS10875,5.993259824681616,5.416219558702418,4.746604288459272,5.585420583807513,5.329165656571542,4.918263075709691,4.941238800403072,5.925329058999403
SGL_RS10880,6.809469049176461,6.543521128278125,6.145988493327516,6.468650446125063,6.408602481884659,6.213084417713265,6.2021534426499665,6.696636169349725
SGL_RS10885,7.170949953910202,6.844663462045131,6.9615054255365925,6.671805029388472,6.715943041167286,6.71971591569418,7.07757933023269,7.252575400057475
SGL_RS10890,6.4225488924241425,6.564444701817075,5.45082371515639,6.044994860785116,5.90021585097123,5.620184436673812,5.4026475504951135,6.955717384591932
SGL_RS10895,9.816728460798817,8.898960311066045,6.550056804980739,6.614088872702569,7.5483536781059675,7.442335460824341,6.780526244558569,7.55299457295201
SGL_RS10900,4.77488794660291,6.824692971301277,5.462449031156584,5.582517611288446,5.506930006629641,5.074899667138148,5.2363135330620425,6.231896445644805
SGL_RS10905,4.46775528957296,5.50116643763434,4.350227823555958,5.327592914861341,4.281380994799408,3.98063374729868,4.231020397556592,6.1167116143752
SGL_RS10910,5.6406772012717346,5.3445048134893565,5.279611426583663,6.2038570255042575,5.134128717328044,5.01290358452207,5.517808748032596,6.167655431686065
SGL_RS10915,6.647535443731213,6.023497394462421,6.227904053624646,6.892104713158173,6.333975045116431,6.167490214857272,6.723391168231533,7.3766180268195125
SGL_RS10920,7.98388666201445,8.372716312691956,9.201284186209238,9.22711871071192,7.68770974007342,7.7695863286095,8.866541193241636,9.109499769373558
SGL_RS10925,10.466026401214023,10.364921688154045,11.195671954893776,11.073007955958163,10.383116570409577,10.549627086754743,11.215657004838228,10.977910845868518
SGL_RS10930,9.661947883226436,9.687396217176879,10.18499771754015,10.266654187064873,9.455146337014321,9.637290784693226,10.062944371707358,10.182673755675715
SGL_RS10935,8.844761945275573,9.029881350332063,10.034316289870162,9.886019766995355,8.233899731866066,8.468825956604487,9.558260553632742,9.099095566631084
SGL_RS10940,9.627140519027513,10.141182313351546,11.27616284118256,11.255810610201777,9.243434397779385,9.514282941989253,11.539842697679994,10.908010660395856
SGL_RS10945,4.1900478237942,5.187218321833833,3.960698508469855,4.802806999386762,3.966301809717383,3.378943660147641,3.760740111408931,6.301868460647152
SGL_RS10950,6.586830246549661,6.065996897307424,5.894451651732415,6.601244094335707,5.721965638744627,5.588185930220604,5.84955484116829,6.926761272910791
SGL_RS10955,4.8982859528200775,5.688097979269778,5.413292100562416,5.801747433764576,4.624936881977043,4.7555406623938365,5.400604878302134,6.322369067415574
